UserIndex,Action,State,TimeStamp,HighLevelAction,HighLevelStateActionProbab,StateActionProbab,IdleTime,Reward,Subtask_Screenshot_Time,Subtask_Idle_Time,ZoomLevel,NDSI,Subtask_Zoom,Subtask_ROI,Latitude,Longitude,All_address,All_raw_address,Most_frequent_state,Most_frequent_region,Angle,high-level-action
54,pan,Sensemaking,2016-06-10 21:04:15.454,same,0.3333333333333333,0.6666666666666666,1.083,0,3,1,5,0.31053925,1,3,47.7985,-70.6391,"['Northeast', 'Northeast', 'Northeast', 'Northeast', 'Northeast', 'Northeast', 'Northeast', 'Northeast']","[[46.9182, -74.6996], [48.6062, -71.327], [47.0134, -71.3154], [48.6078, -68.38], [47.0134, -71.3154], [48.6078, -68.38], [47.0134, -71.3154], [48.6078, -68.38]]",Québec,Northeast,337.24256641058827,same
55,zoom,Navigation,2016-06-10 21:04:16.055,change,0.18181818181818182,0.6486486486486487,0.601,0,3,1,4,0.634366625,1,4,45.125262500000005,-72.1476,"['Northeast', 'Northeast', 'Northeast', 'Northeast', 'NorthernRockiesPlains', 'Northeast', 'Northeast', 'Northeast']","[[41.7561, -78.2433], [45.1214, -71.5087], [41.7576, -71.4973], [45.1161, -69.791], [45.1283, -78.0397], [48.4988, -71.5039], [45.1268, -71.4989], [48.497, -65.098]]",Québec,Northeast,0.0,change
56,zoom,Navigation,2016-06-10 21:04:16.527,same,0.8235294117647058,0.6578947368421053,0.472,0,3,1,3,0.635006125,1,4,47.489575,-72.5898375,"['OhioValley', 'Northeast', 'Northeast', 'Northeast', 'NorthernRockiesPlains', 'Northeast', 'Northeast', 'Northeast']","[[41.7811, -81.7069], [48.4988, -71.5039], [41.7638, -71.4782], [48.488, -65.098], [48.5039, -81.5833], [52.9994, -71.533], [48.5017, -71.4939], [49.3799, -66.3215]]",Québec,Northeast,0.0,same
57,zoom,Navigation,2016-06-10 21:04:17.095,same,0.8285714285714286,0.6666666666666666,0.568,0,3,1,2,0.578702375,1,4,42.66595,-75.8294,"['South', 'Northeast', 'Northeast', 'Northeast', 'UpperMidwest', 'Northeast', 'Northeast', 'Northeast']","[[30.5342, -90.8979], [41.7187, -71.5601], [41.3786, -71.4974], [41.7272, -70.6166], [41.7904, -93.9831], [52.9994, -71.5039], [41.7966, -71.4782], [49.3825, -65.098]]",Rhode Island,Northeast,0.0,same
58,pan,Navigation,2016-06-10 21:04:18.042,same,0.8333333333333334,0.3,0.947,0,3,1,2,0.0,1,4,45.58955,-68.2881,"['Northeast', 'Northeast', 'Northeast', 'Northeast', 'Northeast', 'Northeast', 'Northeast', 'Northeast']","[[41.7966, -71.4782], [49.3825, -65.098], [41.7966, -71.4782], [49.3825, -65.098], [41.7966, -71.4782], [49.3825, -65.098], [41.7966, -71.4782], [49.3825, -65.098]]",Rhode Island,Northeast,8.059429936532496,same
59,pan,Navigation,2016-06-10 21:04:18.810,same,0.8378378378378378,0.3170731707317073,0.768,0,3,1,2,0.327472625,1,4,44.569700000000005,-105.4048375,"['None', 'UpperMidwest', 'West', 'NorthernRockiesPlains', 'West', 'NorthernRockiesPlains', 'West', 'NorthernRockiesPlains']","[[30.5427, -116.467], [41.7484, -95.2126], [41.761, -116.496], [52.9945, -94.0237], [41.761, -116.496], [52.9945, -94.0237], [41.761, -116.496], [52.9945, -94.0237]]",Nevada,West,6.4782551571909,same
60,zoom,Navigation,2016-06-10 21:04:19.487,same,0.8421052631578947,0.6428571428571429,0.677,0,3,1,1,0.32996662499999996,1,4,41.767250000000004,-87.9112125,"['None', 'NorthernRockiesPlains', 'South', 'Other', 'South', 'Other', 'South', 'Other']","[[30.5427, -132.053], [52.9945, -94.0237], [30.5342, -93.9559], [52.9994, -65.1151], [30.5342, -93.9559], [52.9994, -65.1151], [30.5342, -93.9559], [52.9994, -65.1151]]",Texas,South,0.0,same
61,pan,Foraging,2016-06-10 21:04:20.614,change,0.2222222222222222,0.7727272727272727,1.127,0,3,1,1,0.0,1,4,41.7668,-79.5355,"['South', 'Other', 'South', 'Other', 'South', 'Other', 'South', 'Other']","[[30.5342, -93.9559], [52.9994, -65.1151], [30.5342, -93.9559], [52.9994, -65.1151], [30.5342, -93.9559], [52.9994, -65.1151], [30.5342, -93.9559], [52.9994, -65.1151]]",Texas,South,5.79148225468284,change
62,pan,Foraging,2016-06-10 21:04:21.698,same,0.7894736842105263,0.782608695652174,1.084,0,3,1,1,0.0,1,4,41.7668,-79.5355,"['South', 'Other', 'South', 'Other', 'South', 'Other', 'South', 'Other']","[[30.5342, -93.9559], [52.9994, -65.1151], [30.5342, -93.9559], [52.9994, -65.1151], [30.5342, -93.9559], [52.9994, -65.1151], [30.5342, -93.9559], [52.9994, -65.1151]]",Texas,South,6.25930904274098,same
63,pan,Foraging,2016-06-10 21:04:23.348,same,0.8,0.7916666666666666,1.65,0,3,1,1,0.29621175,1,4,23.180349999999997,-87.02857499999999,"['None', 'South', 'Other', 'None', 'Other', 'None', 'Other', 'None']","[[18.1367, -107.299], [30.3858, -97.2569], [15.1746, -86.0958], [30.4655, -77.7951], [15.1746, -86.0958], [30.4655, -77.7951], [15.1746, -86.0958], [30.4655, -77.7951]]",None,None,5.100460034064838,same
64,zoom,Navigation,2016-06-10 21:04:24.519,change,0.1794871794871795,0.6511627906976745,1.171,0,3,1,2,0.651013625,1,4,42.36835000000001,-113.94953749999999,"['None', 'West', 'None', 'UpperMidwest', 'None', 'Other', 'West', 'NorthernRockiesPlains']","[[35.4656, -124.134], [41.6637, -116.597], [30.5427, -116.467], [41.7484, -95.2126], [41.7792, -132.156], [52.9917, -116.51], [41.761, -116.496], [52.9945, -94.0237]]",None,None,0.0,change
65,zoom,Navigation,2016-06-10 21:04:25.039,same,0.825,0.6590909090909091,0.52,0,3,1,3,0.650957125,1,4,41.8029375,-111.7233375,"['None', 'SouthWest', 'South', 'NorthernRockiesPlains', 'None', 'NorthernRockiesPlains', 'SouthWest', 'NorthernRockiesPlains']","[[35.4466, -124.124], [41.7065, -112.025], [35.0085, -111.96], [41.7484, -98.5357], [41.7759, -124.65], [48.4972, -112.005], [41.7504, -111.985], [48.49, -98.502]]",None,NorthernRockiesPlains,0.0,same
66,pan,Navigation,2016-06-10 21:04:26.275,same,0.8292682926829268,0.3111111111111111,1.236,0,3,1,3,0.0,1,4,45.1202,-105.2435,"['SouthWest', 'NorthernRockiesPlains', 'SouthWest', 'NorthernRockiesPlains', 'SouthWest', 'NorthernRockiesPlains', 'SouthWest', 'NorthernRockiesPlains']","[[41.7504, -111.985], [48.49, -98.502], [41.7504, -111.985], [48.49, -98.502], [41.7504, -111.985], [48.49, -98.502], [41.7504, -111.985], [48.49, -98.502]]",Utah,SouthWest,3.127359410229875,same
67,zoom,Navigation,2016-06-10 21:04:26.976,same,0.8333333333333334,0.6521739130434783,0.701,0,3,1,4,0.6228665,1,4,38.5418625,-105.7333625,"['South', 'SouthWest', 'SouthWest', 'SouthWest', 'SouthWest', 'NorthernRockiesPlains', 'SouthWest', 'NorthernRockiesPlains']","[[35.0085, -111.688], [38.3697, -105.273], [36.3394, -105.219], [38.3701, -102.886], [38.3778, -111.966], [41.744, -105.315], [38.3755, -105.001], [41.7499, -98.5189]]",Colorado,SouthWest,0.0,same
68,pan,Navigation,2016-06-10 21:04:28.903,same,0.8372093023255814,0.3191489361702128,1.927,0,3,1,4,0.0,1,4,40.0627,-101.75995,"['SouthWest', 'NorthernRockiesPlains', 'SouthWest', 'NorthernRockiesPlains', 'SouthWest', 'NorthernRockiesPlains', 'SouthWest', 'NorthernRockiesPlains']","[[38.3755, -105.001], [41.7499, -98.5189], [38.3755, -105.001], [41.7499, -98.5189], [38.3755, -105.001], [41.7499, -98.5189], [38.3755, -105.001], [41.7499, -98.5189]]",Colorado,SouthWest,14.08177003429983,same
69,zoom,Navigation,2016-06-10 21:04:29.647,same,0.8409090909090909,0.6458333333333334,0.744,0,3,1,5,0.3161485,1,4,18.5439875,-51.947375,"['SouthWest', 'SouthWest', 'None', 'SouthWest', 'SouthWest', 'None']","[[36.3722, -104.193], [36.7624, -103.596], [36.768, -104.905], [38.4493, -102.885]]",New Mexico,SouthWest,0.0,same
70,pan,Sensemaking,2016-06-10 21:04:38.055,change,0.7142857142857143,0.7,8.408,10,3,1,5,0.154086125,1,4,9.8261125,-25.871499999999997,"['SouthWest', 'NorthernRockiesPlains', 'None', 'None', 'None']","[[38.4611, -105.023], [40.1478, -101.949]]",None,None,6.867413644607734,change
71,zoom,Navigation,2016-06-10 21:04:56.866,change,0.17777777777777778,0.6530612244897959,18.811,0,4,1,4,0.6228665,1,5,38.5418625,-105.7333625,"['South', 'SouthWest', 'SouthWest', 'SouthWest', 'SouthWest', 'NorthernRockiesPlains', 'SouthWest', 'NorthernRockiesPlains']","[[35.0085, -111.688], [38.3697, -105.273], [36.3394, -105.219], [38.3701, -102.886], [38.3778, -111.966], [41.744, -105.315], [38.3755, -105.001], [41.7499, -98.5189]]",Colorado,SouthWest,0.0,change
72,zoom,Navigation,2016-06-10 21:04:57.456,same,0.8260869565217391,0.66,0.59,0,4,2,3,0.57827975,1,5,35.0961,-99.001675,"['Other', 'South', 'South', 'SouthEast', 'South', 'NorthernRockiesPlains', 'South', 'UpperMidwest']","[[28.9428, -110.021], [34.9908, -98.8853], [29.9522, -98.2459], [32.7023, -85.0019], [35.0085, -111.96], [41.7484, -98.5357], [35.6837, -98.4657], [41.7401, -90.8979]]",Oklahoma,South,0.0,same
73,zoom,Navigation,2016-06-10 21:04:57.983,same,0.8297872340425532,0.6666666666666666,0.527,0,4,2,2,0.618309125,1,5,41.7611625,-93.7680375,"['None', 'UpperMidwest', 'South', 'Northeast', 'West', 'NorthernRockiesPlains', 'UpperMidwest', 'Northeast']","[[30.5427, -116.467], [41.7484, -95.2126], [30.5342, -90.8979], [41.7187, -71.5601], [41.761, -116.496], [52.9945, -94.0237], [41.7904, -93.9831], [52.9994, -71.5039]]",Iowa,UpperMidwest,0.0,same
74,pan,Foraging,2016-06-10 21:04:59.774,change,0.23809523809523808,0.8,1.791,0,4,2,2,0.32354099999999997,1,5,45.18025,-123.341125,"['None', 'West', 'None', 'Other', 'None', 'Other', 'None', 'Other']","[[35.4656, -124.134], [41.6637, -116.597], [41.7792, -132.156], [52.9917, -116.51], [41.7792, -132.156], [52.9917, -116.51], [41.7792, -132.156], [52.9917, -116.51]]",None,None,356.3983301097441,change
75,pan,Foraging,2016-06-10 21:05:01.323,same,0.7727272727272727,0.8076923076923077,1.549,0,4,2,2,0.0,1,5,47.385450000000006,-124.333,"['None', 'Other', 'None', 'Other', 'None', 'Other', 'None', 'Other']","[[41.7792, -132.156], [52.9917, -116.51], [41.7792, -132.156], [52.9917, -116.51], [41.7792, -132.156], [52.9917, -116.51], [41.7792, -132.156], [52.9917, -116.51]]",None,None,352.8565457007137,same
