Algorithm,User,Threshold,LearningRate,Discount,Temperature,Accuracy,StateAccuracy,Reward,Epsilon,Openended,Task,participant_id,user,threshold,ncp-1
Ottley-HMM,,0.4,,,,0.4444444444444444,,,,Openended,p4,pro14_bdf_p4,pro14_bdf_p4,0.4,0.4444444444444444
Ottley-HMM,,0.5,,,,0.4328358208955223,,,,Openended,p4,pro14_bdf_p4,pro14_bdf_p4,0.5,0.4328358208955223
Ottley-HMM,,0.6,,,,0.3703703703703703,,,,Openended,p4,pro14_bdf_p4,pro14_bdf_p4,0.6,0.3703703703703703
Ottley-HMM,,0.7,,,,0.3,,,,Openended,p4,pro14_bdf_p4,pro14_bdf_p4,0.7,0.3
Ottley-HMM,,0.8,,,,0.2692307692307692,,,,Openended,p4,pro14_bdf_p4,pro14_bdf_p4,0.8,0.2692307692307692
Ottley-HMM,,0.9,,,,0.1666666666666666,,,,Openended,p4,pro14_bdf_p4,pro14_bdf_p4,0.9,0.1666666666666666
Ottley-HMM,,0.05,,,,0.54,,,,Openended,p4,pro16_bce_p4,pro16_bce_p4,0.05,0.54
Ottley-HMM,,0.1,,,,0.5157894736842106,,,,Openended,p4,pro16_bce_p4,pro16_bce_p4,0.1,0.5157894736842106
Ottley-HMM,,0.2,,,,0.4761904761904761,,,,Openended,p4,pro16_bce_p4,pro16_bce_p4,0.2,0.4761904761904761
Ottley-HMM,,0.3,,,,0.4520547945205479,,,,Openended,p4,pro16_bce_p4,pro16_bce_p4,0.3,0.4520547945205479
Ottley-HMM,,0.4,,,,0.5238095238095238,,,,Openended,p4,pro16_bce_p4,pro16_bce_p4,0.4,0.5238095238095238
Ottley-HMM,,0.5,,,,0.3846153846153846,,,,Openended,p4,pro16_bce_p4,pro16_bce_p4,0.5,0.3846153846153846
Ottley-HMM,,0.6,,,,0.3902439024390244,,,,Openended,p4,pro16_bce_p4,pro16_bce_p4,0.6,0.3902439024390244
Ottley-HMM,,0.7,,,,0.4516129032258064,,,,Openended,p4,pro16_bce_p4,pro16_bce_p4,0.7,0.4516129032258064
Ottley-HMM,,0.8,,,,0.45,,,,Openended,p4,pro16_bce_p4,pro16_bce_p4,0.8,0.45
Ottley-HMM,,0.9,,,,0.4444444444444444,,,,Openended,p4,pro16_bce_p4,pro16_bce_p4,0.9,0.4444444444444444
Ottley-HMM,,0.05,,,,0.308300395256917,,,,Openended,p4,pro19_bcf_p4,pro19_bcf_p4,0.05,0.308300395256917
Ottley-HMM,,0.1,,,,0.3125,,,,Openended,p4,pro19_bcf_p4,pro19_bcf_p4,0.1,0.3125
Ottley-HMM,,0.2,,,,0.323943661971831,,,,Openended,p4,pro19_bcf_p4,pro19_bcf_p4,0.2,0.323943661971831
Ottley-HMM,,0.3,,,,0.2634408602150537,,,,Openended,p4,pro19_bcf_p4,pro19_bcf_p4,0.3,0.2634408602150537
Ottley-HMM,,0.4,,,,0.2012578616352201,,,,Openended,p4,pro19_bcf_p4,pro19_bcf_p4,0.4,0.2012578616352201
Ottley-HMM,,0.5,,,,0.2878787878787879,,,,Openended,p4,pro19_bcf_p4,pro19_bcf_p4,0.5,0.2878787878787879
Ottley-HMM,,0.6,,,,0.1698113207547169,,,,Openended,p4,pro19_bcf_p4,pro19_bcf_p4,0.6,0.1698113207547169
Ottley-HMM,,0.7,,,,0.2658227848101265,,,,Openended,p4,pro19_bcf_p4,pro19_bcf_p4,0.7,0.2658227848101265
Ottley-HMM,,0.8,,,,0.2884615384615384,,,,Openended,p4,pro19_bcf_p4,pro19_bcf_p4,0.8,0.2884615384615384
Ottley-HMM,,0.9,,,,0.24,,,,Openended,p4,pro19_bcf_p4,pro19_bcf_p4,0.9,0.24
Ottley-HMM,,0.05,,,,0.5384615384615384,,,,Openended,p4,pro1_bcf_p4,pro1_bcf_p4,0.05,0.5384615384615384
Ottley-HMM,,0.1,,,,0.5581395348837209,,,,Openended,p4,pro1_bcf_p4,pro1_bcf_p4,0.1,0.5581395348837209
Ottley-HMM,,0.2,,,,0.6052631578947368,,,,Openended,p4,pro1_bcf_p4,pro1_bcf_p4,0.2,0.6052631578947368
Ottley-HMM,,0.3,,,,0.6363636363636364,,,,Openended,p4,pro1_bcf_p4,pro1_bcf_p4,0.3,0.6363636363636364
Ottley-HMM,,0.4,,,,0.6491228070175439,,,,Openended,p4,pro1_bcf_p4,pro1_bcf_p4,0.4,0.6491228070175439
Ottley-HMM,,0.5,,,,0.7021276595744681,,,,Openended,p4,pro1_bcf_p4,pro1_bcf_p4,0.5,0.7021276595744681
Ottley-HMM,,0.6,,,,0.7837837837837838,,,,Openended,p4,pro1_bcf_p4,pro1_bcf_p4,0.6,0.7837837837837838
Ottley-HMM,,0.7,,,,0.7142857142857143,,,,Openended,p4,pro1_bcf_p4,pro1_bcf_p4,0.7,0.7142857142857143
Ottley-HMM,,0.8,,,,0.6111111111111112,,,,Openended,p4,pro1_bcf_p4,pro1_bcf_p4,0.8,0.6111111111111112
Ottley-HMM,,0.9,,,,0.5,,,,Openended,p4,pro1_bcf_p4,pro1_bcf_p4,0.9,0.5
Ottley-HMM,,0.05,,,,0.3790849673202614,,,,Openended,p4,pro26_bde_p4,pro26_bde_p4,0.05,0.3790849673202614
Ottley-HMM,,0.1,,,,0.4,,,,Openended,p4,pro26_bde_p4,pro26_bde_p4,0.1,0.4
Ottley-HMM,,0.2,,,,0.4341085271317829,,,,Openended,p4,pro26_bde_p4,pro26_bde_p4,0.2,0.4341085271317829
Ottley-HMM,,0.3,,,,0.495575221238938,,,,Openended,p4,pro26_bde_p4,pro26_bde_p4,0.3,0.495575221238938
Ottley-HMM,,0.4,,,,0.4895833333333333,,,,Openended,p4,pro26_bde_p4,pro26_bde_p4,0.4,0.4895833333333333
Ottley-HMM,,0.5,,,,0.5375,,,,Openended,p4,pro26_bde_p4,pro26_bde_p4,0.5,0.5375
Ottley-HMM,,0.6,,,,0.65625,,,,Openended,p4,pro26_bde_p4,pro26_bde_p4,0.6,0.65625
Ottley-HMM,,0.7,,,,0.5531914893617021,,,,Openended,p4,pro26_bde_p4,pro26_bde_p4,0.7,0.5531914893617021
Ottley-HMM,,0.8,,,,0.6129032258064516,,,,Openended,p4,pro26_bde_p4,pro26_bde_p4,0.8,0.6129032258064516
Ottley-HMM,,0.9,,,,0.7333333333333333,,,,Openended,p4,pro26_bde_p4,pro26_bde_p4,0.9,0.7333333333333333
Ottley-HMM,,0.05,,,,0.3043478260869565,,,,Openended,p4,pro27_bcf_p4,pro27_bcf_p4,0.05,0.3043478260869565
Ottley-HMM,,0.1,,,,0.3211009174311927,,,,Openended,p4,pro27_bcf_p4,pro27_bcf_p4,0.1,0.3211009174311927
Ottley-HMM,,0.2,,,,0.268041237113402,,,,Openended,p4,pro27_bcf_p4,pro27_bcf_p4,0.2,0.268041237113402
Ottley-HMM,,0.3,,,,0.2705882352941176,,,,Openended,p4,pro27_bcf_p4,pro27_bcf_p4,0.3,0.2705882352941176
Ottley-HMM,,0.4,,,,0.25,,,,Openended,p4,pro27_bcf_p4,pro27_bcf_p4,0.4,0.25
Ottley-HMM,,0.5,,,,0.2333333333333333,,,,Openended,p4,pro27_bcf_p4,pro27_bcf_p4,0.5,0.2333333333333333
Ottley-HMM,,0.6,,,,0.2708333333333333,,,,Openended,p4,pro27_bcf_p4,pro27_bcf_p4,0.6,0.2708333333333333
Ottley-HMM,,0.7,,,,0.2285714285714285,,,,Openended,p4,pro27_bcf_p4,pro27_bcf_p4,0.7,0.2285714285714285
Ottley-HMM,,0.8,,,,0.2608695652173913,,,,Openended,p4,pro27_bcf_p4,pro27_bcf_p4,0.8,0.2608695652173913
Ottley-HMM,,0.9,,,,0.1818181818181818,,,,Openended,p4,pro27_bcf_p4,pro27_bcf_p4,0.9,0.1818181818181818
Ottley-HMM,,0.05,,,,0.6559633027522935,,,,Openended,p4,pro28_bce_p4,pro28_bce_p4,0.05,0.6559633027522935
Ottley-HMM,,0.1,,,,0.6407766990291263,,,,Openended,p4,pro28_bce_p4,pro28_bce_p4,0.1,0.6407766990291263
Ottley-HMM,,0.2,,,,0.6010928961748634,,,,Openended,p4,pro28_bce_p4,pro28_bce_p4,0.2,0.6010928961748634
Ottley-HMM,,0.3,,,,0.60625,,,,Openended,p4,pro28_bce_p4,pro28_bce_p4,0.3,0.60625
Ottley-HMM,,0.4,,,,0.5912408759124088,,,,Openended,p4,pro28_bce_p4,pro28_bce_p4,0.4,0.5912408759124088
Ottley-HMM,,0.5,,,,0.5526315789473685,,,,Openended,p4,pro28_bce_p4,pro28_bce_p4,0.5,0.5526315789473685
Ottley-HMM,,0.6,,,,0.4835164835164835,,,,Openended,p4,pro28_bce_p4,pro28_bce_p4,0.6,0.4835164835164835
Ottley-HMM,,0.7,,,,0.4264705882352941,,,,Openended,p4,pro28_bce_p4,pro28_bce_p4,0.7,0.4264705882352941
Ottley-HMM,,0.8,,,,0.3555555555555555,,,,Openended,p4,pro28_bce_p4,pro28_bce_p4,0.8,0.3555555555555555
Ottley-HMM,,0.9,,,,0.1818181818181818,,,,Openended,p4,pro28_bce_p4,pro28_bce_p4,0.9,0.1818181818181818
Ottley-HMM,,0.05,,,,0.3645320197044335,,,,Openended,p4,pro2_bce_p4,pro2_bce_p4,0.05,0.3645320197044335
Ottley-HMM,,0.1,,,,0.375,,,,Openended,p4,pro2_bce_p4,pro2_bce_p4,0.1,0.375
Ottley-HMM,,0.2,,,,0.388235294117647,,,,Openended,p4,pro2_bce_p4,pro2_bce_p4,0.2,0.388235294117647
Ottley-HMM,,0.3,,,,0.436241610738255,,,,Openended,p4,pro2_bce_p4,pro2_bce_p4,0.3,0.436241610738255
Ottley-HMM,,0.4,,,,0.4566929133858268,,,,Openended,p4,pro2_bce_p4,pro2_bce_p4,0.4,0.4566929133858268
Ottley-HMM,,0.5,,,,0.4245283018867924,,,,Openended,p4,pro2_bce_p4,pro2_bce_p4,0.5,0.4245283018867924
Ottley-HMM,,0.6,,,,0.4047619047619047,,,,Openended,p4,pro2_bce_p4,pro2_bce_p4,0.6,0.4047619047619047
Ottley-HMM,,0.7,,,,0.4444444444444444,,,,Openended,p4,pro2_bce_p4,pro2_bce_p4,0.7,0.4444444444444444
Ottley-HMM,,0.8,,,,0.2439024390243902,,,,Openended,p4,pro2_bce_p4,pro2_bce_p4,0.8,0.2439024390243902
Ottley-HMM,,0.9,,,,0.5,,,,Openended,p4,pro2_bce_p4,pro2_bce_p4,0.9,0.5
Ottley-HMM,,0.05,,,,0.3813229571984435,,,,Openended,p4,pro30_bde_p4,pro30_bde_p4,0.05,0.3813229571984435
Ottley-HMM,,0.1,,,,0.3950617283950617,,,,Openended,p4,pro30_bde_p4,pro30_bde_p4,0.1,0.3950617283950617
Ottley-HMM,,0.2,,,,0.3703703703703703,,,,Openended,p4,pro30_bde_p4,pro30_bde_p4,0.2,0.3703703703703703
Ottley-HMM,,0.3,,,,0.3492063492063492,,,,Openended,p4,pro30_bde_p4,pro30_bde_p4,0.3,0.3492063492063492
Ottley-HMM,,0.4,,,,0.4753086419753086,,,,Openended,p4,pro30_bde_p4,pro30_bde_p4,0.4,0.4753086419753086
Ottley-HMM,,0.5,,,,0.4328358208955223,,,,Openended,p4,pro30_bde_p4,pro30_bde_p4,0.5,0.4328358208955223
Ottley-HMM,,0.6,,,,0.4766355140186916,,,,Openended,p4,pro30_bde_p4,pro30_bde_p4,0.6,0.4766355140186916
Ottley-HMM,,0.7,,,,0.5,,,,Openended,p4,pro30_bde_p4,pro30_bde_p4,0.7,0.5
Ottley-HMM,,0.8,,,,0.5094339622641509,,,,Openended,p4,pro30_bde_p4,pro30_bde_p4,0.8,0.5094339622641509
Ottley-HMM,,0.9,,,,0.6538461538461539,,,,Openended,p4,pro30_bde_p4,pro30_bde_p4,0.9,0.6538461538461539
Ottley-HMM,,0.05,,,,0.2549019607843137,,,,Openended,p4,pro32_bdf_p4,pro32_bdf_p4,0.05,0.2549019607843137
Ottley-HMM,,0.1,,,,0.196551724137931,,,,Openended,p4,pro32_bdf_p4,pro32_bdf_p4,0.1,0.196551724137931
Ottley-HMM,,0.2,,,,0.2364341085271318,,,,Openended,p4,pro32_bdf_p4,pro32_bdf_p4,0.2,0.2364341085271318
Ottley-HMM,,0.3,,,,0.24,,,,Openended,p4,pro32_bdf_p4,pro32_bdf_p4,0.3,0.24
Ottley-HMM,,0.4,,,,0.233160621761658,,,,Openended,p4,pro32_bdf_p4,pro32_bdf_p4,0.4,0.233160621761658
Ottley-HMM,,0.5,,,,0.25,,,,Openended,p4,pro32_bdf_p4,pro32_bdf_p4,0.5,0.25
Ottley-HMM,,0.6,,,,0.34375,,,,Openended,p4,pro32_bdf_p4,pro32_bdf_p4,0.6,0.34375
Ottley-HMM,,0.7,,,,0.34375,,,,Openended,p4,pro32_bdf_p4,pro32_bdf_p4,0.7,0.34375
Ottley-HMM,,0.8,,,,0.2539682539682539,,,,Openended,p4,pro32_bdf_p4,pro32_bdf_p4,0.8,0.2539682539682539
Ottley-HMM,,0.9,,,,0.3225806451612903,,,,Openended,p4,pro32_bdf_p4,pro32_bdf_p4,0.9,0.3225806451612903
Ottley-HMM,,0.05,,,,0.7386363636363636,,,,Openended,p4,pro4_bce_p4,pro4_bce_p4,0.05,0.7386363636363636
Ottley-HMM,,0.1,,,,0.7228915662650602,,,,Openended,p4,pro4_bce_p4,pro4_bce_p4,0.1,0.7228915662650602
Ottley-HMM,,0.2,,,,0.7567567567567568,,,,Openended,p4,pro4_bce_p4,pro4_bce_p4,0.2,0.7567567567567568
Ottley-HMM,,0.3,,,,0.75,,,,Openended,p4,pro4_bce_p4,pro4_bce_p4,0.3,0.75
Ottley-HMM,,0.4,,,,0.7090909090909091,,,,Openended,p4,pro4_bce_p4,pro4_bce_p4,0.4,0.7090909090909091
Ottley-HMM,,0.5,,,,0.6666666666666666,,,,Openended,p4,pro4_bce_p4,pro4_bce_p4,0.5,0.6666666666666666
Ottley-HMM,,0.6,,,,0.6388888888888888,,,,Openended,p4,pro4_bce_p4,pro4_bce_p4,0.6,0.6388888888888888
Ottley-HMM,,0.7,,,,0.6666666666666666,,,,Openended,p4,pro4_bce_p4,pro4_bce_p4,0.7,0.6666666666666666
Ottley-HMM,,0.8,,,,0.6470588235294118,,,,Openended,p4,pro4_bce_p4,pro4_bce_p4,0.8,0.6470588235294118
Ottley-HMM,,0.9,,,,0.625,,,,Openended,p4,pro4_bce_p4,pro4_bce_p4,0.9,0.625
Ottley-HMM,,0.05,,,,0.3888888888888889,,,,Openended,p4,pro6_bde_p4,pro6_bde_p4,0.05,0.3888888888888889
Ottley-HMM,,0.1,,,,0.3856209150326797,,,,Openended,p4,pro6_bde_p4,pro6_bde_p4,0.1,0.3856209150326797
Ottley-HMM,,0.2,,,,0.4264705882352941,,,,Openended,p4,pro6_bde_p4,pro6_bde_p4,0.2,0.4264705882352941
Ottley-HMM,,0.3,,,,0.453781512605042,,,,Openended,p4,pro6_bde_p4,pro6_bde_p4,0.3,0.453781512605042
Ottley-HMM,,0.4,,,,0.4803921568627451,,,,Openended,p4,pro6_bde_p4,pro6_bde_p4,0.4,0.4803921568627451
Ottley-HMM,,0.5,,,,0.4404761904761904,,,,Openended,p4,pro6_bde_p4,pro6_bde_p4,0.5,0.4404761904761904
Ottley-HMM,,0.6,,,,0.4029850746268656,,,,Openended,p4,pro6_bde_p4,pro6_bde_p4,0.6,0.4029850746268656
Ottley-HMM,,0.7,,,,0.48,,,,Openended,p4,pro6_bde_p4,pro6_bde_p4,0.7,0.48
Ottley-HMM,,0.8,,,,0.4545454545454545,,,,Openended,p4,pro6_bde_p4,pro6_bde_p4,0.8,0.4545454545454545
Ottley-HMM,,0.9,,,,0.5625,,,,Openended,p4,pro6_bde_p4,pro6_bde_p4,0.9,0.5625
Ottley-HMM,,0.05,,,,0.6,,,,Openended,p4,pro7_bde_p4,pro7_bde_p4,0.05,0.6
Ottley-HMM,,0.1,,,,0.5573770491803278,,,,Openended,p4,pro7_bde_p4,pro7_bde_p4,0.1,0.5573770491803278
Ottley-HMM,,0.2,,,,0.5,,,,Openended,p4,pro7_bde_p4,pro7_bde_p4,0.2,0.5
Ottley-HMM,,0.3,,,,0.4680851063829787,,,,Openended,p4,pro7_bde_p4,pro7_bde_p4,0.3,0.4680851063829787
Ottley-HMM,,0.4,,,,0.525,,,,Openended,p4,pro7_bde_p4,pro7_bde_p4,0.4,0.525
Ottley-HMM,,0.5,,,,0.5151515151515151,,,,Openended,p4,pro7_bde_p4,pro7_bde_p4,0.5,0.5151515151515151
Ottley-HMM,,0.6,,,,0.5,,,,Openended,p4,pro7_bde_p4,pro7_bde_p4,0.6,0.5
Ottley-HMM,,0.7,,,,0.4210526315789473,,,,Openended,p4,pro7_bde_p4,pro7_bde_p4,0.7,0.4210526315789473
Ottley-HMM,,0.8,,,,0.4166666666666667,,,,Openended,p4,pro7_bde_p4,pro7_bde_p4,0.8,0.4166666666666667
Ottley-HMM,,0.9,,,,1.0,,,,Openended,p4,pro7_bde_p4,pro7_bde_p4,0.9,1.0
Ottley-HMM,,0.05,,,,0.4189189189189189,,,,Openended,p4,stu12_bdf_p4,stu12_bdf_p4,0.05,0.4189189189189189
Ottley-HMM,,0.1,,,,0.4642857142857143,,,,Openended,p4,stu12_bdf_p4,stu12_bdf_p4,0.1,0.4642857142857143
Ottley-HMM,,0.2,,,,0.4738955823293173,,,,Openended,p4,stu12_bdf_p4,stu12_bdf_p4,0.2,0.4738955823293173
Ottley-HMM,,0.3,,,,0.4082568807339449,,,,Openended,p4,stu12_bdf_p4,stu12_bdf_p4,0.3,0.4082568807339449
Ottley-HMM,,0.4,,,,0.4408602150537634,,,,Openended,p4,stu12_bdf_p4,stu12_bdf_p4,0.4,0.4408602150537634
Ottley-HMM,,0.5,,,,0.4451612903225806,,,,Openended,p4,stu12_bdf_p4,stu12_bdf_p4,0.5,0.4451612903225806
Ottley-HMM,,0.6,,,,0.4838709677419355,,,,Openended,p4,stu12_bdf_p4,stu12_bdf_p4,0.6,0.4838709677419355
Ottley-HMM,,0.7,,,,0.3152173913043478,,,,Openended,p4,stu12_bdf_p4,stu12_bdf_p4,0.7,0.3152173913043478
Ottley-HMM,,0.8,,,,0.4098360655737705,,,,Openended,p4,stu12_bdf_p4,stu12_bdf_p4,0.8,0.4098360655737705
Ottley-HMM,,0.9,,,,0.4666666666666667,,,,Openended,p4,stu12_bdf_p4,stu12_bdf_p4,0.9,0.4666666666666667
Ottley-HMM,,0.05,,,,0.4338235294117647,,,,Openended,p4,stu14_bcf_p4,stu14_bcf_p4,0.05,0.4338235294117647
Ottley-HMM,,0.1,,,,0.4186046511627907,,,,Openended,p4,stu14_bcf_p4,stu14_bcf_p4,0.1,0.4186046511627907
Ottley-HMM,,0.2,,,,0.4649122807017544,,,,Openended,p4,stu14_bcf_p4,stu14_bcf_p4,0.2,0.4649122807017544
Ottley-HMM,,0.3,,,,0.45,,,,Openended,p4,stu14_bcf_p4,stu14_bcf_p4,0.3,0.45
Ottley-HMM,,0.4,,,,0.4823529411764706,,,,Openended,p4,stu14_bcf_p4,stu14_bcf_p4,0.4,0.4823529411764706
Ottley-HMM,,0.5,,,,0.4647887323943662,,,,Openended,p4,stu14_bcf_p4,stu14_bcf_p4,0.5,0.4647887323943662
Ottley-HMM,,0.6,,,,0.4821428571428571,,,,Openended,p4,stu14_bcf_p4,stu14_bcf_p4,0.6,0.4821428571428571
Ottley-HMM,,0.7,,,,0.5,,,,Openended,p4,stu14_bcf_p4,stu14_bcf_p4,0.7,0.5
Ottley-HMM,,0.8,,,,0.6296296296296297,,,,Openended,p4,stu14_bcf_p4,stu14_bcf_p4,0.8,0.6296296296296297
Ottley-HMM,,0.9,,,,0.6153846153846154,,,,Openended,p4,stu14_bcf_p4,stu14_bcf_p4,0.9,0.6153846153846154
Ottley-HMM,,0.05,,,,0.6583333333333333,,,,Openended,p4,stu16_bcf_p4,stu16_bcf_p4,0.05,0.6583333333333333
Ottley-HMM,,0.1,,,,0.6519823788546255,,,,Openended,p4,stu16_bcf_p4,stu16_bcf_p4,0.1,0.6519823788546255
Ottley-HMM,,0.2,,,,0.6782178217821783,,,,Openended,p4,stu16_bcf_p4,stu16_bcf_p4,0.2,0.6782178217821783
Ottley-HMM,,0.3,,,,0.625,,,,Openended,p4,stu16_bcf_p4,stu16_bcf_p4,0.3,0.625
Ottley-HMM,,0.4,,,,0.6158940397350994,,,,Openended,p4,stu16_bcf_p4,stu16_bcf_p4,0.4,0.6158940397350994
Ottley-HMM,,0.5,,,,0.6,,,,Openended,p4,stu16_bcf_p4,stu16_bcf_p4,0.5,0.6
Ottley-HMM,,0.6,,,,0.61,,,,Openended,p4,stu16_bcf_p4,stu16_bcf_p4,0.6,0.61
Ottley-HMM,,0.7,,,,0.7333333333333333,,,,Openended,p4,stu16_bcf_p4,stu16_bcf_p4,0.7,0.7333333333333333
Ottley-HMM,,0.8,,,,0.7142857142857143,,,,Openended,p4,stu16_bcf_p4,stu16_bcf_p4,0.8,0.7142857142857143
Ottley-HMM,,0.9,,,,0.5833333333333334,,,,Openended,p4,stu16_bcf_p4,stu16_bcf_p4,0.9,0.5833333333333334
Ottley-HMM,,0.05,,,,0.5172413793103449,,,,Openended,p4,stu18_bde_p4,stu18_bde_p4,0.05,0.5172413793103449
Ottley-HMM,,0.1,,,,0.503030303030303,,,,Openended,p4,stu18_bde_p4,stu18_bde_p4,0.1,0.503030303030303
Ottley-HMM,,0.2,,,,0.4794520547945205,,,,Openended,p4,stu18_bde_p4,stu18_bde_p4,0.2,0.4794520547945205
Ottley-HMM,,0.3,,,,0.4765625,,,,Openended,p4,stu18_bde_p4,stu18_bde_p4,0.3,0.4765625
Ottley-HMM,,0.4,,,,0.4954128440366973,,,,Openended,p4,stu18_bde_p4,stu18_bde_p4,0.4,0.4954128440366973
Ottley-HMM,,0.5,,,,0.5054945054945055,,,,Openended,p4,stu18_bde_p4,stu18_bde_p4,0.5,0.5054945054945055
Ottley-HMM,,0.6,,,,0.5694444444444444,,,,Openended,p4,stu18_bde_p4,stu18_bde_p4,0.6,0.5694444444444444
Ottley-HMM,,0.7,,,,0.6296296296296297,,,,Openended,p4,stu18_bde_p4,stu18_bde_p4,0.7,0.6296296296296297
Ottley-HMM,,0.8,,,,0.6571428571428571,,,,Openended,p4,stu18_bde_p4,stu18_bde_p4,0.8,0.6571428571428571
Ottley-HMM,,0.9,,,,0.7058823529411765,,,,Openended,p4,stu18_bde_p4,stu18_bde_p4,0.9,0.7058823529411765
Ottley-HMM,,0.05,,,,0.4733333333333333,,,,Openended,p4,stu19_bde_p4,stu19_bde_p4,0.05,0.4733333333333333
Ottley-HMM,,0.1,,,,0.4436619718309859,,,,Openended,p4,stu19_bde_p4,stu19_bde_p4,0.1,0.4436619718309859
Ottley-HMM,,0.2,,,,0.4603174603174603,,,,Openended,p4,stu19_bde_p4,stu19_bde_p4,0.2,0.4603174603174603
Ottley-HMM,,0.3,,,,0.5,,,,Openended,p4,stu19_bde_p4,stu19_bde_p4,0.3,0.5
Ottley-HMM,,0.4,,,,0.5319148936170213,,,,Openended,p4,stu19_bde_p4,stu19_bde_p4,0.4,0.5319148936170213
Ottley-HMM,,0.5,,,,0.5128205128205128,,,,Openended,p4,stu19_bde_p4,stu19_bde_p4,0.5,0.5128205128205128
Ottley-HMM,,0.6,,,,0.4354838709677419,,,,Openended,p4,stu19_bde_p4,stu19_bde_p4,0.6,0.4354838709677419
Ottley-HMM,,0.7,,,,0.4782608695652174,,,,Openended,p4,stu19_bde_p4,stu19_bde_p4,0.7,0.4782608695652174
Ottley-HMM,,0.8,,,,0.4333333333333333,,,,Openended,p4,stu19_bde_p4,stu19_bde_p4,0.8,0.4333333333333333
Ottley-HMM,,0.9,,,,0.8571428571428571,,,,Openended,p4,stu19_bde_p4,stu19_bde_p4,0.9,0.8571428571428571
Ottley-HMM,,0.05,,,,0.3452380952380952,,,,Openended,p4,stu1_bce_p4,stu1_bce_p4,0.05,0.3452380952380952
Ottley-HMM,,0.1,,,,0.3962264150943396,,,,Openended,p4,stu1_bce_p4,stu1_bce_p4,0.1,0.3962264150943396
Ottley-HMM,,0.2,,,,0.3546099290780142,,,,Openended,p4,stu1_bce_p4,stu1_bce_p4,0.2,0.3546099290780142
Ottley-HMM,,0.3,,,,0.2845528455284553,,,,Openended,p4,stu1_bce_p4,stu1_bce_p4,0.3,0.2845528455284553
Ottley-HMM,,0.4,,,,0.3142857142857143,,,,Openended,p4,stu1_bce_p4,stu1_bce_p4,0.4,0.3142857142857143
Ottley-HMM,,0.5,,,,0.3448275862068966,,,,Openended,p4,stu1_bce_p4,stu1_bce_p4,0.5,0.3448275862068966
Ottley-HMM,,0.6,,,,0.2714285714285714,,,,Openended,p4,stu1_bce_p4,stu1_bce_p4,0.6,0.2714285714285714
Ottley-HMM,,0.7,,,,0.3461538461538461,,,,Openended,p4,stu1_bce_p4,stu1_bce_p4,0.7,0.3461538461538461
Ottley-HMM,,0.8,,,,0.2352941176470588,,,,Openended,p4,stu1_bce_p4,stu1_bce_p4,0.8,0.2352941176470588
Ottley-HMM,,0.9,,,,0.25,,,,Openended,p4,stu1_bce_p4,stu1_bce_p4,0.9,0.25
Ottley-HMM,,0.05,,,,0.1904761904761904,,,,Openended,p4,stu20_bdf_p4,stu20_bdf_p4,0.05,0.1904761904761904
Ottley-HMM,,0.1,,,,0.2,,,,Openended,p4,stu20_bdf_p4,stu20_bdf_p4,0.1,0.2
Ottley-HMM,,0.2,,,,0.1666666666666666,,,,Openended,p4,stu20_bdf_p4,stu20_bdf_p4,0.2,0.1666666666666666
Ottley-HMM,,0.3,,,,0.0,,,,Openended,p4,stu20_bdf_p4,stu20_bdf_p4,0.3,0.0
Ottley-HMM,,0.4,,,,0.0,,,,Openended,p4,stu20_bdf_p4,stu20_bdf_p4,0.4,0.0
Ottley-HMM,,0.5,,,,0.0,,,,Openended,p4,stu20_bdf_p4,stu20_bdf_p4,0.5,0.0
Ottley-HMM,,0.6,,,,0.0,,,,Openended,p4,stu20_bdf_p4,stu20_bdf_p4,0.6,0.0
Ottley-HMM,,0.7,,,,0.0,,,,Openended,p4,stu20_bdf_p4,stu20_bdf_p4,0.7,0.0
Ottley-HMM,,0.8,,,,0.0,,,,Openended,p4,stu20_bdf_p4,stu20_bdf_p4,0.8,0.0
Ottley-HMM,,0.9,,,,0.0,,,,Openended,p4,stu20_bdf_p4,stu20_bdf_p4,0.9,0.0
Ottley-HMM,,0.05,,,,0.646551724137931,,,,Openended,p4,stu22_bde_p4,stu22_bde_p4,0.05,0.646551724137931
Ottley-HMM,,0.1,,,,0.6454545454545455,,,,Openended,p4,stu22_bde_p4,stu22_bde_p4,0.1,0.6454545454545455
Ottley-HMM,,0.2,,,,0.6326530612244898,,,,Openended,p4,stu22_bde_p4,stu22_bde_p4,0.2,0.6326530612244898
Ottley-HMM,,0.3,,,,0.6941176470588235,,,,Openended,p4,stu22_bde_p4,stu22_bde_p4,0.3,0.6941176470588235
Ottley-HMM,,0.4,,,,0.684931506849315,,,,Openended,p4,stu22_bde_p4,stu22_bde_p4,0.4,0.684931506849315
Ottley-HMM,,0.5,,,,0.6833333333333333,,,,Openended,p4,stu22_bde_p4,stu22_bde_p4,0.5,0.6833333333333333
Ottley-HMM,,0.6,,,,0.7291666666666666,,,,Openended,p4,stu22_bde_p4,stu22_bde_p4,0.6,0.7291666666666666
Ottley-HMM,,0.7,,,,0.6388888888888888,,,,Openended,p4,stu22_bde_p4,stu22_bde_p4,0.7,0.6388888888888888
Ottley-HMM,,0.8,,,,0.5217391304347826,,,,Openended,p4,stu22_bde_p4,stu22_bde_p4,0.8,0.5217391304347826
