Algorithm,User,Threshold,LearningRate,Discount,Temperature,Accuracy,StateAccuracy,Reward,Epsilon,Openended,Task,participant_id,user,threshold,ncp-1
Greedy,stu12_bdf_p3,0.2,0.0,0.0,,0.6,0,0.0,,Openended,p3,,,,
Greedy,stu12_bdf_p3,0.3,0.0,0.0,,0.5909090909090909,0,0.0,,Openended,p3,,,,
Greedy,stu12_bdf_p3,0.4,0.0,0.0,,0.5333333333333333,0,0.0,,Openended,p3,,,,
Greedy,stu12_bdf_p3,0.5,0.0,0.0,,0.5555555555555556,0,0.0,,Openended,p3,,,,
Greedy,stu12_bdf_p3,0.6,0.0,0.0,,0.64,0,0.0,,Openended,p3,,,,
Greedy,stu12_bdf_p3,0.7,0.0,0.0,,0.631578947368421,0,0.0,,Openended,p3,,,,
Greedy,stu12_bdf_p3,0.8,0.0,0.0,,0.8,0,0.0,,Openended,p3,,,,
Greedy,stu12_bdf_p3,0.9,0.0,0.0,,0.8461538461538461,0,0.0,,Openended,p3,,,,
Greedy,stu14_bcf_p3,0.05,0.0,0.0,,0.3192771084337349,0,0.0,,Openended,p3,,,,
Greedy,stu14_bcf_p3,0.1,0.0,0.0,,0.3312101910828025,0,0.0,,Openended,p3,,,,
Greedy,stu14_bcf_p3,0.2,0.0,0.0,,0.3071428571428571,0,0.0,,Openended,p3,,,,
Greedy,stu14_bcf_p3,0.3,0.0,0.0,,0.3032786885245901,0,0.0,,Openended,p3,,,,
Greedy,stu14_bcf_p3,0.4,0.0,0.0,,0.3238095238095238,0,0.0,,Openended,p3,,,,
Greedy,stu14_bcf_p3,0.5,0.0,0.0,,0.1954022988505747,0,0.0,,Openended,p3,,,,
Greedy,stu14_bcf_p3,0.6,0.0,0.0,,0.2714285714285714,0,0.0,,Openended,p3,,,,
Greedy,stu14_bcf_p3,0.7,0.0,0.0,,0.1886792452830188,0,0.0,,Openended,p3,,,,
Greedy,stu14_bcf_p3,0.8,0.0,0.0,,0.2571428571428571,0,0.0,,Openended,p3,,,,
Greedy,stu14_bcf_p3,0.9,0.0,0.0,,0.2222222222222222,0,0.0,,Openended,p3,,,,
Greedy,stu16_bcf_p3,0.05,0.0,0.0,,0.4915254237288136,0,0.0,,Openended,p3,,,,
Greedy,stu16_bcf_p3,0.1,0.0,0.0,,0.5357142857142857,0,0.0,,Openended,p3,,,,
Greedy,stu16_bcf_p3,0.2,0.0,0.0,,0.4899328859060403,0,0.0,,Openended,p3,,,,
Greedy,stu16_bcf_p3,0.3,0.0,0.0,,0.5114503816793893,0,0.0,,Openended,p3,,,,
Greedy,stu16_bcf_p3,0.4,0.0,0.0,,0.4375,0,0.0,,Openended,p3,,,,
Greedy,stu16_bcf_p3,0.5,0.0,0.0,,0.6236559139784946,0,0.0,,Openended,p3,,,,
Greedy,stu16_bcf_p3,0.6,0.0,0.0,,0.48,0,0.0,,Openended,p3,,,,
Greedy,stu16_bcf_p3,0.7,0.0,0.0,,0.4821428571428571,0,0.0,,Openended,p3,,,,
Greedy,stu16_bcf_p3,0.8,0.0,0.0,,0.5,0,0.0,,Openended,p3,,,,
Greedy,stu16_bcf_p3,0.9,0.0,0.0,,0.3157894736842105,0,0.0,,Openended,p3,,,,
Greedy,stu18_bde_p3,0.05,0.0,0.0,,0.4943820224719101,0,0.0,,Openended,p3,,,,
Greedy,stu18_bde_p3,0.1,0.0,0.0,,0.3452380952380952,0,0.0,,Openended,p3,,,,
Greedy,stu18_bde_p3,0.2,0.0,0.0,,0.4133333333333333,0,0.0,,Openended,p3,,,,
Greedy,stu18_bde_p3,0.3,0.0,0.0,,0.5151515151515151,0,0.0,,Openended,p3,,,,
Greedy,stu18_bde_p3,0.4,0.0,0.0,,0.6071428571428571,0,0.0,,Openended,p3,,,,
Greedy,stu18_bde_p3,0.5,0.0,0.0,,0.4680851063829787,0,0.0,,Openended,p3,,,,
Greedy,stu18_bde_p3,0.6,0.0,0.0,,0.5,0,0.0,,Openended,p3,,,,
Greedy,stu18_bde_p3,0.7,0.0,0.0,,0.7142857142857143,0,0.0,,Openended,p3,,,,
Greedy,stu18_bde_p3,0.8,0.0,0.0,,0.1052631578947368,0,0.0,,Openended,p3,,,,
Greedy,stu18_bde_p3,0.9,0.0,0.0,,0.1,0,0.0,,Openended,p3,,,,
Greedy,stu19_bde_p3,0.05,0.0,0.0,,0.3061224489795918,0,0.0,,Openended,p3,,,,
Greedy,stu19_bde_p3,0.1,0.0,0.0,,0.3260869565217391,0,0.0,,Openended,p3,,,,
Greedy,stu19_bde_p3,0.2,0.0,0.0,,0.2439024390243902,0,0.0,,Openended,p3,,,,
Greedy,stu19_bde_p3,0.3,0.0,0.0,,0.5833333333333334,0,0.0,,Openended,p3,,,,
Greedy,stu19_bde_p3,0.4,0.0,0.0,,0.5806451612903226,0,0.0,,Openended,p3,,,,
Greedy,stu19_bde_p3,0.5,0.0,0.0,,0.3846153846153846,0,0.0,,Openended,p3,,,,
Greedy,stu19_bde_p3,0.6,0.0,0.0,,0.3809523809523809,0,0.0,,Openended,p3,,,,
Greedy,stu19_bde_p3,0.7,0.0,0.0,,0.125,0,0.0,,Openended,p3,,,,
Greedy,stu19_bde_p3,0.8,0.0,0.0,,0.0,0,0.0,,Openended,p3,,,,
Greedy,stu19_bde_p3,0.9,0.0,0.0,,1.0,0,0.0,,Openended,p3,,,,
Greedy,stu1_bce_p3,0.05,0.0,0.0,,0.3986928104575163,0,0.0,,Openended,p3,,,,
Greedy,stu1_bce_p3,0.1,0.0,0.0,,0.5103448275862069,0,0.0,,Openended,p3,,,,
Greedy,stu1_bce_p3,0.2,0.0,0.0,,0.5193798449612403,0,0.0,,Openended,p3,,,,
Greedy,stu1_bce_p3,0.3,0.0,0.0,,0.5309734513274337,0,0.0,,Openended,p3,,,,
Greedy,stu1_bce_p3,0.4,0.0,0.0,,0.5257731958762887,0,0.0,,Openended,p3,,,,
Greedy,stu1_bce_p3,0.5,0.0,0.0,,0.419753086419753,0,0.0,,Openended,p3,,,,
Greedy,stu1_bce_p3,0.6,0.0,0.0,,0.3076923076923077,0,0.0,,Openended,p3,,,,
Greedy,stu1_bce_p3,0.7,0.0,0.0,,0.2653061224489796,0,0.0,,Openended,p3,,,,
Greedy,stu1_bce_p3,0.8,0.0,0.0,,0.1515151515151515,0,0.0,,Openended,p3,,,,
Greedy,stu1_bce_p3,0.9,0.0,0.0,,0.1176470588235294,0,0.0,,Openended,p3,,,,
Greedy,stu20_bdf_p3,0.05,0.0,0.0,,0.4615384615384615,0,0.0,,Openended,p3,,,,
Greedy,stu20_bdf_p3,0.1,0.0,0.0,,0.3673469387755102,0,0.0,,Openended,p3,,,,
Greedy,stu20_bdf_p3,0.2,0.0,0.0,,0.4772727272727273,0,0.0,,Openended,p3,,,,
Greedy,stu20_bdf_p3,0.3,0.0,0.0,,0.4736842105263157,0,0.0,,Openended,p3,,,,
Greedy,stu20_bdf_p3,0.4,0.0,0.0,,0.4848484848484848,0,0.0,,Openended,p3,,,,
Greedy,stu20_bdf_p3,0.5,0.0,0.0,,0.7037037037037037,0,0.0,,Openended,p3,,,,
Greedy,stu20_bdf_p3,0.6,0.0,0.0,,0.6363636363636364,0,0.0,,Openended,p3,,,,
Greedy,stu20_bdf_p3,0.7,0.0,0.0,,0.6470588235294118,0,0.0,,Openended,p3,,,,
Greedy,stu20_bdf_p3,0.8,0.0,0.0,,0.8181818181818182,0,0.0,,Openended,p3,,,,
Greedy,stu20_bdf_p3,0.9,0.0,0.0,,0.6666666666666666,0,0.0,,Openended,p3,,,,
Greedy,stu22_bde_p3,0.05,0.0,0.0,,0.504950495049505,0,0.0,,Openended,p3,,,,
Greedy,stu22_bde_p3,0.1,0.0,0.0,,0.5287958115183246,0,0.0,,Openended,p3,,,,
Greedy,stu22_bde_p3,0.2,0.0,0.0,,0.388235294117647,0,0.0,,Openended,p3,,,,
Greedy,stu22_bde_p3,0.3,0.0,0.0,,0.3221476510067114,0,0.0,,Openended,p3,,,,
Greedy,stu22_bde_p3,0.4,0.0,0.0,,0.2734375,0,0.0,,Openended,p3,,,,
Greedy,stu22_bde_p3,0.5,0.0,0.0,,0.3113207547169811,0,0.0,,Openended,p3,,,,
Greedy,stu22_bde_p3,0.6,0.0,0.0,,0.2705882352941176,0,0.0,,Openended,p3,,,,
Greedy,stu22_bde_p3,0.7,0.0,0.0,,0.359375,0,0.0,,Openended,p3,,,,
Greedy,stu22_bde_p3,0.8,0.0,0.0,,0.2790697674418604,0,0.0,,Openended,p3,,,,
Greedy,stu22_bde_p3,0.9,0.0,0.0,,0.1818181818181818,0,0.0,,Openended,p3,,,,
Greedy,stu23_bdf_p3,0.05,0.0,0.0,,0.2696629213483146,0,0.0,,Openended,p3,,,,
Greedy,stu23_bdf_p3,0.1,0.0,0.0,,0.369047619047619,0,0.0,,Openended,p3,,,,
Greedy,stu23_bdf_p3,0.2,0.0,0.0,,0.3466666666666667,0,0.0,,Openended,p3,,,,
Greedy,stu23_bdf_p3,0.3,0.0,0.0,,0.4393939393939394,0,0.0,,Openended,p3,,,,
Greedy,stu23_bdf_p3,0.4,0.0,0.0,,0.4464285714285714,0,0.0,,Openended,p3,,,,
Greedy,stu23_bdf_p3,0.5,0.0,0.0,,0.4680851063829787,0,0.0,,Openended,p3,,,,
Greedy,stu23_bdf_p3,0.6,0.0,0.0,,0.4736842105263157,0,0.0,,Openended,p3,,,,
Greedy,stu23_bdf_p3,0.7,0.0,0.0,,0.5,0,0.0,,Openended,p3,,,,
Greedy,stu23_bdf_p3,0.8,0.0,0.0,,0.631578947368421,0,0.0,,Openended,p3,,,,
Greedy,stu23_bdf_p3,0.9,0.0,0.0,,0.9,0,0.0,,Openended,p3,,,,
Greedy,stu27_bdf_p3,0.05,0.0,0.0,,0.4211711711711711,0,0.0,,Openended,p3,,,,
Greedy,stu27_bdf_p3,0.1,0.0,0.0,,0.4726840855106888,0,0.0,,Openended,p3,,,,
Greedy,stu27_bdf_p3,0.2,0.0,0.0,,0.5080213903743316,0,0.0,,Openended,p3,,,,
Greedy,stu27_bdf_p3,0.3,0.0,0.0,,0.5045871559633027,0,0.0,,Openended,p3,,,,
Greedy,stu27_bdf_p3,0.4,0.0,0.0,,0.5765124555160143,0,0.0,,Openended,p3,,,,
Greedy,stu27_bdf_p3,0.5,0.0,0.0,,0.5555555555555556,0,0.0,,Openended,p3,,,,
Greedy,stu27_bdf_p3,0.6,0.0,0.0,,0.6096256684491979,0,0.0,,Openended,p3,,,,
Greedy,stu27_bdf_p3,0.7,0.0,0.0,,0.6666666666666666,0,0.0,,Openended,p3,,,,
Greedy,stu27_bdf_p3,0.8,0.0,0.0,,0.7340425531914894,0,0.0,,Openended,p3,,,,
Greedy,stu27_bdf_p3,0.9,0.0,0.0,,0.574468085106383,0,0.0,,Openended,p3,,,,
Greedy,stu28_bde_p3,0.05,0.0,0.0,,0.4900662251655629,0,0.0,,Openended,p3,,,,
Greedy,stu28_bde_p3,0.1,0.0,0.0,,0.4195804195804196,0,0.0,,Openended,p3,,,,
Greedy,stu28_bde_p3,0.2,0.0,0.0,,0.4881889763779528,0,0.0,,Openended,p3,,,,
Greedy,stu28_bde_p3,0.3,0.0,0.0,,0.5135135135135135,0,0.0,,Openended,p3,,,,
Greedy,stu28_bde_p3,0.4,0.0,0.0,,0.4210526315789473,0,0.0,,Openended,p3,,,,
Greedy,stu28_bde_p3,0.5,0.0,0.0,,0.4177215189873418,0,0.0,,Openended,p3,,,,
Greedy,stu28_bde_p3,0.6,0.0,0.0,,0.375,0,0.0,,Openended,p3,,,,
Greedy,stu28_bde_p3,0.7,0.0,0.0,,0.5,0,0.0,,Openended,p3,,,,
Greedy,stu28_bde_p3,0.8,0.0,0.0,,0.625,0,0.0,,Openended,p3,,,,
Greedy,stu28_bde_p3,0.9,0.0,0.0,,0.6875,0,0.0,,Openended,p3,,,,
Greedy,stu2_bce_p3,0.05,0.0,0.0,,0.494949494949495,0,0.0,,Openended,p3,,,,
Greedy,stu2_bce_p3,0.1,0.0,0.0,,0.4680851063829787,0,0.0,,Openended,p3,,,,
Greedy,stu2_bce_p3,0.2,0.0,0.0,,0.369047619047619,0,0.0,,Openended,p3,,,,
Greedy,stu2_bce_p3,0.3,0.0,0.0,,0.3698630136986301,0,0.0,,Openended,p3,,,,
Greedy,stu2_bce_p3,0.4,0.0,0.0,,0.3968253968253968,0,0.0,,Openended,p3,,,,
Greedy,stu2_bce_p3,0.5,0.0,0.0,,0.4615384615384615,0,0.0,,Openended,p3,,,,
Greedy,stu2_bce_p3,0.6,0.0,0.0,,0.3809523809523809,0,0.0,,Openended,p3,,,,
Greedy,stu2_bce_p3,0.7,0.0,0.0,,0.59375,0,0.0,,Openended,p3,,,,
Greedy,stu2_bce_p3,0.8,0.0,0.0,,0.5238095238095238,0,0.0,,Openended,p3,,,,
Greedy,stu2_bce_p3,0.9,0.0,0.0,,0.4545454545454545,0,0.0,,Openended,p3,,,,
Greedy,stu32_bce_p3,0.05,0.0,0.0,,0.4114832535885167,0,0.0,,Openended,p3,,,,
Greedy,stu32_bce_p3,0.1,0.0,0.0,,0.4646464646464646,0,0.0,,Openended,p3,,,,
Greedy,stu32_bce_p3,0.2,0.0,0.0,,0.4602272727272727,0,0.0,,Openended,p3,,,,
Greedy,stu32_bce_p3,0.3,0.0,0.0,,0.5,0,0.0,,Openended,p3,,,,
Greedy,stu32_bce_p3,0.4,0.0,0.0,,0.4242424242424242,0,0.0,,Openended,p3,,,,
Greedy,stu32_bce_p3,0.5,0.0,0.0,,0.509090909090909,0,0.0,,Openended,p3,,,,
Greedy,stu32_bce_p3,0.6,0.0,0.0,,0.4545454545454545,0,0.0,,Openended,p3,,,,
Greedy,stu32_bce_p3,0.7,0.0,0.0,,0.3939393939393939,0,0.0,,Openended,p3,,,,
Greedy,stu32_bce_p3,0.8,0.0,0.0,,0.4545454545454545,0,0.0,,Openended,p3,,,,
Greedy,stu32_bce_p3,0.9,0.0,0.0,,0.4545454545454545,0,0.0,,Openended,p3,,,,
Greedy,stu33_bce_p3,0.05,0.0,0.0,,0.6024096385542169,0,0.0,,Openended,p3,,,,
Greedy,stu33_bce_p3,0.1,0.0,0.0,,0.4936708860759494,0,0.0,,Openended,p3,,,,
Greedy,stu33_bce_p3,0.2,0.0,0.0,,0.4,0,0.0,,Openended,p3,,,,
Greedy,stu33_bce_p3,0.3,0.0,0.0,,0.3114754098360656,0,0.0,,Openended,p3,,,,
Greedy,stu33_bce_p3,0.4,0.0,0.0,,0.4716981132075472,0,0.0,,Openended,p3,,,,
Greedy,stu33_bce_p3,0.5,0.0,0.0,,0.2727272727272727,0,0.0,,Openended,p3,,,,
Greedy,stu33_bce_p3,0.6,0.0,0.0,,0.3142857142857143,0,0.0,,Openended,p3,,,,
Greedy,stu33_bce_p3,0.7,0.0,0.0,,0.4814814814814814,0,0.0,,Openended,p3,,,,
Greedy,stu33_bce_p3,0.8,0.0,0.0,,0.3888888888888889,0,0.0,,Openended,p3,,,,
Greedy,stu33_bce_p3,0.9,0.0,0.0,,0.3333333333333333,0,0.0,,Openended,p3,,,,
Greedy,stu34_bcf_p3,0.05,0.0,0.0,,0.4736842105263157,0,0.0,,Openended,p3,,,,
Greedy,stu34_bcf_p3,0.1,0.0,0.0,,0.3819444444444444,0,0.0,,Openended,p3,,,,
Greedy,stu34_bcf_p3,0.2,0.0,0.0,,0.3828125,0,0.0,,Openended,p3,,,,
Greedy,stu34_bcf_p3,0.3,0.0,0.0,,0.4642857142857143,0,0.0,,Openended,p3,,,,
Greedy,stu34_bcf_p3,0.4,0.0,0.0,,0.5104166666666666,0,0.0,,Openended,p3,,,,
Greedy,stu34_bcf_p3,0.5,0.0,0.0,,0.3125,0,0.0,,Openended,p3,,,,
Greedy,stu34_bcf_p3,0.6,0.0,0.0,,0.4375,0,0.0,,Openended,p3,,,,
Greedy,stu34_bcf_p3,0.7,0.0,0.0,,0.3958333333333333,0,0.0,,Openended,p3,,,,
Greedy,stu34_bcf_p3,0.8,0.0,0.0,,0.5625,0,0.0,,Openended,p3,,,,
Greedy,stu34_bcf_p3,0.9,0.0,0.0,,0.5,0,0.0,,Openended,p3,,,,
Greedy,stu35_bde_p3,0.05,0.0,0.0,,0.2826086956521739,0,0.0,,Openended,p3,,,,
Greedy,stu35_bde_p3,0.1,0.0,0.0,,0.5909090909090909,0,0.0,,Openended,p3,,,,
Greedy,stu35_bde_p3,0.2,0.0,0.0,,0.5384615384615384,0,0.0,,Openended,p3,,,,
Greedy,stu35_bde_p3,0.3,0.0,0.0,,0.3823529411764705,0,0.0,,Openended,p3,,,,
Greedy,stu35_bde_p3,0.4,0.0,0.0,,0.5517241379310345,0,0.0,,Openended,p3,,,,
Greedy,stu35_bde_p3,0.5,0.0,0.0,,0.5833333333333334,0,0.0,,Openended,p3,,,,
Greedy,stu35_bde_p3,0.6,0.0,0.0,,0.55,0,0.0,,Openended,p3,,,,
Greedy,stu35_bde_p3,0.7,0.0,0.0,,0.5333333333333333,0,0.0,,Openended,p3,,,,
Greedy,stu35_bde_p3,0.8,0.0,0.0,,0.5,0,0.0,,Openended,p3,,,,
Greedy,stu35_bde_p3,0.9,0.0,0.0,,0.4,0,0.0,,Openended,p3,,,,
Greedy,stu40_bdf_p3,0.05,0.0,0.0,,0.5083798882681564,0,0.0,,Openended,p3,,,,
Greedy,stu40_bdf_p3,0.1,0.0,0.0,,0.4647058823529412,0,0.0,,Openended,p3,,,,
Greedy,stu40_bdf_p3,0.2,0.0,0.0,,0.4370860927152318,0,0.0,,Openended,p3,,,,
Greedy,stu40_bdf_p3,0.3,0.0,0.0,,0.5984848484848485,0,0.0,,Openended,p3,,,,
Greedy,stu40_bdf_p3,0.4,0.0,0.0,,0.4424778761061947,0,0.0,,Openended,p3,,,,
Greedy,stu40_bdf_p3,0.5,0.0,0.0,,0.5531914893617021,0,0.0,,Openended,p3,,,,
Greedy,stu40_bdf_p3,0.6,0.0,0.0,,0.618421052631579,0,0.0,,Openended,p3,,,,
Greedy,stu40_bdf_p3,0.7,0.0,0.0,,0.6491228070175439,0,0.0,,Openended,p3,,,,
Greedy,stu40_bdf_p3,0.8,0.0,0.0,,0.7105263157894737,0,0.0,,Openended,p3,,,,
Greedy,stu40_bdf_p3,0.9,0.0,0.0,,1.0,0,0.0,,Openended,p3,,,,
Greedy,stu5_bcf_p3,0.05,0.0,0.0,,0.3353293413173652,0,0.0,,Openended,p3,,,,
Greedy,stu5_bcf_p3,0.1,0.0,0.0,,0.4430379746835443,0,0.0,,Openended,p3,,,,
Greedy,stu5_bcf_p3,0.2,0.0,0.0,,0.4785714285714286,0,0.0,,Openended,p3,,,,
Greedy,stu5_bcf_p3,0.3,0.0,0.0,,0.3983739837398374,0,0.0,,Openended,p3,,,,
Greedy,stu5_bcf_p3,0.4,0.0,0.0,,0.5047619047619047,0,0.0,,Openended,p3,,,,
Greedy,stu5_bcf_p3,0.5,0.0,0.0,,0.4090909090909091,0,0.0,,Openended,p3,,,,
Greedy,stu5_bcf_p3,0.6,0.0,0.0,,0.2857142857142857,0,0.0,,Openended,p3,,,,
Greedy,stu5_bcf_p3,0.7,0.0,0.0,,0.490566037735849,0,0.0,,Openended,p3,,,,
Greedy,stu5_bcf_p3,0.8,0.0,0.0,,0.5714285714285714,0,0.0,,Openended,p3,,,,
Greedy,stu5_bcf_p3,0.9,0.0,0.0,,0.5,0,0.0,,Openended,p3,,,,
Greedy,stu8_bce_p3,0.05,0.0,0.0,,0.371900826446281,0,0.0,,Openended,p3,,,,
Greedy,stu8_bce_p3,0.1,0.0,0.0,,0.3130434782608696,0,0.0,,Openended,p3,,,,
Greedy,stu8_bce_p3,0.2,0.0,0.0,,0.3137254901960784,0,0.0,,Openended,p3,,,,
Greedy,stu8_bce_p3,0.3,0.0,0.0,,0.2584269662921348,0,0.0,,Openended,p3,,,,
Greedy,stu8_bce_p3,0.4,0.0,0.0,,0.3506493506493506,0,0.0,,Openended,p3,,,,
Greedy,stu8_bce_p3,0.5,0.0,0.0,,0.421875,0,0.0,,Openended,p3,,,,
Greedy,stu8_bce_p3,0.6,0.0,0.0,,0.2352941176470588,0,0.0,,Openended,p3,,,,
Greedy,stu8_bce_p3,0.7,0.0,0.0,,0.2564102564102564,0,0.0,,Openended,p3,,,,
Greedy,stu8_bce_p3,0.8,0.0,0.0,,0.4230769230769231,0,0.0,,Openended,p3,,,,
Greedy,stu8_bce_p3,0.9,0.0,0.0,,0.0769230769230769,0,0.0,,Openended,p3,,,,
Greedy,stu9_bcf_p3,0.05,0.0,0.0,,0.5739644970414202,0,0.0,,Openended,p3,,,,
Greedy,stu9_bcf_p3,0.1,0.0,0.0,,0.5875,0,0.0,,Openended,p3,,,,
Greedy,stu9_bcf_p3,0.2,0.0,0.0,,0.5211267605633803,0,0.0,,Openended,p3,,,,
Greedy,stu9_bcf_p3,0.3,0.0,0.0,,0.5241935483870968,0,0.0,,Openended,p3,,,,
Greedy,stu9_bcf_p3,0.4,0.0,0.0,,0.5981308411214953,0,0.0,,Openended,p3,,,,
Greedy,stu9_bcf_p3,0.5,0.0,0.0,,0.5393258426966292,0,0.0,,Openended,p3,,,,
Greedy,stu9_bcf_p3,0.6,0.0,0.0,,0.4647887323943662,0,0.0,,Openended,p3,,,,
Greedy,stu9_bcf_p3,0.7,0.0,0.0,,0.5925925925925926,0,0.0,,Openended,p3,,,,
Greedy,stu9_bcf_p3,0.8,0.0,0.0,,0.6666666666666666,0,0.0,,Openended,p3,,,,
Greedy,stu9_bcf_p3,0.9,0.0,0.0,,0.1666666666666666,0,0.0,,Openended,p3,,,,
HMM,pro10_bdf_p3,0.1,0.0,0.0,,0.5938864628820961,,,,Openended,p3,,,,
HMM,pro10_bdf_p3,0.2,0.0,0.0,,0.553921568627451,,,,Openended,p3,,,,
HMM,pro10_bdf_p3,0.3,0.0,0.0,,0.550561797752809,,,,Openended,p3,,,,
HMM,pro10_bdf_p3,0.4,0.0,0.0,,0.5163398692810458,,,,Openended,p3,,,,
HMM,pro10_bdf_p3,0.5,0.0,0.0,,0.5905511811023622,,,,Openended,p3,,,,
HMM,pro10_bdf_p3,0.6,0.0,0.0,,0.5980392156862745,,,,Openended,p3,,,,
HMM,pro10_bdf_p3,0.7,0.0,0.0,,0.5844155844155844,,,,Openended,p3,,,,
HMM,pro10_bdf_p3,0.8,0.0,0.0,,0.6666666666666666,,,,Openended,p3,,,,
HMM,pro10_bdf_p3,0.9,0.0,0.0,,0.6153846153846154,,,,Openended,p3,,,,
HMM,pro11_bcf_p3,0.1,0.0,0.0,,0.6407766990291263,,,,Openended,p3,,,,
HMM,pro11_bcf_p3,0.2,0.0,0.0,,0.5978260869565217,,,,Openended,p3,,,,
HMM,pro11_bcf_p3,0.3,0.0,0.0,,0.5625,,,,Openended,p3,,,,
HMM,pro11_bcf_p3,0.4,0.0,0.0,,0.5652173913043478,,,,Openended,p3,,,,
HMM,pro11_bcf_p3,0.5,0.0,0.0,,0.543859649122807,,,,Openended,p3,,,,
HMM,pro11_bcf_p3,0.6,0.0,0.0,,0.4782608695652174,,,,Openended,p3,,,,
HMM,pro11_bcf_p3,0.7,0.0,0.0,,0.5142857142857142,,,,Openended,p3,,,,
HMM,pro11_bcf_p3,0.8,0.0,0.0,,0.5217391304347826,,,,Openended,p3,,,,
HMM,pro11_bcf_p3,0.9,0.0,0.0,,0.5833333333333334,,,,Openended,p3,,,,
HMM,pro12_bdf_p3,0.1,0.0,0.0,,0.5272727272727272,,,,Openended,p3,,,,
HMM,pro12_bdf_p3,0.2,0.0,0.0,,0.5306122448979592,,,,Openended,p3,,,,
HMM,pro12_bdf_p3,0.3,0.0,0.0,,0.5116279069767442,,,,Openended,p3,,,,
HMM,pro12_bdf_p3,0.4,0.0,0.0,,0.5675675675675675,,,,Openended,p3,,,,
HMM,pro12_bdf_p3,0.5,0.0,0.0,,0.6129032258064516,,,,Openended,p3,,,,
HMM,pro12_bdf_p3,0.6,0.0,0.0,,0.56,,,,Openended,p3,,,,
HMM,pro12_bdf_p3,0.7,0.0,0.0,,0.4736842105263157,,,,Openended,p3,,,,
HMM,pro12_bdf_p3,0.8,0.0,0.0,,0.6153846153846154,,,,Openended,p3,,,,
HMM,pro12_bdf_p3,0.9,0.0,0.0,,0.5714285714285714,,,,Openended,p3,,,,
HMM,pro14_bdf_p3,0.1,0.0,0.0,,0.5757575757575758,,,,Openended,p3,,,,
HMM,pro14_bdf_p3,0.2,0.0,0.0,,0.5932203389830508,,,,Openended,p3,,,,
HMM,pro14_bdf_p3,0.3,0.0,0.0,,0.5961538461538461,,,,Openended,p3,,,,
HMM,pro14_bdf_p3,0.4,0.0,0.0,,0.6590909090909091,,,,Openended,p3,,,,
HMM,pro14_bdf_p3,0.5,0.0,0.0,,0.6486486486486487,,,,Openended,p3,,,,
HMM,pro14_bdf_p3,0.6,0.0,0.0,,0.6666666666666666,,,,Openended,p3,,,,
HMM,pro14_bdf_p3,0.7,0.0,0.0,,0.6363636363636364,,,,Openended,p3,,,,
HMM,pro14_bdf_p3,0.8,0.0,0.0,,0.5333333333333333,,,,Openended,p3,,,,
HMM,pro14_bdf_p3,0.9,0.0,0.0,,0.625,,,,Openended,p3,,,,
HMM,pro16_bce_p3,0.1,0.0,0.0,,0.2258064516129032,,,,Openended,p3,,,,
HMM,pro16_bce_p3,0.2,0.0,0.0,,0.1909090909090909,,,,Openended,p3,,,,
HMM,pro16_bce_p3,0.3,0.0,0.0,,0.15625,,,,Openended,p3,,,,
HMM,pro16_bce_p3,0.4,0.0,0.0,,0.180722891566265,,,,Openended,p3,,,,
HMM,pro16_bce_p3,0.5,0.0,0.0,,0.1884057971014492,,,,Openended,p3,,,,
HMM,pro16_bce_p3,0.6,0.0,0.0,,0.1636363636363636,,,,Openended,p3,,,,
HMM,pro16_bce_p3,0.7,0.0,0.0,,0.119047619047619,,,,Openended,p3,,,,
HMM,pro16_bce_p3,0.8,0.0,0.0,,0.1785714285714285,,,,Openended,p3,,,,
HMM,pro16_bce_p3,0.9,0.0,0.0,,0.2142857142857142,,,,Openended,p3,,,,
HMM,pro19_bcf_p3,0.1,0.0,0.0,,0.5543478260869565,,,,Openended,p3,,,,
HMM,pro19_bcf_p3,0.2,0.0,0.0,,0.5259938837920489,,,,Openended,p3,,,,
HMM,pro19_bcf_p3,0.3,0.0,0.0,,0.5244755244755245,,,,Openended,p3,,,,
HMM,pro19_bcf_p3,0.4,0.0,0.0,,0.5346938775510204,,,,Openended,p3,,,,
HMM,pro19_bcf_p3,0.5,0.0,0.0,,0.4705882352941176,,,,Openended,p3,,,,
HMM,pro19_bcf_p3,0.6,0.0,0.0,,0.4451219512195122,,,,Openended,p3,,,,
HMM,pro19_bcf_p3,0.7,0.0,0.0,,0.4552845528455284,,,,Openended,p3,,,,
HMM,pro19_bcf_p3,0.8,0.0,0.0,,0.3902439024390244,,,,Openended,p3,,,,
HMM,pro19_bcf_p3,0.9,0.0,0.0,,0.3902439024390244,,,,Openended,p3,,,,
HMM,pro1_bcf_p3,0.1,0.0,0.0,,0.5586206896551724,,,,Openended,p3,,,,
HMM,pro1_bcf_p3,0.2,0.0,0.0,,0.6046511627906976,,,,Openended,p3,,,,
HMM,pro1_bcf_p3,0.3,0.0,0.0,,0.5929203539823009,,,,Openended,p3,,,,
HMM,pro1_bcf_p3,0.4,0.0,0.0,,0.6082474226804123,,,,Openended,p3,,,,
HMM,pro1_bcf_p3,0.5,0.0,0.0,,0.6172839506172839,,,,Openended,p3,,,,
HMM,pro1_bcf_p3,0.6,0.0,0.0,,0.5692307692307692,,,,Openended,p3,,,,
HMM,pro1_bcf_p3,0.7,0.0,0.0,,0.5918367346938775,,,,Openended,p3,,,,
