UserIndex,Action,State,TimeStamp,HighLevelAction,HighLevelStateActionProbab,StateActionProbab,IdleTime,Reward,Subtask_Screenshot_Time,Subtask_Idle_Time,ZoomLevel,NDSI,Subtask_Zoom,Subtask_ROI,Latitude,Longitude,All_address,All_raw_address,Most_frequent_state,Most_frequent_region,Angle,high-level-action
58,zoom,Navigation,2016-06-08 18:56:40.393,same,0.8095238095238095,0.8043478260869565,0.639,10,2,1,3,0.47314325,2,4,36.742025,-91.477625,"['None', 'None', 'NorthernRockiesPlains', 'None', 'NorthWest', 'None', 'Other']","[[41.7759, -124.65], [48.4972, -112.005], [49.1719, -132.156], [52.9938, -125.507], [48.5013, -125.495], [52.9961, -112.008]]",None,None,0.0,same
59,zoom,Navigation,2016-06-08 18:56:40.905,same,0.813953488372093,0.8085106382978723,0.512,10,2,1,2,0.3336255,2,4,47.379675000000006,-110.0281375,"['None', 'Other', 'West', 'NorthernRockiesPlains', 'West', 'NorthernRockiesPlains', 'West', 'NorthernRockiesPlains']","[[41.7792, -132.156], [52.9917, -116.51], [41.761, -116.496], [52.9945, -94.0237], [41.761, -116.496], [52.9945, -94.0237], [41.761, -116.496], [52.9945, -94.0237]]",Nevada,West,0.0,same
60,zoom,Navigation,2016-06-08 18:56:41.490,same,0.8181818181818182,0.8125,0.585,10,2,1,1,0.169158125,2,4,41.7686,-113.03835000000001,"['None', 'NorthernRockiesPlains', 'None', 'NorthernRockiesPlains', 'None', 'NorthernRockiesPlains', 'None', 'NorthernRockiesPlains']","[[30.5427, -132.053], [52.9945, -94.0237], [30.5427, -132.053], [52.9945, -94.0237], [30.5427, -132.053], [52.9945, -94.0237], [30.5427, -132.053], [52.9945, -94.0237]]",None,None,0.0,same
61,pan,Foraging,2016-06-08 18:56:43.216,change,0.5,0.7142857142857143,1.726,10,2,1,1,0.45702025,2,4,32.653725,-85.8236,"['None', 'South', 'Other', 'None', 'South', 'Other', 'South', 'Other']","[[18.1367, -107.299], [30.3858, -97.2569], [15.1746, -86.0958], [30.4655, -77.7951], [30.5342, -93.9559], [52.9994, -65.1151], [30.5342, -93.9559], [52.9994, -65.1151]]",Texas,South,7.4533963112183175,change
62,pan,Foraging,2016-06-08 18:56:44.167,same,0.5454545454545454,0.7333333333333333,0.951,10,2,1,1,0.0,2,4,41.7668,-79.5355,"['South', 'Other', 'South', 'Other', 'South', 'Other', 'South', 'Other']","[[30.5342, -93.9559], [52.9994, -65.1151], [30.5342, -93.9559], [52.9994, -65.1151], [30.5342, -93.9559], [52.9994, -65.1151], [30.5342, -93.9559], [52.9994, -65.1151]]",Texas,South,4.985159508953916,same
63,pan,Foraging,2016-06-08 18:56:44.868,same,0.5833333333333334,0.75,0.701,10,2,1,1,0.0,2,4,41.7668,-79.5355,"['South', 'Other', 'South', 'Other', 'South', 'Other', 'South', 'Other']","[[30.5342, -93.9559], [52.9994, -65.1151], [30.5342, -93.9559], [52.9994, -65.1151], [30.5342, -93.9559], [52.9994, -65.1151], [30.5342, -93.9559], [52.9994, -65.1151]]",Texas,South,357.8862872055802,same
64,zoom,Navigation,2016-06-08 18:56:45.537,change,0.2,0.8163265306122449,0.669,10,2,1,2,0.651013625,2,4,42.36835000000001,-113.94953749999999,"['None', 'West', 'None', 'UpperMidwest', 'None', 'Other', 'West', 'NorthernRockiesPlains']","[[35.4656, -124.134], [41.6637, -116.597], [30.5427, -116.467], [41.7484, -95.2126], [41.7792, -132.156], [52.9917, -116.51], [41.761, -116.496], [52.9945, -94.0237]]",None,None,0.0,change
65,zoom,Navigation,2016-06-08 18:56:45.689,same,0.8043478260869565,0.82,0.152,10,2,1,3,0.47692612500000003,2,4,27.230449999999998,-81.94387499999999,"['None', 'Other', 'South', 'None', 'SouthWest', 'South', 'NorthernRockiesPlains']","[[28.9428, -110.021], [34.9908, -98.8853], [35.4466, -124.124], [41.7065, -112.025], [35.0085, -111.96], [41.7484, -98.5357]]",None,None,0.0,same
66,pan,Navigation,2016-06-08 18:56:47.156,same,0.8085106382978723,0.1568627450980392,1.467,10,2,1,3,0.25568425,2,4,36.8657375,-93.917325,"['South', 'SouthEast', 'South', 'UpperMidwest', 'South', 'UpperMidwest', 'South', 'UpperMidwest']","[[29.9522, -98.2459], [32.7023, -85.0019], [35.6837, -98.4657], [41.7401, -90.8979], [35.6837, -98.4657], [41.7401, -90.8979], [35.6837, -98.4657], [41.7401, -90.8979]]",Oklahoma,South,355.7924665329336,same
67,zoom,Navigation,2016-06-08 18:56:48.649,same,0.8125,0.8076923076923077,1.493,10,2,1,4,0.572824,2,4,34.858549999999994,-105.4376625,"['South', 'SouthWest', 'South', 'South', 'South', 'SouthWest', 'SouthWest', 'SouthWest']","[[31.707, -109.808], [34.9908, -105.798], [31.7588, -103.944], [32.3241, -98.8853], [35.0085, -111.688], [38.3697, -105.273], [36.3394, -105.219], [38.3701, -102.886]]",Arizona,South,0.0,same
68,zoom,Navigation,2016-06-08 18:56:50.491,same,0.8163265306122449,0.8113207547169812,1.842,0,2,1,5,0.593418875,2,4,36.9217375,-105.38175,"['SouthWest', 'SouthWest', 'SouthWest', 'SouthWest', 'SouthWest', 'SouthWest', 'SouthWest', 'SouthWest']","[[35.0915, -108.506], [36.7026, -105.219], [36.3722, -104.193], [36.7624, -103.596], [36.7737, -108.278], [38.4542, -105.472], [36.768, -104.905], [38.4493, -102.885]]",New Mexico,SouthWest,0.0,same
69,zoom,Navigation,2016-06-08 18:56:51.826,same,0.82,0.8148148148148148,1.335,0,2,1,4,0.572824,2,4,34.858549999999994,-105.4376625,"['South', 'SouthWest', 'South', 'South', 'South', 'SouthWest', 'SouthWest', 'SouthWest']","[[31.707, -109.808], [34.9908, -105.798], [31.7588, -103.944], [32.3241, -98.8853], [35.0085, -111.688], [38.3697, -105.273], [36.3394, -105.219], [38.3701, -102.886]]",Arizona,South,0.0,same
70,zoom,Navigation,2016-06-08 18:56:51.969,same,0.8235294117647058,0.8181818181818182,0.143,0,2,1,3,0.57827975,2,4,35.0961,-99.001675,"['Other', 'South', 'South', 'SouthEast', 'South', 'NorthernRockiesPlains', 'South', 'UpperMidwest']","[[28.9428, -110.021], [34.9908, -98.8853], [29.9522, -98.2459], [32.7023, -85.0019], [35.0085, -111.96], [41.7484, -98.5357], [35.6837, -98.4657], [41.7401, -90.8979]]",Oklahoma,South,0.0,same
71,zoom,Navigation,2016-06-08 18:56:52.121,same,0.8269230769230769,0.8214285714285714,0.152,0,2,1,2,0.618309125,2,4,41.7611625,-93.7680375,"['None', 'UpperMidwest', 'South', 'Northeast', 'West', 'NorthernRockiesPlains', 'UpperMidwest', 'Northeast']","[[30.5427, -116.467], [41.7484, -95.2126], [30.5342, -90.8979], [41.7187, -71.5601], [41.761, -116.496], [52.9945, -94.0237], [41.7904, -93.9831], [52.9994, -71.5039]]",Iowa,UpperMidwest,0.0,same
72,zoom,Navigation,2016-06-08 18:56:52.273,same,0.8301886792452831,0.8245614035087719,0.152,0,2,1,1,0.626178375,2,4,32.654175,-94.1993125,"['None', 'South', 'Other', 'None', 'None', 'NorthernRockiesPlains', 'South', 'Other']","[[18.1367, -107.299], [30.3858, -97.2569], [15.1746, -86.0958], [30.4655, -77.7951], [30.5427, -132.053], [52.9945, -94.0237], [30.5342, -93.9559], [52.9994, -65.1151]]",None,None,0.0,same
73,zoom,Navigation,2016-06-08 18:56:53.041,same,0.8333333333333334,0.8275862068965517,0.768,0,2,1,0,0.169186,2,4,34.103049999999996,-98.6128,"['None', 'Other', 'None', 'Other', 'None', 'Other', 'None', 'Other']","[[15.2153, -132.053], [52.9908, -65.1726], [15.2153, -132.053], [52.9908, -65.1726], [15.2153, -132.053], [52.9908, -65.1726], [15.2153, -132.053], [52.9908, -65.1726]]",None,None,0.0,same
74,pan,Foraging,2016-06-08 18:56:54.581,change,0.46153846153846156,0.7647058823529411,1.54,0,2,1,0,0.0,2,4,34.103049999999996,-98.6128,"['None', 'Other', 'None', 'Other', 'None', 'Other', 'None', 'Other']","[[15.2153, -132.053], [52.9908, -65.1726], [15.2153, -132.053], [52.9908, -65.1726], [15.2153, -132.053], [52.9908, -65.1726], [15.2153, -132.053], [52.9908, -65.1726]]",None,None,355.140971166987,change
75,pan,Foraging,2016-06-08 18:56:55.340,same,0.5714285714285714,0.7777777777777778,0.759,0,2,1,0,0.0,2,4,34.103049999999996,-98.6128,"['None', 'Other', 'None', 'Other', 'None', 'Other', 'None', 'Other']","[[15.2153, -132.053], [52.9908, -65.1726], [15.2153, -132.053], [52.9908, -65.1726], [15.2153, -132.053], [52.9908, -65.1726], [15.2153, -132.053], [52.9908, -65.1726]]",None,None,0.31893591648611475,same
76,zoom,Navigation,2016-06-08 18:56:55.969,change,0.18181818181818182,0.8305084745762712,0.629,0,2,1,1,0.626178375,2,4,32.654175,-94.1993125,"['None', 'South', 'Other', 'None', 'None', 'NorthernRockiesPlains', 'South', 'Other']","[[18.1367, -107.299], [30.3858, -97.2569], [15.1746, -86.0958], [30.4655, -77.7951], [30.5427, -132.053], [52.9945, -94.0237], [30.5342, -93.9559], [52.9994, -65.1151]]",None,None,0.0,change
77,zoom,Navigation,2016-06-08 18:56:56.361,same,0.8214285714285714,0.8333333333333334,0.392,0,2,1,2,0.618309125,2,4,41.7611625,-93.7680375,"['None', 'UpperMidwest', 'South', 'Northeast', 'West', 'NorthernRockiesPlains', 'UpperMidwest', 'Northeast']","[[30.5427, -116.467], [41.7484, -95.2126], [30.5342, -90.8979], [41.7187, -71.5601], [41.761, -116.496], [52.9945, -94.0237], [41.7904, -93.9831], [52.9994, -71.5039]]",Iowa,UpperMidwest,0.0,same
78,pan,Navigation,2016-06-08 18:56:57.420,same,0.8245614035087719,0.14754098360655737,1.059,0,2,1,2,0.0,2,4,47.3949,-82.7435,"['UpperMidwest', 'Northeast', 'UpperMidwest', 'Northeast', 'UpperMidwest', 'Northeast', 'UpperMidwest', 'Northeast']","[[41.7904, -93.9831], [52.9994, -71.5039], [41.7904, -93.9831], [52.9994, -71.5039], [41.7904, -93.9831], [52.9994, -71.5039], [41.7904, -93.9831], [52.9994, -71.5039]]",Iowa,UpperMidwest,347.20256893331356,same
79,zoom,Navigation,2016-06-08 18:56:58.113,same,0.8275862068965517,0.8225806451612904,0.693,0,2,1,3,0.6367393749999999,2,4,41.83425,-99.685,"['South', 'NorthernRockiesPlains', 'South', 'UpperMidwest', 'SouthWest', 'NorthernRockiesPlains', 'NorthernRockiesPlains', 'NorthernRockiesPlains']","[[35.0085, -111.96], [41.7484, -98.5357], [35.6837, -98.4657], [41.7401, -90.8979], [41.7504, -111.985], [48.49, -98.502], [41.7644, -98.4982], [48.4885, -88.6355]]",Nebraska,NorthernRockiesPlains,0.0,same
80,zoom,Navigation,2016-06-08 18:57:00.561,same,0.8305084745762712,0.8253968253968254,2.448,0,2,1,4,0.630823,2,4,41.8963875,-98.8942,"['SouthWest', 'NorthernRockiesPlains', 'South', 'UpperMidwest', 'NorthernRockiesPlains', 'NorthernRockiesPlains', 'NorthernRockiesPlains', 'UpperMidwest']","[[38.3755, -105.001], [41.7499, -98.5189], [39.5587, -98.4872], [41.7471, -95.1461], [41.7504, -105.244], [45.1093, -98.502], [41.7565, -98.4982], [45.1237, -91.7562]]",Nebraska,NorthernRockiesPlains,0.0,same
81,zoom,Navigation,2016-06-08 18:57:01.788,same,0.8333333333333334,0.828125,1.227,0,2,1,5,0.606931,2,4,43.5398375,-101.92505,"['NorthernRockiesPlains', 'NorthernRockiesPlains', 'NorthernRockiesPlains', 'NorthernRockiesPlains', 'NorthernRockiesPlains', 'NorthernRockiesPlains', 'NorthernRockiesPlains', 'NorthernRockiesPlains']","[[41.841, -104.835], [43.4649, -101.781], [41.8411, -101.771], [43.5311, -98.3933], [43.6998, -105.152], [45.2228, -103.442], [43.5325, -101.632], [45.1855, -98.3941]]",South Dakota,NorthernRockiesPlains,0.0,same
82,pan,Sensemaking,2016-06-08 18:57:12.648,change,0.4444444444444444,0.6923076923076923,10.86,10,2,1,5,0.320920375,2,4,41.0398625,-100.5389125,"['SouthWest', 'NorthernRockiesPlains', 'NorthernRockiesPlains', 'NorthernRockiesPlains', 'NorthernRockiesPlains', 'NorthernRockiesPlains', 'NorthernRockiesPlains', 'NorthernRockiesPlains']","[[40.1513, -104.815], [41.8364, -101.884], [40.2717, -100.81], [41.8387, -98.3941], [40.2717, -100.81], [41.8387, -98.3941], [40.2717, -100.81], [41.8387, -98.3941]]",Nebraska,NorthernRockiesPlains,1.1214621995693348,change
83,zoom,Navigation,2016-06-08 18:57:19.882,change,0.18032786885245902,0.8307692307692308,7.234,10,3,1,4,0.630823,2,5,41.8963875,-98.8942,"['SouthWest', 'NorthernRockiesPlains', 'South', 'UpperMidwest', 'NorthernRockiesPlains', 'NorthernRockiesPlains', 'NorthernRockiesPlains', 'UpperMidwest']","[[38.3755, -105.001], [41.7499, -98.5189], [39.5587, -98.4872], [41.7471, -95.1461], [41.7504, -105.244], [45.1093, -98.502], [41.7565, -98.4982], [45.1237, -91.7562]]",Nebraska,NorthernRockiesPlains,0.0,change
84,zoom,Navigation,2016-06-08 18:57:20.050,same,0.8225806451612904,0.8333333333333334,0.168,10,3,1,3,0.6367393749999999,2,5,41.83425,-99.685,"['South', 'NorthernRockiesPlains', 'South', 'UpperMidwest', 'SouthWest', 'NorthernRockiesPlains', 'NorthernRockiesPlains', 'NorthernRockiesPlains']","[[35.0085, -111.96], [41.7484, -98.5357], [35.6837, -98.4657], [41.7401, -90.8979], [41.7504, -111.985], [48.49, -98.502], [41.7644, -98.4982], [48.4885, -88.6355]]",Nebraska,NorthernRockiesPlains,0.0,same
85,zoom,Navigation,2016-06-08 18:57:21.481,same,0.8253968253968254,0.835820895522388,1.431,10,3,1,2,0.618309125,2,5,41.7611625,-93.7680375,"['None', 'UpperMidwest', 'South', 'Northeast', 'West', 'NorthernRockiesPlains', 'UpperMidwest', 'Northeast']","[[30.5427, -116.467], [41.7484, -95.2126], [30.5342, -90.8979], [41.7187, -71.5601], [41.761, -116.496], [52.9945, -94.0237], [41.7904, -93.9831], [52.9994, -71.5039]]",Iowa,UpperMidwest,0.0,same
86,zoom,Navigation,2016-06-08 18:57:22.113,same,0.828125,0.8382352941176471,0.632,10,3,1,1,0.32996662499999996,2,5,41.767250000000004,-87.9112125,"['None', 'NorthernRockiesPlains', 'South', 'Other', 'South', 'Other', 'South', 'Other']","[[30.5427, -132.053], [52.9945, -94.0237], [30.5342, -93.9559], [52.9994, -65.1151], [30.5342, -93.9559], [52.9994, -65.1151], [30.5342, -93.9559], [52.9994, -65.1151]]",Texas,South,0.0,same
87,pan,Foraging,2016-06-08 18:57:27.445,change,0.4666666666666667,0.7894736842105263,5.332,0,3,1,1,0.29621175,2,5,23.180349999999997,-87.02857499999999,"['None', 'South', 'Other', 'None', 'Other', 'None', 'Other', 'None']","[[18.1367, -107.299], [30.3858, -97.2569], [15.1746, -86.0958], [30.4655, -77.7951], [15.1746, -86.0958], [30.4655, -77.7951], [15.1746, -86.0958], [30.4655, -77.7951]]",None,None,5.532614510472621,change
88,pan,Foraging,2016-06-08 18:57:28.311,same,0.5625,0.8,0.866,0,3,1,1,0.0,2,5,22.82005,-81.94545,"['Other', 'None', 'Other', 'None', 'Other', 'None', 'Other', 'None']","[[15.1746, -86.0958], [30.4655, -77.7951], [15.1746, -86.0958], [30.4655, -77.7951], [15.1746, -86.0958], [30.4655, -77.7951], [15.1746, -86.0958], [30.4655, -77.7951]]",Olancho,Other,6.536313161766626,same
89,pan,Foraging,2016-06-08 18:57:29.076,same,0.5882352941176471,0.8095238095238095,0.765,0,3,1,1,0.0,2,5,22.82005,-81.94545,"['Other', 'None', 'Other', 'None', 'Other', 'None', 'Other', 'None']","[[15.1746, -86.0958], [30.4655, -77.7951], [15.1746, -86.0958], [30.4655, -77.7951], [15.1746, -86.0958], [30.4655, -77.7951], [15.1746, -86.0958], [30.4655, -77.7951]]",Olancho,Other,350.0288662859092,same
90,zoom,Navigation,2016-06-08 18:57:34.401,change,0.18461538461538463,0.8405797101449275,5.325,0,3,1,2,0.651013625,2,5,42.36835000000001,-113.94953749999999,"['None', 'West', 'None', 'UpperMidwest', 'None', 'Other', 'West', 'NorthernRockiesPlains']","[[35.4656, -124.134], [41.6637, -116.597], [30.5427, -116.467], [41.7484, -95.2126], [41.7792, -132.156], [52.9917, -116.51], [41.761, -116.496], [52.9945, -94.0237]]",None,None,0.0,change
91,zoom,Navigation,2016-06-08 18:57:35.057,same,0.8181818181818182,0.8428571428571429,0.656,0,3,1,3,0.650957125,2,5,41.8029375,-111.7233375,"['None', 'SouthWest', 'South', 'NorthernRockiesPlains', 'None', 'NorthernRockiesPlains', 'SouthWest', 'NorthernRockiesPlains']","[[35.4466, -124.124], [41.7065, -112.025], [35.0085, -111.96], [41.7484, -98.5357], [41.7759, -124.65], [48.4972, -112.005], [41.7504, -111.985], [48.49, -98.502]]",None,NorthernRockiesPlains,0.0,same
92,pan,Sensemaking,2016-06-08 18:57:36.316,change,0.5,0.7142857142857143,1.259,0,3,1,3,0.4699985,2,5,49.216674999999995,-96.52393749999999,"['NorthernRockiesPlains', 'NorthernRockiesPlains', 'NorthernRockiesPlains', 'NorthernRockiesPlains', 'NorthernRockiesPlains', 'NorthernRockiesPlains', 'NorthernRockiesPlains', 'NorthernRockiesPlains']","[[41.7644, -98.4982], [48.4885, -88.6355], [48.5, -111.989], [52.9963, -98.5314], [48.5025, -98.4653], [52.4896, -88.8034], [48.5025, -98.4653], [52.4896, -88.8034]]",Ontario,NorthernRockiesPlains,326.72535097875294,change
93,zoom,Navigation,2016-06-08 18:57:37.921,change,0.19402985074626866,0.8450704225352113,1.605,0,3,1,2,0.618309125,2,6,41.7611625,-93.7680375,"['None', 'UpperMidwest', 'South', 'Northeast', 'West', 'NorthernRockiesPlains', 'UpperMidwest', 'Northeast']","[[30.5427, -116.467], [41.7484, -95.2126], [30.5342, -90.8979], [41.7187, -71.5601], [41.761, -116.496], [52.9945, -94.0237], [41.7904, -93.9831], [52.9994, -71.5039]]",Iowa,UpperMidwest,0.0,change
94,zoom,Navigation,2016-06-08 18:57:38.473,same,0.8088235294117647,0.8472222222222222,0.552,0,3,1,1,0.32996662499999996,2,6,41.767250000000004,-87.9112125,"['None', 'NorthernRockiesPlains', 'South', 'Other', 'South', 'Other', 'South', 'Other']","[[30.5427, -132.053], [52.9945, -94.0237], [30.5342, -93.9559], [52.9994, -65.1151], [30.5342, -93.9559], [52.9994, -65.1151], [30.5342, -93.9559], [52.9994, -65.1151]]",Texas,South,0.0,same
95,pan,Foraging,2016-06-08 18:57:39.788,change,0.4444444444444444,0.8181818181818182,1.315,0,3,1,1,0.0,2,6,41.7668,-79.5355,"['South', 'Other', 'South', 'Other', 'South', 'Other', 'South', 'Other']","[[30.5342, -93.9559], [52.9994, -65.1151], [30.5342, -93.9559], [52.9994, -65.1151], [30.5342, -93.9559], [52.9994, -65.1151], [30.5342, -93.9559], [52.9994, -65.1151]]",Texas,South,9.818658916743198,change
96,zoom,Navigation,2016-06-08 18:57:41.233,change,0.2028985507246377,0.8493150684931506,1.445,0,3,1,2,0.651013625,2,6,42.36835000000001,-113.94953749999999,"['None', 'West', 'None', 'UpperMidwest', 'None', 'Other', 'West', 'NorthernRockiesPlains']","[[35.4656, -124.134], [41.6637, -116.597], [30.5427, -116.467], [41.7484, -95.2126], [41.7792, -132.156], [52.9917, -116.51], [41.761, -116.496], [52.9945, -94.0237]]",None,None,0.0,change
97,zoom,Navigation,2016-06-08 18:57:43.345,same,0.8,0.8513513513513513,2.112,0,3,1,3,0.650957125,2,6,41.8029375,-111.7233375,"['None', 'SouthWest', 'South', 'NorthernRockiesPlains', 'None', 'NorthernRockiesPlains', 'SouthWest', 'NorthernRockiesPlains']","[[35.4466, -124.124], [41.7065, -112.025], [35.0085, -111.96], [41.7484, -98.5357], [41.7759, -124.65], [48.4972, -112.005], [41.7504, -111.985], [48.49, -98.502]]",None,NorthernRockiesPlains,0.0,same
98,pan,Navigation,2016-06-08 18:57:44.949,same,0.8028169014084507,0.13333333333333333,1.604,0,3,1,3,0.30926699999999996,2,6,43.5228125,-93.8455875,"['South', 'UpperMidwest', 'NorthernRockiesPlains', 'NorthernRockiesPlains', 'NorthernRockiesPlains', 'NorthernRockiesPlains', 'NorthernRockiesPlains', 'NorthernRockiesPlains']","[[35.6837, -98.4657], [41.7401, -90.8979], [41.7644, -98.4982], [48.4885, -88.6355], [41.7644, -98.4982], [48.4885, -88.6355], [41.7644, -98.4982], [48.4885, -88.6355]]",Nebraska,NorthernRockiesPlains,340.61895048783015,same
99,pan,Navigation,2016-06-08 18:57:47.237,same,0.8055555555555556,0.14473684210526316,2.288,0,3,1,3,0.32348475,2,6,43.49655,-118.26425,"['None', 'SouthWest', 'None', 'NorthernRockiesPlains', 'None', 'NorthernRockiesPlains', 'None', 'NorthernRockiesPlains']","[[35.4466, -124.124], [41.7065, -112.025], [41.7759, -124.65], [48.4972, -112.005], [41.7759, -124.65], [48.4972, -112.005], [41.7759, -124.65], [48.4972, -112.005]]",None,None,40.98659114158179,same
100,zoom,Navigation,2016-06-08 18:57:48.137,same,0.8082191780821918,0.8311688311688312,0.9,0,3,1,4,0.6345691250000001,2,6,45.122037500000005,-105.2935375,"['SouthWest', 'NorthernRockiesPlains', 'NorthernRockiesPlains', 'NorthernRockiesPlains', 'NorthernRockiesPlains', 'NorthernRockiesPlains', 'NorthernRockiesPlains', 'NorthernRockiesPlains']","[[41.75, -111.985], [45.124, -105.26], [41.7504, -105.244], [45.1093, -98.502], [45.1258, -111.985], [48.49, -105.253], [45.1276, -105.248], [48.4992, -98.8713]]",Montana,NorthernRockiesPlains,0.0,same
101,pan,Navigation,2016-06-08 18:57:50.149,same,0.8108108108108109,0.15384615384615385,2.012,0,3,1,4,0.307003125,2,6,40.06225,-103.4800875,"['SouthWest', 'NorthernRockiesPlains', 'SouthWest', 'NorthernRockiesPlains', 'SouthWest', 'NorthernRockiesPlains', 'SouthWest', 'NorthernRockiesPlains']","[[38.3778, -111.966], [41.744, -105.315], [38.3755, -105.001], [41.7499, -98.5189], [38.3755, -105.001], [41.7499, -98.5189], [38.3755, -105.001], [41.7499, -98.5189]]",Colorado,SouthWest,6.891073464025411,same
102,zoom,Navigation,2016-06-08 18:57:50.873,same,0.8133333333333334,0.8227848101265823,0.724,0,3,1,5,0.641040375,2,6,43.532125,-108.55525,"['SouthWest', 'NorthernRockiesPlains', 'NorthernRockiesPlains', 'NorthernRockiesPlains', 'NorthWest', 'NorthernRockiesPlains', 'NorthernRockiesPlains', 'NorthernRockiesPlains']","[[41.8453, -111.92], [43.5284, -108.544], [41.8405, -108.544], [43.5318, -105.244], [43.5336, -111.918], [45.2215, -108.544], [43.5326, -108.544], [45.2233, -105.184]]",Wyoming,NorthernRockiesPlains,0.0,same
103,pan,Sensemaking,2016-06-08 18:58:06.974,change,0.5454545454545454,0.7333333333333333,16.101,0,3,1,5,0.300258625,2,6,46.069849999999995,-107.69525000000002,"['NorthernRockiesPlains', 'NorthernRockiesPlains', 'NorthernRockiesPlains', 'NorthernRockiesPlains', 'NorthernRockiesPlains', 'NorthernRockiesPlains', 'NorthernRockiesPlains', 'NorthernRockiesPlains']","[[45.2245, -111.913], [46.914, -108.546], [45.2251, -108.54], [46.915, -105.161], [45.2251, -108.54], [46.915, -105.161], [45.2251, -108.54], [46.915, -105.161]]",Montana,NorthernRockiesPlains,325.93556545848713,change
104,zoom,Navigation,2016-06-08 18:58:07.916,change,0.19736842105263158,0.825,0.942,0,3,1,4,0.6345691250000001,2,7,45.122037500000005,-105.2935375,"['SouthWest', 'NorthernRockiesPlains', 'NorthernRockiesPlains', 'NorthernRockiesPlains', 'NorthernRockiesPlains', 'NorthernRockiesPlains', 'NorthernRockiesPlains', 'NorthernRockiesPlains']","[[41.75, -111.985], [45.124, -105.26], [41.7504, -105.244], [45.1093, -98.502], [45.1258, -111.985], [48.49, -105.253], [45.1276, -105.248], [48.4992, -98.8713]]",Montana,NorthernRockiesPlains,0.0,change
105,zoom,Navigation,2016-06-08 18:58:08.754,same,0.8051948051948052,0.8271604938271605,0.838,0,3,1,3,0.650957125,2,7,41.8029375,-111.7233375,"['None', 'SouthWest', 'South', 'NorthernRockiesPlains', 'None', 'NorthernRockiesPlains', 'SouthWest', 'NorthernRockiesPlains']","[[35.4466, -124.124], [41.7065, -112.025], [35.0085, -111.96], [41.7484, -98.5357], [41.7759, -124.65], [48.4972, -112.005], [41.7504, -111.985], [48.49, -98.502]]",None,NorthernRockiesPlains,0.0,same
106,zoom,Navigation,2016-06-08 18:58:09.233,same,0.8076923076923077,0.8292682926829268,0.479,10,3,1,2,0.651013625,2,7,42.36835000000001,-113.94953749999999,"['None', 'West', 'None', 'UpperMidwest', 'None', 'Other', 'West', 'NorthernRockiesPlains']","[[35.4656, -124.134], [41.6637, -116.597], [30.5427, -116.467], [41.7484, -95.2126], [41.7792, -132.156], [52.9917, -116.51], [41.761, -116.496], [52.9945, -94.0237]]",None,None,0.0,same
107,pan,Foraging,2016-06-08 18:58:11.173,change,0.47368421052631576,0.8260869565217391,1.94,10,3,1,2,0.158515,2,7,47.3949,-82.7435,"['UpperMidwest', 'Northeast', 'UpperMidwest', 'Northeast', 'UpperMidwest', 'Northeast', 'UpperMidwest', 'Northeast']","[[41.7904, -93.9831], [52.9994, -71.5039], [41.7904, -93.9831], [52.9994, -71.5039], [41.7904, -93.9831], [52.9994, -71.5039], [41.7904, -93.9831], [52.9994, -71.5039]]",Iowa,UpperMidwest,344.54272391094804,change
108,zoom,Navigation,2016-06-08 18:58:11.786,change,0.20253164556962025,0.8313253012048193,0.613,10,3,1,3,0.6344531250000001,2,7,47.8727125,-99.42622499999999,"['SouthWest', 'NorthernRockiesPlains', 'NorthernRockiesPlains', 'NorthernRockiesPlains', 'NorthernRockiesPlains', 'NorthernRockiesPlains', 'NorthernRockiesPlains', 'NorthernRockiesPlains']","[[41.7504, -111.985], [48.49, -98.502], [41.7644, -98.4982], [48.4885, -88.6355], [48.5, -111.989], [52.9963, -98.5314], [48.5025, -98.4653], [52.4896, -88.8034]]",North Dakota,NorthernRockiesPlains,0.0,change
109,zoom,Navigation,2016-06-08 18:58:12.337,same,0.8,0.8333333333333334,0.551,10,3,1,4,0.62642325,2,7,48.5008,-105.295525,"['NorthernRockiesPlains', 'NorthernRockiesPlains', 'NorthernRockiesPlains', 'NorthernRockiesPlains', 'NorthernRockiesPlains', 'Other', 'NorthernRockiesPlains', 'NorthernRockiesPlains']","[[45.1258, -111.985], [48.49, -105.253], [45.1276, -105.248], [48.4992, -98.8713], [48.5219, -111.994], [51.8747, -105.251], [48.5, -105.248], [51.8672, -98.5139]]",Montana,NorthernRockiesPlains,0.0,same
110,pan,Sensemaking,2016-06-08 18:58:16.473,change,0.5833333333333334,0.75,4.136,10,3,1,4,0.40623075000000003,2,7,51.4814375,-96.9697625,"['NorthernRockiesPlains', 'NorthernRockiesPlains', 'Other', 'Other', 'NorthernRockiesPlains', 'NorthernRockiesPlains', 'NorthernRockiesPlains', 'NorthernRockiesPlains']","[[48.5025, -98.4831], [51.872, -91.7552], [51.8754, -104.789], [51.8894, -104.555], [51.883, -96.3313], [51.9731, -91.7566], [51.883, -96.3313], [51.9731, -91.7566]]",Ontario,NorthernRockiesPlains,336.11428105349285,change
