Algorithm,User,Threshold,LearningRate,Discount,Temperature,Accuracy,StateAccuracy,Reward,Epsilon,Openended,Task
Bayesian,stu26_ace_p4,0.8,0.0,0.0,,0.1277777777777777,0,0.0,,Openended,p4
Bayesian,stu29_ade_p4,0.8,0.0,0.0,,0.1179487179487179,0,0.0,,Openended,p4
Bayesian,stu30_adf_p4,0.8,0.0,0.0,,0.082051282051282,0,0.0,,Openended,p4
Bayesian,stu31_ade_p4,0.8,0.0,0.0,,0.092,0,0.0,,Openended,p4
Bayesian,stu36_adf_p4,0.8,0.0,0.0,,0.1241379310344827,0,0.0,,Openended,p4
Bayesian,stu37_adf_p4,0.8,0.0,0.0,,0.0666666666666666,0,0.0,,Openended,p4
Bayesian,stu38_acf_p4,0.8,0.0,0.0,,0.1,0,0.0,,Openended,p4
Bayesian,stu39_adf_p4,0.8,0.0,0.0,,0.1395348837209302,0,0.0,,Openended,p4
Bayesian,stu3_acf_p4,0.8,0.0,0.0,,0.1372549019607843,0,0.0,,Openended,p4
Bayesian,stu4_ade_p4,0.8,0.0,0.0,,0.0666666666666666,0,0.0,,Openended,p4
Bayesian,stu6_acf_p4,0.8,0.0,0.0,,0.1045454545454545,0,0.0,,Openended,p4
Bayesian,stu7_ade_p4,0.8,0.0,0.0,,0.0933333333333333,0,0.0,,Openended,p4
Greedy,pro13_ace_p4,0.8,0.0,0.0,,0.1304347826086956,0,0.0,,Openended,p4
Greedy,pro15_ade_p4,0.8,0.0,0.0,,0.3478260869565217,0,0.0,,Openended,p4
Greedy,pro17_ace_p4,0.8,0.0,0.0,,0.2909090909090909,0,0.0,,Openended,p4
Greedy,pro18_adf_p4,0.8,0.0,0.0,,0.6875,0,0.0,,Openended,p4
Greedy,pro20_ade_p4,0.8,0.0,0.0,,0.48,0,0.0,,Openended,p4
Greedy,pro21_ade_p4,0.8,0.0,0.0,,0.6451612903225806,0,0.0,,Openended,p4
Greedy,pro22_ade_p4,0.8,0.0,0.0,,0.4642857142857143,0,0.0,,Openended,p4
Greedy,pro23_acf_p4,0.8,0.0,0.0,,0.7727272727272727,0,0.0,,Openended,p4
Greedy,pro24_adf_p4,0.8,0.0,0.0,,0.5,0,0.0,,Openended,p4
Greedy,pro25_acf_p4,0.8,0.0,0.0,,0.1333333333333333,0,0.0,,Openended,p4
Greedy,pro29_ace_p4,0.8,0.0,0.0,,0.4545454545454545,0,0.0,,Openended,p4
Greedy,pro31_adf_p4,0.8,0.0,0.0,,0.4193548387096774,0,0.0,,Openended,p4
Greedy,pro3_ace_p4,0.8,0.0,0.0,,0.8709677419354839,0,0.0,,Openended,p4
Greedy,pro5_adf_p4,0.8,0.0,0.0,,0.375,0,0.0,,Openended,p4
Greedy,pro8_acf_p4,0.8,0.0,0.0,,0.3157894736842105,0,0.0,,Openended,p4
Greedy,pro9_acf_p4,0.8,0.0,0.0,,0.4074074074074074,0,0.0,,Openended,p4
Greedy,stu10_acf_p4,0.8,0.0,0.0,,0.3793103448275862,0,0.0,,Openended,p4
Greedy,stu11_adf_p4,0.8,0.0,0.0,,0.6578947368421053,0,0.0,,Openended,p4
Greedy,stu13_acf_p4,0.8,0.0,0.0,,0.5833333333333334,0,0.0,,Openended,p4
Greedy,stu15_ade_p4,0.8,0.0,0.0,,0.4583333333333333,0,0.0,,Openended,p4
Greedy,stu17_ace_p4,0.8,0.0,0.0,,0.2666666666666666,0,0.0,,Openended,p4
Greedy,stu21_ace_p4,0.8,0.0,0.0,,0.5,0,0.0,,Openended,p4
Greedy,stu24_ace_p4,0.8,0.0,0.0,,0.40625,0,0.0,,Openended,p4
Greedy,stu25_ace_p4,0.8,0.0,0.0,,0.4545454545454545,0,0.0,,Openended,p4
Greedy,stu26_ace_p4,0.8,0.0,0.0,,0.5138888888888888,0,0.0,,Openended,p4
Greedy,stu29_ade_p4,0.8,0.0,0.0,,0.282051282051282,0,0.0,,Openended,p4
Greedy,stu30_adf_p4,0.8,0.0,0.0,,0.4102564102564102,0,0.0,,Openended,p4
Greedy,stu31_ade_p4,0.8,0.0,0.0,,0.38,0,0.0,,Openended,p4
Greedy,stu36_adf_p4,0.8,0.0,0.0,,0.5517241379310345,0,0.0,,Openended,p4
Greedy,stu37_adf_p4,0.8,0.0,0.0,,0.3333333333333333,0,0.0,,Openended,p4
Greedy,stu38_acf_p4,0.8,0.0,0.0,,0.35,0,0.0,,Openended,p4
Greedy,stu39_adf_p4,0.8,0.0,0.0,,0.2325581395348837,0,0.0,,Openended,p4
Greedy,stu3_acf_p4,0.8,0.0,0.0,,0.803921568627451,0,0.0,,Openended,p4
Greedy,stu4_ade_p4,0.8,0.0,0.0,,0.5,0,0.0,,Openended,p4
Greedy,stu6_acf_p4,0.8,0.0,0.0,,0.5909090909090909,0,0.0,,Openended,p4
Greedy,stu7_ade_p4,0.8,0.0,0.0,,0.2333333333333333,0,0.0,,Openended,p4
HMM,pro13_ace_p4,0.8,0.0,0.0,,0.4347826086956521,,,,Openended,p4
HMM,pro15_ade_p4,0.8,0.0,0.0,,0.3478260869565217,,,,Openended,p4
HMM,pro17_ace_p4,0.8,0.0,0.0,,0.4181818181818181,,,,Openended,p4
HMM,pro18_adf_p4,0.8,0.0,0.0,,0.8125,,,,Openended,p4
HMM,pro20_ade_p4,0.8,0.0,0.0,,0.6,,,,Openended,p4
HMM,pro21_ade_p4,0.8,0.0,0.0,,0.7258064516129032,,,,Openended,p4
HMM,pro22_ade_p4,0.8,0.0,0.0,,0.75,,,,Openended,p4
HMM,pro23_acf_p4,0.8,0.0,0.0,,0.8636363636363636,,,,Openended,p4
HMM,pro24_adf_p4,0.8,0.0,0.0,,0.6363636363636364,,,,Openended,p4
HMM,pro25_acf_p4,0.8,0.0,0.0,,0.6666666666666666,,,,Openended,p4
HMM,pro29_ace_p4,0.8,0.0,0.0,,0.6060606060606061,,,,Openended,p4
HMM,pro31_adf_p4,0.8,0.0,0.0,,0.4838709677419355,,,,Openended,p4
HMM,pro3_ace_p4,0.8,0.0,0.0,,0.5483870967741935,,,,Openended,p4
HMM,pro5_adf_p4,0.8,0.0,0.0,,0.125,,,,Openended,p4
HMM,pro8_acf_p4,0.8,0.0,0.0,,0.5789473684210527,,,,Openended,p4
HMM,pro9_acf_p4,0.8,0.0,0.0,,0.5185185185185185,,,,Openended,p4
HMM,stu10_acf_p4,0.8,0.0,0.0,,0.5517241379310345,,,,Openended,p4
HMM,stu11_adf_p4,0.8,0.0,0.0,,0.6052631578947368,,,,Openended,p4
HMM,stu13_acf_p4,0.8,0.0,0.0,,0.5416666666666666,,,,Openended,p4
HMM,stu15_ade_p4,0.8,0.0,0.0,,0.3333333333333333,,,,Openended,p4
HMM,stu17_ace_p4,0.8,0.0,0.0,,0.4,,,,Openended,p4
HMM,stu21_ace_p4,0.8,0.0,0.0,,0.3636363636363636,,,,Openended,p4
HMM,stu24_ace_p4,0.8,0.0,0.0,,0.34375,,,,Openended,p4
HMM,stu25_ace_p4,0.8,0.0,0.0,,0.5,,,,Openended,p4
HMM,stu26_ace_p4,0.8,0.0,0.0,,0.5833333333333334,,,,Openended,p4
HMM,stu29_ade_p4,0.8,0.0,0.0,,0.6410256410256411,,,,Openended,p4
HMM,stu30_adf_p4,0.8,0.0,0.0,,0.358974358974359,,,,Openended,p4
HMM,stu31_ade_p4,0.8,0.0,0.0,,0.68,,,,Openended,p4
HMM,stu36_adf_p4,0.8,0.0,0.0,,0.5862068965517241,,,,Openended,p4
HMM,stu37_adf_p4,0.8,0.0,0.0,,0.4074074074074074,,,,Openended,p4
HMM,stu38_acf_p4,0.8,0.0,0.0,,0.2,,,,Openended,p4
HMM,stu39_adf_p4,0.8,0.0,0.0,,0.2093023255813953,,,,Openended,p4
HMM,stu3_acf_p4,0.8,0.0,0.0,,0.5098039215686274,,,,Openended,p4
HMM,stu4_ade_p4,0.8,0.0,0.0,,0.5,,,,Openended,p4
HMM,stu6_acf_p4,0.8,0.0,0.0,,0.3636363636363636,,,,Openended,p4
HMM,stu7_ade_p4,0.8,0.0,0.0,,0.4666666666666667,,,,Openended,p4
Momentum,pro13_ace_p4,0.8,0.0,0.0,,0.5217391304347826,"[0, 0, 0]",,,Openended,p4
Momentum,pro15_ade_p4,0.8,0.0,0.0,,0.217391304347826,"[0, 0, 0]",,,Openended,p4
Momentum,pro17_ace_p4,0.8,0.0,0.0,,0.2363636363636363,"[0, 0, 0]",,,Openended,p4
Momentum,pro18_adf_p4,0.8,0.0,0.0,,0.75,"[0, 0, 0]",,,Openended,p4
Momentum,pro20_ade_p4,0.8,0.0,0.0,,0.32,"[0, 0, 0]",,,Openended,p4
Momentum,pro21_ade_p4,0.8,0.0,0.0,,0.3064516129032258,"[0, 0, 0]",,,Openended,p4
Momentum,pro22_ade_p4,0.8,0.0,0.0,,0.5357142857142857,"[0, 0, 0]",,,Openended,p4
Momentum,pro23_acf_p4,0.8,0.0,0.0,,0.9090909090909092,"[0, 0, 0]",,,Openended,p4
Momentum,pro24_adf_p4,0.8,0.0,0.0,,0.4090909090909091,"[0, 0, 0]",,,Openended,p4
Momentum,pro25_acf_p4,0.8,0.0,0.0,,0.2,"[0, 0, 0]",,,Openended,p4
Momentum,pro29_ace_p4,0.8,0.0,0.0,,0.2727272727272727,"[0, 0, 0]",,,Openended,p4
Momentum,pro31_adf_p4,0.8,0.0,0.0,,0.4193548387096774,"[0, 0, 0]",,,Openended,p4
Momentum,pro3_ace_p4,0.8,0.0,0.0,,0.1290322580645161,"[0, 0, 0]",,,Openended,p4
Momentum,pro5_adf_p4,0.8,0.0,0.0,,0.2916666666666667,"[0, 0, 0]",,,Openended,p4
Momentum,pro8_acf_p4,0.8,0.0,0.0,,0.5263157894736842,"[0, 0, 0]",,,Openended,p4
Momentum,pro9_acf_p4,0.8,0.0,0.0,,0.6666666666666666,"[0, 0, 0]",,,Openended,p4
Momentum,stu10_acf_p4,0.8,0.0,0.0,,0.4482758620689655,"[0, 0, 0]",,,Openended,p4
Momentum,stu11_adf_p4,0.8,0.0,0.0,,0.631578947368421,"[0, 0, 0]",,,Openended,p4
Momentum,stu13_acf_p4,0.8,0.0,0.0,,0.5833333333333334,"[0, 0, 0]",,,Openended,p4
Momentum,stu15_ade_p4,0.8,0.0,0.0,,0.3125,"[0, 0, 0]",,,Openended,p4
Momentum,stu17_ace_p4,0.8,0.0,0.0,,0.4666666666666667,"[0, 0, 0]",,,Openended,p4
Momentum,stu21_ace_p4,0.8,0.0,0.0,,0.2272727272727272,"[0, 0, 0]",,,Openended,p4
Momentum,stu24_ace_p4,0.8,0.0,0.0,,0.1875,"[0, 0, 0]",,,Openended,p4
Momentum,stu25_ace_p4,0.8,0.0,0.0,,0.1818181818181818,"[0, 0, 0]",,,Openended,p4
Momentum,stu26_ace_p4,0.8,0.0,0.0,,0.2777777777777778,"[0, 0, 0]",,,Openended,p4
Momentum,stu29_ade_p4,0.8,0.0,0.0,,0.2307692307692307,"[0, 0, 0]",,,Openended,p4
Momentum,stu30_adf_p4,0.8,0.0,0.0,,0.4102564102564102,"[0, 0, 0]",,,Openended,p4
Momentum,stu31_ade_p4,0.8,0.0,0.0,,0.12,"[0, 0, 0]",,,Openended,p4
Momentum,stu36_adf_p4,0.8,0.0,0.0,,0.1724137931034483,"[0, 0, 0]",,,Openended,p4
Momentum,stu37_adf_p4,0.8,0.0,0.0,,0.2962962962962963,"[0, 0, 0]",,,Openended,p4
Momentum,stu38_acf_p4,0.8,0.0,0.0,,0.35,"[0, 0, 0]",,,Openended,p4
Momentum,stu39_adf_p4,0.8,0.0,0.0,,0.1860465116279069,"[0, 0, 0]",,,Openended,p4
Momentum,stu3_acf_p4,0.8,0.0,0.0,,0.5686274509803921,"[0, 0, 0]",,,Openended,p4
Momentum,stu4_ade_p4,0.8,0.0,0.0,,0.1666666666666666,"[0, 0, 0]",,,Openended,p4
Momentum,stu6_acf_p4,0.8,0.0,0.0,,0.3863636363636363,"[0, 0, 0]",,,Openended,p4
Momentum,stu7_ade_p4,0.8,0.0,0.0,,0.4,"[0, 0, 0]",,,Openended,p4
OnlineSVM,pro13_ace_p4,0.8,0.0,0.0,,0.6521739130434783,"defaultdict(None, {'modify-2': (1, 0.0), 'same': (12, 0.6666666666666666), 'modify-1': (10, 0.7)})",,,Openended,p4
OnlineSVM,pro15_ade_p4,0.8,0.0,0.0,,0.5217391304347826,"defaultdict(None, {'same': (9, 0.3333333333333333), 'modify-1': (14, 0.6428571428571429)})",,,Openended,p4
OnlineSVM,pro17_ace_p4,0.8,0.0,0.0,,0.4909090909090909,"defaultdict(None, {'modify-1': (17, 0.29411764705882354), 'same': (31, 0.6451612903225806), 'modify-2': (6, 0.3333333333333333), 'modify-3': (1, 0.0)})",,,Openended,p4
OnlineSVM,pro18_adf_p4,0.8,0.0,0.0,,0.75,"defaultdict(None, {'modify-1': (13, 0.9230769230769231), 'same': (3, 0.0)})",,,Openended,p4
OnlineSVM,pro20_ade_p4,0.8,0.0,0.0,,0.54,"defaultdict(None, {'same': (31, 0.6451612903225806), 'modify-1': (18, 0.3888888888888889), 'modify-2': (1, 0.0)})",,,Openended,p4
OnlineSVM,pro21_ade_p4,0.8,0.0,0.0,,0.5967741935483871,"defaultdict(None, {'same': (46, 0.717391304347826), 'modify-1': (9, 0.1111111111111111), 'modify-2': (6, 0.5), 'modify-3': (1, 0.0)})",,,Openended,p4
OnlineSVM,pro22_ade_p4,0.8,0.0,0.0,,0.75,"defaultdict(None, {'same': (19, 0.8947368421052632), 'modify-1': (5, 0.6), 'modify-2': (4, 0.25)})",,,Openended,p4
OnlineSVM,pro23_acf_p4,0.8,0.0,0.0,,0.7727272727272727,"defaultdict(None, {'same': (20, 0.85), 'modify-2': (2, 0.0)})",,,Openended,p4
OnlineSVM,pro24_adf_p4,0.8,0.0,0.0,,0.5909090909090909,"defaultdict(None, {'same': (15, 0.7333333333333333), 'modify-1': (4, 0.5), 'modify-2': (3, 0.0)})",,,Openended,p4
OnlineSVM,pro25_acf_p4,0.8,0.0,0.0,,0.8333333333333334,"defaultdict(None, {'modify-2': (2, 1.0), 'same': (20, 0.85), 'modify-1': (8, 0.75)})",,,Openended,p4
OnlineSVM,pro29_ace_p4,0.8,0.0,0.0,,0.4545454545454545,"defaultdict(None, {'modify-1': (12, 0.3333333333333333), 'same': (20, 0.55), 'modify-2': (1, 0.0)})",,,Openended,p4
OnlineSVM,pro31_adf_p4,0.8,0.0,0.0,,0.7096774193548387,"defaultdict(None, {'same': (10, 0.7), 'modify-2': (16, 0.8125), 'modify-3': (2, 0.5), 'modify-1': (3, 0.3333333333333333)})",,,Openended,p4
OnlineSVM,pro3_ace_p4,0.8,0.0,0.0,,0.9032258064516128,"defaultdict(None, {'same': (27, 0.9259259259259259), 'modify-1': (4, 0.75)})",,,Openended,p4
OnlineSVM,pro5_adf_p4,0.8,0.0,0.0,,0.4583333333333333,"defaultdict(None, {'same': (13, 0.5384615384615384), 'modify-2': (10, 0.4), 'modify-1': (1, 0.0)})",,,Openended,p4
OnlineSVM,pro8_acf_p4,0.8,0.0,0.0,,0.7894736842105263,"defaultdict(None, {'same': (9, 0.7777777777777778), 'modify-1': (6, 0.8333333333333334), 'modify-2': (4, 0.75)})",,,Openended,p4
OnlineSVM,pro9_acf_p4,0.8,0.0,0.0,,0.6666666666666666,"defaultdict(None, {'modify-2': (3, 0.0), 'same': (14, 0.7857142857142857), 'modify-3': (1, 0.0), 'modify-1': (9, 0.7777777777777778)})",,,Openended,p4
OnlineSVM,stu10_acf_p4,0.8,0.0,0.0,,0.8620689655172413,"defaultdict(None, {'modify-1': (9, 0.7777777777777778), 'same': (20, 0.9)})",,,Openended,p4
OnlineSVM,stu11_adf_p4,0.8,0.0,0.0,,0.7368421052631579,"defaultdict(None, {'same': (31, 0.8064516129032258), 'modify-2': (5, 0.6), 'modify-1': (1, 0.0), 'modify-3': (1, 0.0)})",,,Openended,p4
OnlineSVM,stu13_acf_p4,0.8,0.0,0.0,,0.7083333333333334,"defaultdict(None, {'modify-2': (8, 0.75), 'modify-3': (2, 0.0), 'same': (14, 0.7857142857142857)})",,,Openended,p4
OnlineSVM,stu15_ade_p4,0.8,0.0,0.0,,0.3333333333333333,"defaultdict(None, {'modify-2': (11, 0.5454545454545454), 'modify-1': (21, 0.2857142857142857), 'same': (15, 0.26666666666666666), 'modify-3': (1, 0.0)})",,,Openended,p4
OnlineSVM,stu17_ace_p4,0.8,0.0,0.0,,0.3333333333333333,"defaultdict(None, {'same': (5, 0.2), 'modify-1': (9, 0.4444444444444444), 'modify-2': (1, 0.0)})",,,Openended,p4
OnlineSVM,stu21_ace_p4,0.8,0.0,0.0,,0.2272727272727272,"defaultdict(None, {'modify-1': (12, 0.25), 'same': (10, 0.2)})",,,Openended,p4
OnlineSVM,stu24_ace_p4,0.8,0.0,0.0,,0.4375,"defaultdict(None, {'modify-2': (4, 0.25), 'same': (12, 0.3333333333333333), 'modify-1': (16, 0.5625)})",,,Openended,p4
OnlineSVM,stu25_ace_p4,0.8,0.0,0.0,,0.6818181818181818,"defaultdict(None, {'modify-2': (1, 0.0), 'modify-1': (12, 0.75), 'same': (9, 0.6666666666666666)})",,,Openended,p4
OnlineSVM,stu26_ace_p4,0.8,0.0,0.0,,0.6944444444444444,"defaultdict(None, {'modify-1': (30, 0.6333333333333333), 'same': (41, 0.7560975609756098), 'modify-2': (1, 0.0)})",,,Openended,p4
OnlineSVM,stu29_ade_p4,0.8,0.0,0.0,,0.5897435897435898,"defaultdict(None, {'same': (25, 0.72), 'modify-1': (13, 0.38461538461538464), 'modify-2': (1, 0.0)})",,,Openended,p4
OnlineSVM,stu30_adf_p4,0.8,0.0,0.0,,0.717948717948718,"defaultdict(None, {'modify-1': (19, 0.8947368421052632), 'same': (12, 0.6666666666666666), 'modify-2': (6, 0.3333333333333333), 'modify-3': (2, 0.5)})",,,Openended,p4
OnlineSVM,stu31_ade_p4,0.8,0.0,0.0,,0.64,"defaultdict(None, {'modify-1': (34, 0.7647058823529411), 'same': (16, 0.375)})",,,Openended,p4
OnlineSVM,stu36_adf_p4,0.8,0.0,0.0,,0.5517241379310345,"defaultdict(None, {'same': (19, 0.6842105263157895), 'modify-1': (7, 0.2857142857142857), 'modify-2': (3, 0.3333333333333333)})",,,Openended,p4
OnlineSVM,stu37_adf_p4,0.8,0.0,0.0,,0.3333333333333333,"defaultdict(None, {'same': (11, 0.36363636363636365), 'modify-1': (13, 0.38461538461538464), 'modify-2': (3, 0.0)})",,,Openended,p4
OnlineSVM,stu38_acf_p4,0.8,0.0,0.0,,0.35,"defaultdict(None, {'same': (10, 0.4), 'modify-2': (8, 0.375), 'modify-1': (2, 0.0)})",,,Openended,p4
OnlineSVM,stu39_adf_p4,0.8,0.0,0.0,,0.6046511627906976,"defaultdict(None, {'same': (29, 0.7931034482758621), 'modify-1': (10, 0.2), 'modify-2': (4, 0.25)})",,,Openended,p4
OnlineSVM,stu3_acf_p4,0.8,0.0,0.0,,0.6274509803921569,"defaultdict(None, {'modify-2': (4, 0.25), 'same': (40, 0.75), 'modify-1': (6, 0.16666666666666666), 'modify-3': (1, 0.0)})",,,Openended,p4
OnlineSVM,stu4_ade_p4,0.8,0.0,0.0,,0.4166666666666667,"defaultdict(None, {'same': (6, 0.3333333333333333), 'modify-2': (2, 0.5), 'modify-1': (4, 0.5)})",,,Openended,p4
OnlineSVM,stu6_acf_p4,0.8,0.0,0.0,,0.4545454545454545,"defaultdict(None, {'modify-2': (10, 0.1), 'same': (29, 0.6206896551724138), 'modify-1': (5, 0.2)})",,,Openended,p4
OnlineSVM,stu7_ade_p4,0.8,0.0,0.0,,0.6,"defaultdict(None, {'same': (11, 0.5454545454545454), 'modify-1': (6, 0.3333333333333333), 'modify-2': (13, 0.7692307692307693)})",,,Openended,p4
QLearn,pro18_adf_p4,0.8,1.0,0.1,0.0,0.6875,0,1.0303030303030305,0.05,Openended,p4
QLearn,pro23_acf_p4,0.8,0.5,0.1,0.0,0.9090909090909092,0,1.022222222222222,0.05,Openended,p4
QLearn,pro24_adf_p4,0.8,0.5,0.1,0.0,0.7272727272727273,0,1.0222222222222226,0.05,Openended,p4
QLearn,pro13_ace_p4,0.8,0.0001,0.99,0.0,0.7391304347826086,0,1.0212765957446812,0.1,Openended,p4
QLearn,pro15_ade_p4,0.8,0.001,0.1,0.0,0.391304347826087,0,1.0212765957446803,0.1,Openended,p4
QLearn,pro22_ade_p4,0.8,0.01,0.05,0.0,0.7142857142857143,0,1.0175438596491229,0.01,Openended,p4
