Algorithm,User,Threshold,LearningRate,Discount,Temperature,Accuracy,StateAccuracy,Reward
Reinforce,stu35_bde_p3,0.3,0.01,0.05,,0.5882352941176471,"[None, None, None]",0
Reinforce,stu35_bde_p3,0.4,0.01,0.1,,0.6206896551724138,"[None, None, None]",0
Reinforce,stu35_bde_p3,0.5,0.01,0.05,,0.5833333333333334,"[None, None, None]",0
Reinforce,stu35_bde_p3,0.6,0.01,0.1,,0.55,"[None, None, None]",0
Reinforce,stu35_bde_p3,0.7,0.01,0.05,,0.6,"[None, None, None]",0
Reinforce,stu35_bde_p3,0.8,0.01,0.2,,0.7,"[None, None, None]",0
Reinforce,stu35_bde_p3,0.9,0.01,0.2,,0.6,"[None, None, None]",0
Reinforce,stu2_bce_p3,0.05,0.0001,0.99,,0.29292929292929293,"[None, None, None]",0
Reinforce,stu2_bce_p3,0.1,0.1,0.5,,0.35106382978723405,"[None, None, None]",0
Reinforce,stu2_bce_p3,0.2,0.01,0.9,,0.6428571428571429,"[None, None, None]",0
Reinforce,stu2_bce_p3,0.3,0.01,0.05,,0.5616438356164384,"[None, None, None]",0
Reinforce,stu2_bce_p3,0.4,0.1,0.1,,0.6825396825396826,"[None, None, None]",0
Reinforce,stu2_bce_p3,0.5,0.01,0.05,,0.6538461538461539,"[None, None, None]",0
Reinforce,stu2_bce_p3,0.6,0.01,0.2,,0.6190476190476191,"[None, None, None]",0
Reinforce,stu2_bce_p3,0.7,0.001,0.5,,0.6875,"[None, None, None]",0
Reinforce,stu2_bce_p3,0.8,0.1,0.05,,0.5238095238095238,"[None, None, None]",0
Reinforce,stu2_bce_p3,0.9,0.1,0.5,,0.6363636363636364,"[None, None, None]",0
Reinforce,stu33_bce_p3,0.05,0.01,0.9,,0.6506024096385542,"[None, None, None]",0
Reinforce,stu33_bce_p3,0.1,0.0001,0.1,,0.3924050632911392,"[None, None, None]",0
Reinforce,stu33_bce_p3,0.2,0.001,0.1,,0.6142857142857143,"[None, None, None]",0
Reinforce,stu33_bce_p3,0.3,0.01,0.05,,0.5901639344262295,"[None, None, None]",0
Reinforce,stu33_bce_p3,0.4,0.01,0.9,,0.5660377358490566,"[None, None, None]",0
Reinforce,stu33_bce_p3,0.5,0.01,0.8,,0.5227272727272727,"[None, None, None]",0
Reinforce,stu33_bce_p3,0.6,0.01,0.9,,0.6,"[None, None, None]",0
Reinforce,stu33_bce_p3,0.7,0.01,0.05,,0.5555555555555556,"[None, None, None]",0
Reinforce,stu33_bce_p3,0.8,0.01,0.05,,0.5,"[None, None, None]",0
Reinforce,stu33_bce_p3,0.9,0.01,0.05,,0.5555555555555556,"[None, None, None]",0
Reinforce,stu22_bde_p3,0.05,0.01,0.8,,0.5735294117647058,"[None, None, None]",0
Reinforce,stu22_bde_p3,0.1,0.01,0.1,,0.5751295336787565,"[None, None, None]",0
