Algorithm,User,Threshold,LearningRate,Discount,Temperature,Accuracy,StateAccuracy,Reward,Epsilon,Algo,original_dataframe_index
Reinforce,pro15_ade_p4,0.6,0.001,0.1,,0.1875,"[None, None, None]",0.0,,Reinforce,6
Reinforce,pro15_ade_p4,0.7,0.0001,0.05,,0.1666666666666666,"[None, None, None]",0.0,,Reinforce,7
Reinforce,pro15_ade_p4,0.8,0.001,0.9,,0.2,"[None, None, None]",0.0,,Reinforce,8
Reinforce,pro15_ade_p4,0.9,0.0001,0.8,,0.55,"[None, None, None]",0.0,,Reinforce,9
Reinforce,pro13_ace_p4,0.05,0.0001,0.05,,0.4952380952380952,"[None, None, None]",0.0,,Reinforce,10
Reinforce,pro13_ace_p4,0.1,0.0001,0.1,,0.635,"[None, None, None]",0.0,,Reinforce,11
Reinforce,pro13_ace_p4,0.2,0.0001,0.1,,0.6444444444444444,"[None, None, None]",0.0,,Reinforce,12
Reinforce,pro13_ace_p4,0.3,0.0001,0.1,,0.6774193548387096,"[None, None, None]",0.0,,Reinforce,13
Reinforce,pro13_ace_p4,0.4,0.0001,0.2,,0.6666666666666666,"[None, None, None]",0.0,,Reinforce,14
Reinforce,pro13_ace_p4,0.5,0.001,0.8,,0.7363636363636366,"[None, None, None]",0.0,,Reinforce,15
Reinforce,pro13_ace_p4,0.6,0.001,0.99,,0.6888888888888889,"[None, None, None]",0.0,,Reinforce,16
Reinforce,pro13_ace_p4,0.7,0.0001,0.9,,0.6857142857142857,"[None, None, None]",0.0,,Reinforce,17
Reinforce,pro13_ace_p4,0.8,0.001,0.2,,0.5555555555555556,"[None, None, None]",0.0,,Reinforce,18
Reinforce,pro13_ace_p4,0.9,0.0001,0.2,,0.4,"[None, None, None]",0.0,,Reinforce,19
Reinforce,pro23_acf_p4,0.05,0.0001,0.05,,0.2127659574468085,"[None, None, None]",0.0,,Reinforce,20
Reinforce,pro23_acf_p4,0.1,0.0001,0.05,,0.2088888888888889,"[None, None, None]",0.0,,Reinforce,21
Reinforce,pro23_acf_p4,0.2,0.0001,0.9,,0.22,"[None, None, None]",0.0,,Reinforce,22
Reinforce,pro23_acf_p4,0.3,0.001,0.2,,0.582857142857143,"[None, None, None]",0.0,,Reinforce,23
Reinforce,pro23_acf_p4,0.4,0.01,0.05,,0.1666666666666666,"[None, None, None]",0.0,,Reinforce,24
Reinforce,pro23_acf_p4,0.5,0.001,0.8,,0.528,"[None, None, None]",0.0,,Reinforce,25
Reinforce,pro23_acf_p4,0.6,0.001,0.9,,0.22,"[None, None, None]",0.0,,Reinforce,26
Reinforce,pro23_acf_p4,0.7,0.01,0.05,,0.0666666666666666,"[None, None, None]",0.0,,Reinforce,27
Reinforce,pro23_acf_p4,0.8,0.0001,0.05,,0.8,"[None, None, None]",0.0,,Reinforce,28
Reinforce,pro23_acf_p4,0.9,0.0001,0.1,,0.92,"[None, None, None]",0.0,,Reinforce,29
Reinforce,pro24_adf_p4,0.05,0.0001,0.1,,0.1309090909090909,"[None, None, None]",0.0,,Reinforce,30
Reinforce,pro24_adf_p4,0.1,0.0001,0.2,,0.3,"[None, None, None]",0.0,,Reinforce,31
Reinforce,pro24_adf_p4,0.2,0.01,0.05,,0.3043478260869565,"[None, None, None]",0.0,,Reinforce,32
Reinforce,pro24_adf_p4,0.3,0.01,0.5,,0.205,"[None, None, None]",0.0,,Reinforce,33
Reinforce,pro24_adf_p4,0.4,0.001,0.9,,0.3828571428571428,"[None, None, None]",0.0,,Reinforce,34
Reinforce,pro24_adf_p4,0.5,0.001,0.05,,0.4896551724137931,"[None, None, None]",0.0,,Reinforce,35
Reinforce,pro24_adf_p4,0.6,0.01,0.05,,0.4695652173913044,"[None, None, None]",0.0,,Reinforce,36
Reinforce,pro24_adf_p4,0.7,0.01,0.5,,0.1666666666666666,"[None, None, None]",0.0,,Reinforce,37
Reinforce,pro24_adf_p4,0.8,0.0001,0.1,,0.5666666666666667,"[None, None, None]",0.0,,Reinforce,38
Reinforce,pro24_adf_p4,0.9,0.0001,0.2,,0.5,"[None, None, None]",0.0,,Reinforce,39
Reinforce,pro18_adf_p4,0.05,0.0001,0.05,,0.7674418604651163,"[None, None, None]",0.0,,Reinforce,40
Reinforce,pro18_adf_p4,0.1,0.0001,0.1,,0.7804878048780488,"[None, None, None]",0.0,,Reinforce,41
Reinforce,pro18_adf_p4,0.2,0.0001,0.2,,0.7722222222222221,"[None, None, None]",0.0,,Reinforce,42
Reinforce,pro18_adf_p4,0.3,0.0001,0.05,,0.8,"[None, None, None]",0.0,,Reinforce,43
Reinforce,pro18_adf_p4,0.4,0.0001,0.2,,0.8518518518518519,"[None, None, None]",0.0,,Reinforce,44
Reinforce,pro18_adf_p4,0.5,0.0001,0.5,,0.7652173913043478,"[None, None, None]",0.0,,Reinforce,45
Reinforce,pro18_adf_p4,0.6,0.001,0.5,,0.8333333333333334,"[None, None, None]",0.0,,Reinforce,46
Reinforce,pro18_adf_p4,0.7,0.0001,0.2,,0.7857142857142857,"[None, None, None]",0.0,,Reinforce,47
Reinforce,pro18_adf_p4,0.8,0.0001,0.99,,0.7777777777777778,"[None, None, None]",0.0,,Reinforce,48
Reinforce,pro18_adf_p4,0.9,0.0001,0.99,,0.6799999999999999,"[None, None, None]",0.0,,Reinforce,49
Reinforce,pro25_acf_p4,0.05,0.0001,0.1,,0.7233333333333334,"[None, None, None]",0.0,,Reinforce,50
Reinforce,pro25_acf_p4,0.1,0.0001,0.05,,0.7333333333333334,"[None, None, None]",0.0,,Reinforce,51
Reinforce,pro25_acf_p4,0.2,0.0001,0.1,,0.7294117647058824,"[None, None, None]",0.0,,Reinforce,52
Reinforce,pro25_acf_p4,0.3,0.0001,0.2,,0.7333333333333333,"[None, None, None]",0.0,,Reinforce,53
Reinforce,pro25_acf_p4,0.4,0.0001,0.05,,0.7368421052631579,"[None, None, None]",0.0,,Reinforce,54
Reinforce,pro25_acf_p4,0.5,0.0001,0.99,,0.75,"[None, None, None]",0.0,,Reinforce,55
Reinforce,pro25_acf_p4,0.6,0.001,0.05,,0.7307692307692307,"[None, None, None]",0.0,,Reinforce,56
Reinforce,pro25_acf_p4,0.7,0.0001,0.2,,0.7368421052631579,"[None, None, None]",0.0,,Reinforce,57
Reinforce,pro25_acf_p4,0.8,0.0001,0.5,,0.676923076923077,"[None, None, None]",0.0,,Reinforce,58
Reinforce,pro25_acf_p4,0.9,0.0001,0.5,,0.7142857142857143,"[None, None, None]",0.0,,Reinforce,59
Reinforce,pro22_ade_p4,0.05,0.0001,0.8,,0.631578947368421,"[None, None, None]",0.0,,Reinforce,60
Reinforce,pro22_ade_p4,0.1,0.0001,0.8,,0.6555555555555556,"[None, None, None]",0.0,,Reinforce,61
Reinforce,pro22_ade_p4,0.2,0.001,0.8,,0.721875,"[None, None, None]",0.0,,Reinforce,62
Reinforce,pro22_ade_p4,0.3,0.0001,0.1,,0.6928571428571428,"[None, None, None]",0.0,,Reinforce,63
Reinforce,pro22_ade_p4,0.4,0.0001,0.1,,0.6833333333333333,"[None, None, None]",0.0,,Reinforce,64
Reinforce,pro22_ade_p4,0.5,0.0001,0.5,,0.7,"[None, None, None]",0.0,,Reinforce,65
Reinforce,pro22_ade_p4,0.6,0.0001,0.05,,0.8125,"[None, None, None]",0.0,,Reinforce,66
Reinforce,pro22_ade_p4,0.7,0.0001,0.2,,0.8166666666666668,"[None, None, None]",0.0,,Reinforce,67
Reinforce,pro22_ade_p4,0.8,0.001,0.05,,0.8125,"[None, None, None]",0.0,,Reinforce,68
Reinforce,pro22_ade_p4,0.9,0.001,0.05,,0.875,"[None, None, None]",0.0,,Reinforce,69
Reinforce,pro20_ade_p4,0.05,0.01,0.2,,0.1656565656565656,"[None, None, None]",0.0,,Reinforce,70
Reinforce,pro20_ade_p4,0.1,0.001,0.8,,0.5,"[None, None, None]",0.0,,Reinforce,71
Reinforce,pro20_ade_p4,0.2,0.001,0.9,,0.4952380952380952,"[None, None, None]",0.0,,Reinforce,72
Reinforce,pro20_ade_p4,0.3,0.0001,0.1,,0.5068493150684932,"[None, None, None]",0.0,,Reinforce,73
Reinforce,pro20_ade_p4,0.4,0.0001,0.8,,0.4222222222222221,"[None, None, None]",0.0,,Reinforce,74
Reinforce,pro20_ade_p4,0.5,0.0001,0.1,,0.4769230769230769,"[None, None, None]",0.0,,Reinforce,75
Reinforce,pro20_ade_p4,0.6,0.0001,0.05,,0.4904761904761905,"[None, None, None]",0.0,,Reinforce,76
Reinforce,pro20_ade_p4,0.7,0.0001,0.05,,0.46875,"[None, None, None]",0.0,,Reinforce,77
Reinforce,pro20_ade_p4,0.8,0.0001,0.2,,0.4285714285714285,"[None, None, None]",0.0,,Reinforce,78
Reinforce,pro20_ade_p4,0.9,0.0001,0.8,,0.4545454545454545,"[None, None, None]",0.0,,Reinforce,79
Reinforce,pro3_ace_p4,0.05,0.0001,0.1,,0.618867924528302,"[None, None, None]",0.0,,Reinforce,80
Reinforce,pro3_ace_p4,0.1,0.0001,0.05,,0.62,"[None, None, None]",0.0,,Reinforce,81
Reinforce,pro3_ace_p4,0.2,0.0001,0.5,,0.5454545454545455,"[None, None, None]",0.0,,Reinforce,82
Reinforce,pro3_ace_p4,0.3,0.001,0.05,,0.6410256410256411,"[None, None, None]",0.0,,Reinforce,83
Reinforce,pro3_ace_p4,0.4,0.001,0.05,,0.7454545454545455,"[None, None, None]",0.0,,Reinforce,84
Reinforce,pro3_ace_p4,0.5,0.0001,0.99,,0.6357142857142858,"[None, None, None]",0.0,,Reinforce,85
Reinforce,pro3_ace_p4,0.6,0.0001,0.5,,0.9545454545454548,"[None, None, None]",0.0,,Reinforce,86
Reinforce,pro3_ace_p4,0.7,0.0001,0.5,,0.9176470588235294,"[None, None, None]",0.0,,Reinforce,87
Reinforce,pro3_ace_p4,0.8,0.0001,0.1,,1.0,"[None, None, None]",0.0,,Reinforce,88
Reinforce,pro3_ace_p4,0.9,0.0001,0.05,,1.0,"[None, None, None]",0.0,,Reinforce,89
Reinforce,pro5_adf_p4,0.05,0.0001,0.05,,0.6538461538461539,"[None, None, None]",0.0,,Reinforce,90
Reinforce,pro5_adf_p4,0.1,0.0001,0.05,,0.673469387755102,"[None, None, None]",0.0,,Reinforce,91
Reinforce,pro5_adf_p4,0.2,0.0001,0.05,,0.5999999999999999,"[None, None, None]",0.0,,Reinforce,92
Reinforce,pro5_adf_p4,0.3,0.001,0.5,,0.6526315789473685,"[None, None, None]",0.0,,Reinforce,93
Reinforce,pro5_adf_p4,0.4,0.0001,0.2,,0.5575757575757576,"[None, None, None]",0.0,,Reinforce,94
Reinforce,pro5_adf_p4,0.5,0.0001,0.05,,0.5703703703703704,"[None, None, None]",0.0,,Reinforce,95
Reinforce,pro5_adf_p4,0.6,0.0001,0.05,,0.5363636363636364,"[None, None, None]",0.0,,Reinforce,96
Reinforce,pro5_adf_p4,0.7,0.001,0.05,,0.5176470588235295,"[None, None, None]",0.0,,Reinforce,97
Reinforce,pro5_adf_p4,0.8,0.0001,0.99,,0.3454545454545454,"[None, None, None]",0.0,,Reinforce,98
Reinforce,pro5_adf_p4,0.9,0.001,0.05,,0.3,"[None, None, None]",0.0,,Reinforce,99
Reinforce,pro31_adf_p4,0.05,0.0001,0.8,,0.4441176470588235,"[None, None, None]",0.0,,Reinforce,100
Reinforce,pro31_adf_p4,0.1,0.001,0.5,,0.48125,"[None, None, None]",0.0,,Reinforce,101
Reinforce,pro31_adf_p4,0.2,0.001,0.9,,0.4631578947368421,"[None, None, None]",0.0,,Reinforce,102
Reinforce,pro31_adf_p4,0.3,0.001,0.99,,0.188,"[None, None, None]",0.0,,Reinforce,103
Reinforce,pro31_adf_p4,0.4,0.001,0.2,,0.5348837209302325,"[None, None, None]",0.0,,Reinforce,104
Reinforce,pro31_adf_p4,0.5,0.001,0.8,,0.5277777777777778,"[None, None, None]",0.0,,Reinforce,105
Reinforce,pro31_adf_p4,0.6,0.001,0.1,,0.5862068965517241,"[None, None, None]",0.0,,Reinforce,106
Reinforce,pro31_adf_p4,0.7,0.0001,0.1,,0.6363636363636364,"[None, None, None]",0.0,,Reinforce,107
Reinforce,pro31_adf_p4,0.8,0.0001,0.05,,0.5733333333333334,"[None, None, None]",0.0,,Reinforce,108
Reinforce,pro31_adf_p4,0.9,0.0001,0.8,,0.5,"[None, None, None]",0.0,,Reinforce,109
Reinforce,pro21_ade_p4,0.05,0.0001,0.8,,0.3373913043478261,"[None, None, None]",0.0,,Reinforce,110
Reinforce,pro21_ade_p4,0.1,0.0001,0.05,,0.2275229357798165,"[None, None, None]",0.0,,Reinforce,111
Reinforce,pro21_ade_p4,0.2,0.0001,0.05,,0.3690721649484536,"[None, None, None]",0.0,,Reinforce,112
Reinforce,pro21_ade_p4,0.3,0.001,0.1,,0.4941176470588235,"[None, None, None]",0.0,,Reinforce,113
Reinforce,pro21_ade_p4,0.4,0.0001,0.5,,0.495890410958904,"[None, None, None]",0.0,,Reinforce,114
Reinforce,pro21_ade_p4,0.5,0.0001,0.2,,0.4721311475409836,"[None, None, None]",0.0,,Reinforce,115
Reinforce,pro21_ade_p4,0.6,0.001,0.05,,0.4897959183673469,"[None, None, None]",0.0,,Reinforce,116
Reinforce,pro21_ade_p4,0.7,0.0001,0.2,,0.5135135135135135,"[None, None, None]",0.0,,Reinforce,117
Reinforce,pro21_ade_p4,0.8,0.0001,0.2,,0.56,"[None, None, None]",0.0,,Reinforce,118
Reinforce,pro21_ade_p4,0.9,0.001,0.8,,0.6153846153846154,"[None, None, None]",0.0,,Reinforce,119
Reinforce,pro9_acf_p4,0.05,0.0001,0.99,,0.5269230769230769,"[None, None, None]",0.0,,Reinforce,120
Reinforce,pro9_acf_p4,0.1,0.0001,0.8,,0.4816326530612245,"[None, None, None]",0.0,,Reinforce,121
Reinforce,pro9_acf_p4,0.2,0.0001,0.8,,0.4863636363636363,"[None, None, None]",0.0,,Reinforce,122
Reinforce,pro9_acf_p4,0.3,0.0001,0.05,,0.5263157894736842,"[None, None, None]",0.0,,Reinforce,123
Reinforce,pro9_acf_p4,0.4,0.0001,0.05,,0.503030303030303,"[None, None, None]",0.0,,Reinforce,124
Reinforce,pro9_acf_p4,0.5,0.0001,0.2,,0.437037037037037,"[None, None, None]",0.0,,Reinforce,125
Reinforce,pro9_acf_p4,0.6,0.0001,0.1,,0.4545454545454545,"[None, None, None]",0.0,,Reinforce,126
Reinforce,pro9_acf_p4,0.7,0.0001,0.2,,0.3529411764705882,"[None, None, None]",0.0,,Reinforce,127
Reinforce,pro9_acf_p4,0.8,0.0001,0.5,,0.4545454545454545,"[None, None, None]",0.0,,Reinforce,128
Reinforce,pro9_acf_p4,0.9,1.0,0.5,,0.5,"[None, None, None]",0.0,,Reinforce,129
Reinforce,pro8_acf_p4,0.05,0.0001,0.05,,0.7111111111111111,"[None, None, None]",0.0,,Reinforce,130
Reinforce,pro8_acf_p4,0.1,0.0001,0.05,,0.7302325581395348,"[None, None, None]",0.0,,Reinforce,131
Reinforce,pro8_acf_p4,0.2,0.0001,0.05,,0.7105263157894737,"[None, None, None]",0.0,,Reinforce,132
Reinforce,pro8_acf_p4,0.3,0.0001,0.1,,0.7636363636363637,"[None, None, None]",0.0,,Reinforce,133
Reinforce,pro8_acf_p4,0.4,0.0001,0.1,,0.8275862068965518,"[None, None, None]",0.0,,Reinforce,134
Reinforce,pro8_acf_p4,0.5,0.0001,0.2,,0.8333333333333334,"[None, None, None]",0.0,,Reinforce,135
Reinforce,pro8_acf_p4,0.6,0.0001,0.8,,0.8315789473684211,"[None, None, None]",0.0,,Reinforce,136
Reinforce,pro8_acf_p4,0.7,0.0001,0.5,,0.8666666666666668,"[None, None, None]",0.0,,Reinforce,137
Reinforce,pro8_acf_p4,0.8,0.0001,0.1,,0.8,"[None, None, None]",0.0,,Reinforce,138
Reinforce,pro8_acf_p4,0.9,0.001,0.05,,0.8,"[None, None, None]",0.0,,Reinforce,139
Reinforce,pro17_ace_p4,0.05,0.0001,0.05,,0.4635658914728682,"[None, None, None]",0.0,,Reinforce,140
Reinforce,pro17_ace_p4,0.1,0.0001,0.05,,0.5721311475409836,"[None, None, None]",0.0,,Reinforce,141
Reinforce,pro17_ace_p4,0.2,0.0001,0.05,,0.5518518518518519,"[None, None, None]",0.0,,Reinforce,142
Reinforce,pro17_ace_p4,0.3,0.0001,0.8,,0.5578947368421052,"[None, None, None]",0.0,,Reinforce,143
Reinforce,pro17_ace_p4,0.4,0.001,0.05,,0.5679012345679012,"[None, None, None]",0.0,,Reinforce,144
Reinforce,pro17_ace_p4,0.5,0.0001,0.1,,0.5882352941176471,"[None, None, None]",0.0,,Reinforce,145
Reinforce,pro17_ace_p4,0.6,0.0001,0.1,,0.5925925925925926,"[None, None, None]",0.0,,Reinforce,146
Reinforce,pro17_ace_p4,0.7,0.0001,0.1,,0.4536585365853659,"[None, None, None]",0.0,,Reinforce,147
Reinforce,pro17_ace_p4,0.8,0.0001,0.05,,0.2962962962962963,"[None, None, None]",0.0,,Reinforce,148
Reinforce,pro17_ace_p4,0.9,0.0001,0.8,,0.4285714285714285,"[None, None, None]",0.0,,Reinforce,149
Reinforce,pro29_ace_p4,0.05,0.001,0.99,,0.4391752577319587,"[None, None, None]",0.0,,Reinforce,150
Reinforce,pro29_ace_p4,0.1,0.001,0.5,,0.5565217391304348,"[None, None, None]",0.0,,Reinforce,151
Reinforce,pro29_ace_p4,0.2,0.001,0.5,,0.5609756097560976,"[None, None, None]",0.0,,Reinforce,152
Reinforce,pro29_ace_p4,0.3,0.001,0.1,,0.5555555555555556,"[None, None, None]",0.0,,Reinforce,153
Reinforce,pro29_ace_p4,0.4,0.0001,0.8,,0.5032258064516129,"[None, None, None]",0.0,,Reinforce,154
Reinforce,pro29_ace_p4,0.5,0.001,0.1,,0.5725490196078432,"[None, None, None]",0.0,,Reinforce,155
Reinforce,pro29_ace_p4,0.6,0.001,0.2,,0.5609756097560976,"[None, None, None]",0.0,,Reinforce,156
Reinforce,pro29_ace_p4,0.7,0.01,0.1,,0.4516129032258064,"[None, None, None]",0.0,,Reinforce,157
Reinforce,pro29_ace_p4,0.8,0.0001,0.1,,0.4571428571428571,"[None, None, None]",0.0,,Reinforce,158
Reinforce,pro29_ace_p4,0.9,0.001,0.5,,0.4545454545454545,"[None, None, None]",0.0,,Reinforce,159
Reinforce,stu13_acf_p4,0.05,0.0001,0.05,,0.7282051282051283,"[None, None, None]",0.0,,Reinforce,160
Reinforce,stu13_acf_p4,0.1,0.0001,0.05,,0.7243243243243244,"[None, None, None]",0.0,,Reinforce,161
Reinforce,stu13_acf_p4,0.2,0.0001,0.05,,0.7090909090909092,"[None, None, None]",0.0,,Reinforce,162
Reinforce,stu13_acf_p4,0.3,0.0001,0.2,,0.7931034482758621,"[None, None, None]",0.0,,Reinforce,163
Reinforce,stu13_acf_p4,0.4,0.0001,0.2,,0.8,"[None, None, None]",0.0,,Reinforce,164
Reinforce,stu13_acf_p4,0.5,0.0001,0.8,,0.7428571428571429,"[None, None, None]",0.0,,Reinforce,165
Reinforce,stu13_acf_p4,0.6,0.0001,0.05,,0.7647058823529411,"[None, None, None]",0.0,,Reinforce,166
Reinforce,stu13_acf_p4,0.7,0.0001,0.1,,0.8461538461538461,"[None, None, None]",0.0,,Reinforce,167
Reinforce,stu13_acf_p4,0.8,0.0001,0.1,,0.7777777777777778,"[None, None, None]",0.0,,Reinforce,168
Reinforce,stu13_acf_p4,0.9,0.0001,0.5,,1.0,"[None, None, None]",0.0,,Reinforce,169
Reinforce,stu17_ace_p4,0.05,0.0001,0.05,,0.4857142857142857,"[None, None, None]",0.0,,Reinforce,170
Reinforce,stu17_ace_p4,0.1,0.0001,0.5,,0.437037037037037,"[None, None, None]",0.0,,Reinforce,171
Reinforce,stu17_ace_p4,0.2,0.0001,0.8,,0.4083333333333334,"[None, None, None]",0.0,,Reinforce,172
Reinforce,stu17_ace_p4,0.3,0.0001,0.05,,0.3428571428571428,"[None, None, None]",0.0,,Reinforce,173
Reinforce,stu17_ace_p4,0.4,0.0001,0.1,,0.3,"[None, None, None]",0.0,,Reinforce,174
Reinforce,stu17_ace_p4,0.5,0.0001,0.05,,0.2666666666666666,"[None, None, None]",0.0,,Reinforce,175
Reinforce,stu17_ace_p4,0.6,0.0001,0.5,,0.25,"[None, None, None]",0.0,,Reinforce,176
Reinforce,stu17_ace_p4,0.7,0.0001,0.2,,0.2222222222222222,"[None, None, None]",0.0,,Reinforce,177
Reinforce,stu17_ace_p4,0.8,0.5,0.99,,0.1666666666666666,"[None, None, None]",0.0,,Reinforce,178
Reinforce,stu17_ace_p4,0.9,0.0001,0.2,,0.3333333333333333,"[None, None, None]",0.0,,Reinforce,179
Reinforce,stu10_acf_p4,0.05,0.0001,0.05,,0.76,"[None, None, None]",0.0,,Reinforce,180
Reinforce,stu10_acf_p4,0.1,0.0001,0.1,,0.7769230769230768,"[None, None, None]",0.0,,Reinforce,181
Reinforce,stu10_acf_p4,0.2,0.0001,0.05,,0.8173913043478261,"[None, None, None]",0.0,,Reinforce,182
Reinforce,stu10_acf_p4,0.3,0.001,0.05,,0.825,"[None, None, None]",0.0,,Reinforce,183
Reinforce,stu10_acf_p4,0.4,0.0001,0.1,,0.8285714285714286,"[None, None, None]",0.0,,Reinforce,184
Reinforce,stu10_acf_p4,0.5,0.0001,0.9,,0.8206896551724139,"[None, None, None]",0.0,,Reinforce,185
Reinforce,stu10_acf_p4,0.6,0.0001,0.1,,0.826086956521739,"[None, None, None]",0.0,,Reinforce,186
Reinforce,stu10_acf_p4,0.7,0.0001,0.9,,0.7777777777777778,"[None, None, None]",0.0,,Reinforce,187
Reinforce,stu10_acf_p4,0.8,0.0001,0.05,,0.8333333333333334,"[None, None, None]",0.0,,Reinforce,188
Reinforce,stu10_acf_p4,0.9,0.0001,0.2,,0.8333333333333334,"[None, None, None]",0.0,,Reinforce,189
Reinforce,stu21_ace_p4,0.05,0.0001,0.05,,0.5555555555555556,"[None, None, None]",0.0,,Reinforce,190
Reinforce,stu21_ace_p4,0.1,0.001,0.99,,0.5725490196078431,"[None, None, None]",0.0,,Reinforce,191
Reinforce,stu21_ace_p4,0.2,0.0001,0.05,,0.5555555555555556,"[None, None, None]",0.0,,Reinforce,192
Reinforce,stu21_ace_p4,0.3,0.0001,0.1,,0.45,"[None, None, None]",0.0,,Reinforce,193
Reinforce,stu21_ace_p4,0.4,0.0001,0.05,,0.4882352941176471,"[None, None, None]",0.0,,Reinforce,194
Reinforce,stu21_ace_p4,0.5,0.0001,0.2,,0.4857142857142856,"[None, None, None]",0.0,,Reinforce,195
Reinforce,stu21_ace_p4,0.6,0.0001,0.5,,0.5130434782608695,"[None, None, None]",0.0,,Reinforce,196
Reinforce,stu21_ace_p4,0.7,0.0001,0.8,,0.411764705882353,"[None, None, None]",0.0,,Reinforce,197
Reinforce,stu21_ace_p4,0.8,0.001,0.05,,0.35,"[None, None, None]",0.0,,Reinforce,198
Reinforce,stu21_ace_p4,0.9,0.0001,0.2,,0.3333333333333333,"[None, None, None]",0.0,,Reinforce,199
Reinforce,stu24_ace_p4,0.05,0.0001,0.2,,0.4440677966101695,"[None, None, None]",0.0,,Reinforce,200
Reinforce,stu24_ace_p4,0.1,0.0001,0.99,,0.2785714285714286,"[None, None, None]",0.0,,Reinforce,201
Reinforce,stu24_ace_p4,0.2,0.0001,0.1,,0.212,"[None, None, None]",0.0,,Reinforce,202
Reinforce,stu24_ace_p4,0.3,0.001,0.9,,0.4772727272727272,"[None, None, None]",0.0,,Reinforce,203
Reinforce,stu24_ace_p4,0.4,0.0001,0.2,,0.4578947368421052,"[None, None, None]",0.0,,Reinforce,204
Reinforce,stu24_ace_p4,0.5,0.001,0.05,,0.5419354838709677,"[None, None, None]",0.0,,Reinforce,205
Reinforce,stu24_ace_p4,0.6,0.001,0.1,,0.48,"[None, None, None]",0.0,,Reinforce,206
Reinforce,stu24_ace_p4,0.7,0.0001,0.1,,0.5368421052631579,"[None, None, None]",0.0,,Reinforce,207
Reinforce,stu24_ace_p4,0.8,0.01,0.1,,0.5384615384615384,"[None, None, None]",0.0,,Reinforce,208
Reinforce,stu24_ace_p4,0.9,0.0001,0.9,,0.7142857142857143,"[None, None, None]",0.0,,Reinforce,209
Reinforce,stu15_ade_p4,0.05,0.0001,0.2,,0.2999999999999999,"[None, None, None]",0.0,,Reinforce,210
Reinforce,stu15_ade_p4,0.1,0.0001,0.05,,0.3314285714285714,"[None, None, None]",0.0,,Reinforce,211
Reinforce,stu15_ade_p4,0.2,0.0001,0.1,,0.3451612903225806,"[None, None, None]",0.0,,Reinforce,212
Reinforce,stu15_ade_p4,0.3,0.001,0.1,,0.4074074074074074,"[None, None, None]",0.0,,Reinforce,213
Reinforce,stu15_ade_p4,0.4,0.0001,0.2,,0.3617021276595744,"[None, None, None]",0.0,,Reinforce,214
Reinforce,stu15_ade_p4,0.5,0.0001,0.05,,0.3897435897435898,"[None, None, None]",0.0,,Reinforce,215
Reinforce,stu15_ade_p4,0.6,0.001,0.8,,0.4387096774193548,"[None, None, None]",0.0,,Reinforce,216
Reinforce,stu15_ade_p4,0.7,0.0001,0.5,,0.3916666666666667,"[None, None, None]",0.0,,Reinforce,217
Reinforce,stu15_ade_p4,0.8,0.001,0.05,,0.4,"[None, None, None]",0.0,,Reinforce,218
Reinforce,stu15_ade_p4,0.9,0.001,0.1,,0.4,"[None, None, None]",0.0,,Reinforce,219
Reinforce,stu36_adf_p4,0.05,0.0001,0.05,,0.6615384615384615,"[None, None, None]",0.0,,Reinforce,220
Reinforce,stu36_adf_p4,0.1,0.0001,0.1,,0.6216216216216216,"[None, None, None]",0.0,,Reinforce,221
Reinforce,stu36_adf_p4,0.2,0.001,0.2,,0.7030303030303031,"[None, None, None]",0.0,,Reinforce,222
Reinforce,stu36_adf_p4,0.3,0.0001,0.05,,0.7103448275862069,"[None, None, None]",0.0,,Reinforce,223
Reinforce,stu36_adf_p4,0.4,0.0001,0.05,,0.72,"[None, None, None]",0.0,,Reinforce,224
Reinforce,stu36_adf_p4,0.5,0.0001,0.2,,0.7142857142857143,"[None, None, None]",0.0,,Reinforce,225
Reinforce,stu36_adf_p4,0.6,0.0001,0.2,,0.7647058823529411,"[None, None, None]",0.0,,Reinforce,226
Reinforce,stu36_adf_p4,0.7,0.0001,0.2,,0.7692307692307693,"[None, None, None]",0.0,,Reinforce,227
Reinforce,stu36_adf_p4,0.8,0.001,0.99,,0.7333333333333333,"[None, None, None]",0.0,,Reinforce,228
Reinforce,stu36_adf_p4,0.9,0.0001,0.05,,0.6799999999999999,"[None, None, None]",0.0,,Reinforce,229
Reinforce,stu29_ade_p4,0.05,0.0001,0.05,,0.4763636363636364,"[None, None, None]",0.0,,Reinforce,230
Reinforce,stu29_ade_p4,0.1,0.0001,0.05,,0.4846153846153846,"[None, None, None]",0.0,,Reinforce,231
Reinforce,stu29_ade_p4,0.2,0.001,0.99,,0.4739130434782608,"[None, None, None]",0.0,,Reinforce,232
Reinforce,stu29_ade_p4,0.3,0.0001,0.99,,0.44,"[None, None, None]",0.0,,Reinforce,233
Reinforce,stu29_ade_p4,0.4,0.01,0.2,,0.4857142857142856,"[None, None, None]",0.0,,Reinforce,234
Reinforce,stu29_ade_p4,0.5,0.001,0.05,,0.4482758620689654,"[None, None, None]",0.0,,Reinforce,235
Reinforce,stu29_ade_p4,0.6,0.001,0.2,,0.4347826086956521,"[None, None, None]",0.0,,Reinforce,236
Reinforce,stu29_ade_p4,0.7,1.0,0.1,,0.3888888888888889,"[None, None, None]",0.0,,Reinforce,237
Reinforce,stu29_ade_p4,0.8,0.0001,0.8,,0.3166666666666666,"[None, None, None]",0.0,,Reinforce,238
