Action,State,TimeStamp,StateActionProbab,IdleTime,Reward,Subtask_Screenshot_Time,Subtask_Idle_Time,ZoomLevel,NDSI,Subtask_Zoom,Angle
pan,Foraging,2016-06-08 20:46:00.028,0.6153846153846154,3.144,0,2,2,1,0.643234,4,3.1598543125126746
zoom,Foraging,2016-06-08 20:46:01.434,0.21428571428571427,1.406,0,2,2,2,0.651013625,4,0.0
zoom,Foraging,2016-06-08 20:46:02.969,0.26666666666666666,1.535,0,2,2,1,0.651583625,4,0.0
pan,Foraging,2016-06-08 20:46:04.484,0.5625,1.515,0,2,2,1,0.643234,4,356.0174248109686
zoom,Navigation,2016-06-08 20:46:05.383,0.717948717948718,0.899,0,2,2,2,0.651013625,4,0.0
pan,Navigation,2016-06-08 20:46:08.428,0.25,3.045,0,2,2,2,0.63406,4,343.7456478211401
zoom,Navigation,2016-06-08 20:46:09.289,0.7073170731707317,0.861,0,2,2,3,0.634453125,4,0.0
pan,Navigation,2016-06-08 20:46:12.421,0.2619047619047619,3.132,10,2,2,3,0.582838,4,355.8895802189676
zoom,Navigation,2016-06-08 20:46:13.753,0.6976744186046512,1.332,10,2,2,4,0.619396625,4,0.0
pan,Navigation,2016-06-08 20:46:20.756,0.2727272727272727,7.003,10,2,2,4,0.614897875,4,13.962920743022478
zoom,Navigation,2016-06-08 20:46:25.681,0.6888888888888889,4.925,20,3,2,5,0.592939375,4,0.0
pan,Sensemaking,2016-06-08 20:46:31.520,0.6666666666666666,5.839,20,3,2,5,0.650709125,4,309.9651871581222
zoom,Navigation,2016-06-08 20:46:45.193,0.6956521739130435,13.673,0,4,2,4,0.619396625,4,0.0
zoom,Navigation,2016-06-08 20:46:45.673,0.7021276595744681,0.48,0,4,2,3,0.634453125,4,0.0
zoom,Navigation,2016-06-08 20:46:46.161,0.7083333333333334,0.488,0,4,2,2,0.639999875,4,0.0
zoom,Navigation,2016-06-08 20:46:46.721,0.7142857142857143,0.56,0,4,2,1,0.651583625,4,0.0
pan,Foraging,2016-06-08 20:46:47.868,0.5882352941176471,1.147,0,4,2,1,0.643234,4,9.757629066228935
pan,Answering,2016-06-08 20:46:48.708,0.5,0.84,0,4,2,1,0.643234,4,0.0
pan,Foraging,2016-06-08 20:46:52.020,0.6111111111111112,3.312,0,4,2,1,0.643234,4,359.3454330120924
zoom,Navigation,2016-06-08 20:46:52.753,0.72,0.733,0,4,2,2,0.651013625,4,0.0
zoom,Navigation,2016-06-08 20:46:53.466,0.7254901960784313,0.713,0,4,2,3,0.650957125,4,0.0
pan,Navigation,2016-06-08 20:46:56.036,0.25,2.57,0,4,2,3,0.63246025,4,336.47178419879873
zoom,Navigation,2016-06-08 20:46:56.849,0.7169811320754716,0.813,0,4,2,4,0.6345691250000001,4,0.0
pan,Navigation,2016-06-08 20:47:00.532,0.25925925925925924,3.683,0,4,2,4,0.588815625,4,24.21102423472311
zoom,Navigation,2016-06-08 20:47:01.585,0.7090909090909091,1.053,0,4,2,5,0.641040375,4,0.0
pan,Sensemaking,2016-06-08 20:47:07.094,0.7,5.509,10,4,2,5,0.6389585,4,7.461196826710728
pan,Sensemaking,2016-06-08 20:47:08.868,0.7272727272727273,1.774,10,4,2,5,0.558994375,4,358.52321858790236
