Action,State,TimeStamp,StateActionProbab,IdleTime,Reward,Subtask_Screenshot_Time,Subtask_Idle_Time,ZoomLevel,NDSI,Subtask_Zoom,Angle
zoom,Navigation,2016-06-09 15:25:14.150,0.6571428571428571,0.623,10,2,2,3,0.6572629999999999,1,0.0
pan,Navigation,2016-06-09 15:25:14.937,0.3055555555555556,0.787,10,2,2,3,0.42908175,1,352.19575375319016
zoom,Navigation,2016-06-09 15:25:15.622,0.6486486486486487,0.685,10,2,2,4,0.645461125,1,0.0
zoom,Navigation,2016-06-09 15:25:16.135,0.6578947368421053,0.513,10,2,2,5,0.5751658749999999,1,0.0
pan,Sensemaking,2016-06-09 15:25:19.608,0.6666666666666666,3.473,10,2,2,5,0.56599,1,351.61818916076663
zoom,Navigation,2016-06-09 15:25:22.366,0.6666666666666666,2.758,10,3,2,4,0.645461125,1,0.0
zoom,Navigation,2016-06-09 15:25:22.751,0.675,0.385,10,3,2,3,0.47314325,1,0.0
zoom,Navigation,2016-06-09 15:25:23.086,0.6829268292682927,0.335,10,3,2,2,0.66253525,1,0.0
zoom,Navigation,2016-06-09 15:25:23.622,0.6904761904761905,0.536,10,3,2,1,0.6766325,1,0.0
zoom,Navigation,2016-06-09 15:25:24.702,0.6976744186046512,1.08,10,3,2,0,0.676744,1,0.0
pan,Foraging,2016-06-09 15:25:26.913,0.42857142857142855,2.211,10,3,2,0,0.676744,1,355.17699870483347
zoom,Navigation,2016-06-09 15:25:28.614,0.7045454545454546,1.701,10,3,2,1,0.651583625,1,0.0
pan,Navigation,2016-06-09 15:25:30.033,0.26666666666666666,1.419,10,3,2,1,0.57259225,1,337.6156786054407
zoom,Navigation,2016-06-09 15:25:30.783,0.6956521739130435,0.75,10,3,2,2,0.578702375,1,0.0
pan,Sensemaking,2016-06-09 15:25:31.922,0.6923076923076923,1.139,10,3,2,2,0.6431485,1,349.7326568068174
pan,Sensemaking,2016-06-09 15:25:32.945,0.7142857142857143,1.023,0,3,2,2,0.6431485,1,350.2062349676922
pan,Sensemaking,2016-06-09 15:25:33.569,0.7333333333333333,0.624,0,3,2,2,0.6578195,1,8.090619015447627
pan,Sensemaking,2016-06-09 15:25:34.793,0.75,1.224,0,3,2,2,0.6578195,1,28.158997715073074
pan,Sensemaking,2016-06-09 15:25:35.745,0.7647058823529411,0.952,0,3,2,2,0.6766825,1,8.728690587106307
zoom,Sensemaking,2016-06-09 15:25:36.462,0.16666666666666666,0.717,0,3,2,3,0.6572629999999999,1,0.0
pan,Navigation,2016-06-09 15:25:39.457,0.2765957446808511,2.995,0,3,2,3,0.598725125,1,9.899053102439002
zoom,Navigation,2016-06-09 15:25:40.070,0.6875,0.613,0,3,2,2,0.618309125,1,0.0
zoom,Navigation,2016-06-09 15:25:40.702,0.6938775510204082,0.632,0,3,2,1,0.651583625,1,0.0
pan,Foraging,2016-06-09 15:25:41.880,0.5,1.178,0,3,2,1,0.57259225,1,11.023858575564715
pan,Foraging,2016-06-09 15:25:43.233,0.5555555555555556,1.353,0,3,2,1,0.5527610000000001,1,8.037548862214484
pan,Foraging,2016-06-09 15:25:45.321,0.6,2.088,0,3,2,1,0.5527610000000001,1,356.0478811412204
zoom,Foraging,2016-06-09 15:25:46.030,0.18181818181818182,0.709,0,3,2,2,0.651013625,1,0.0
pan,Foraging,2016-06-09 15:25:50.137,0.5833333333333334,4.107,0,3,2,2,0.6078665,1,316.57765499996697
pan,Foraging,2016-06-09 15:25:51.881,0.6153846153846154,1.744,0,3,2,2,0.63406,1,336.56757399937055
pan,Foraging,2016-06-09 15:25:54.259,0.6428571428571429,2.378,0,3,2,2,0.63406,1,353.07076730927776
pan,Foraging,2016-06-09 15:25:55.377,0.6666666666666666,1.118,0,3,2,2,0.63406,1,24.10498357314347
zoom,Navigation,2016-06-09 15:25:55.990,0.7,0.613,0,3,2,3,0.634453125,1,0.0
pan,Navigation,2016-06-09 15:25:57.795,0.27450980392156865,1.805,0,3,2,3,0.582838,1,350.60788869813393
zoom,Navigation,2016-06-09 15:25:58.319,0.6923076923076923,0.524,0,3,2,4,0.62642325,1,0.0
pan,Navigation,2016-06-09 15:26:00.362,0.2830188679245283,2.043,0,3,2,4,0.59058225,1,351.7720288915448
zoom,Navigation,2016-06-09 15:26:00.959,0.6851851851851852,0.597,0,3,2,5,0.592939375,1,0.0
pan,Sensemaking,2016-06-09 15:26:02.761,0.7368421052631579,1.802,0,3,2,5,0.6264270000000001,1,351.6849583436176
zoom,Sensemaking,2016-06-09 15:26:03.206,0.2,0.445,0,3,2,4,0.619396625,1,0.0
pan,Sensemaking,2016-06-09 15:26:10.302,0.7142857142857143,7.096,0,3,2,4,0.583079,1,331.9571031197907
zoom,Sensemaking,2016-06-09 15:26:11.433,0.22727272727272727,1.131,0,3,2,5,0.481817875,2,0.0
pan,Sensemaking,2016-06-09 15:26:14.754,0.6956521739130435,3.321,0,3,2,5,0.6276155000000001,2,18.750045372497922
pan,Sensemaking,2016-06-09 15:26:20.596,0.7083333333333334,5.842,10,3,2,5,0.6264270000000001,2,321.0810196484196
pan,Sensemaking,2016-06-09 15:26:23.097,0.72,2.501,10,3,2,5,0.6264270000000001,2,359.54219509766995
