User,Accuracy,Threshold,LearningRate,Discount,Algorithm
stu14_bcf_p1,0.7083333333333334,0.2,0,0,HMM
stu14_bcf_p1,0.6666666666666666,0.3,0,0,HMM
stu14_bcf_p1,0.7222222222222222,0.4,0,0,HMM
stu14_bcf_p1,0.8,0.5,0,0,HMM
stu14_bcf_p1,0.8333333333333334,0.6,0,0,HMM
stu14_bcf_p1,0.7777777777777778,0.7,0,0,HMM
stu14_bcf_p1,0.8333333333333334,0.8,0,0,HMM
stu14_bcf_p1,1.0,0.9,0,0,HMM
stu16_bcf_p1,0.5974025974025974,0.1,0,0,HMM
stu16_bcf_p1,0.5766423357664233,0.2,0,0,HMM
stu16_bcf_p1,0.6,0.3,0,0,HMM
stu16_bcf_p1,0.5631067961165048,0.4,0,0,HMM
stu16_bcf_p1,0.5813953488372093,0.5,0,0,HMM
stu16_bcf_p1,0.5362318840579711,0.6,0,0,HMM
stu16_bcf_p1,0.4423076923076923,0.7,0,0,HMM
stu16_bcf_p1,0.5142857142857142,0.8,0,0,HMM
stu16_bcf_p1,0.4444444444444444,0.9,0,0,HMM
stu18_bde_p1,0.6052631578947368,0.1,0,0,HMM
stu18_bde_p1,0.6176470588235294,0.2,0,0,HMM
stu18_bde_p1,0.6,0.3,0,0,HMM
stu18_bde_p1,0.6153846153846154,0.4,0,0,HMM
stu18_bde_p1,0.5238095238095238,0.5,0,0,HMM
stu18_bde_p1,0.5882352941176471,0.6,0,0,HMM
stu18_bde_p1,0.46153846153846156,0.7,0,0,HMM
stu18_bde_p1,0.6666666666666666,0.8,0,0,HMM
stu18_bde_p1,0.4,0.9,0,0,HMM
stu19_bde_p1,0.25,0.1,0,0,HMM
stu19_bde_p1,0.2222222222222222,0.2,0,0,HMM
stu19_bde_p1,0.1875,0.3,0,0,HMM
stu19_bde_p1,0.21428571428571427,0.4,0,0,HMM
stu19_bde_p1,0.18181818181818182,0.5,0,0,HMM
stu19_bde_p1,0.2222222222222222,0.6,0,0,HMM
stu19_bde_p1,0.14285714285714285,0.7,0,0,HMM
stu19_bde_p1,0.0,0.8,0,0,HMM
stu19_bde_p1,0.0,0.9,0,0,HMM
stu1_bce_p1,0.4672897196261682,0.1,0,0,HMM
stu1_bce_p1,0.4842105263157895,0.2,0,0,HMM
stu1_bce_p1,0.4819277108433735,0.3,0,0,HMM
stu1_bce_p1,0.4788732394366197,0.4,0,0,HMM
stu1_bce_p1,0.423728813559322,0.5,0,0,HMM
stu1_bce_p1,0.375,0.6,0,0,HMM
stu1_bce_p1,0.3611111111111111,0.7,0,0,HMM
stu1_bce_p1,0.375,0.8,0,0,HMM
stu1_bce_p1,0.4166666666666667,0.9,0,0,HMM
stu20_bdf_p1,0.4375,0.1,0,0,HMM
stu20_bdf_p1,0.42857142857142855,0.2,0,0,HMM
stu20_bdf_p1,0.4166666666666667,0.3,0,0,HMM
stu20_bdf_p1,0.45454545454545453,0.4,0,0,HMM
stu20_bdf_p1,0.5555555555555556,0.5,0,0,HMM
stu20_bdf_p1,0.7142857142857143,0.6,0,0,HMM
stu20_bdf_p1,0.6666666666666666,0.7,0,0,HMM
stu20_bdf_p1,0.75,0.8,0,0,HMM
stu20_bdf_p1,1.0,0.9,0,0,HMM
stu22_bde_p1,0.38596491228070173,0.1,0,0,HMM
stu22_bde_p1,0.35294117647058826,0.2,0,0,HMM
stu22_bde_p1,0.28888888888888886,0.3,0,0,HMM
stu22_bde_p1,0.3157894736842105,0.4,0,0,HMM
stu22_bde_p1,0.3125,0.5,0,0,HMM
stu22_bde_p1,0.3076923076923077,0.6,0,0,HMM
stu22_bde_p1,0.2631578947368421,0.7,0,0,HMM
stu22_bde_p1,0.15384615384615385,0.8,0,0,HMM
stu22_bde_p1,0.14285714285714285,0.9,0,0,HMM
stu23_bdf_p1,0.5,0.1,0,0,HMM
stu23_bdf_p1,0.5,0.2,0,0,HMM
stu23_bdf_p1,0.5,0.3,0,0,HMM
stu23_bdf_p1,0.5,0.4,0,0,HMM
stu23_bdf_p1,0.5,0.5,0,0,HMM
stu23_bdf_p1,0.5833333333333334,0.6,0,0,HMM
stu23_bdf_p1,0.5,0.7,0,0,HMM
stu23_bdf_p1,0.5,0.8,0,0,HMM
stu23_bdf_p1,0.5,0.9,0,0,HMM
stu27_bdf_p1,0.4666666666666667,0.1,0,0,HMM
stu27_bdf_p1,0.4,0.2,0,0,HMM
stu27_bdf_p1,0.42857142857142855,0.3,0,0,HMM
stu27_bdf_p1,0.4,0.4,0,0,HMM
stu27_bdf_p1,0.48,0.5,0,0,HMM
stu27_bdf_p1,0.55,0.6,0,0,HMM
stu27_bdf_p1,0.4,0.7,0,0,HMM
stu27_bdf_p1,0.1,0.8,0,0,HMM
stu27_bdf_p1,0.0,0.9,0,0,HMM
stu28_bde_p1,0.45,0.1,0,0,HMM
stu28_bde_p1,0.4444444444444444,0.2,0,0,HMM
stu28_bde_p1,0.4375,0.3,0,0,HMM
stu28_bde_p1,0.42857142857142855,0.4,0,0,HMM
stu28_bde_p1,0.45454545454545453,0.5,0,0,HMM
stu28_bde_p1,0.4444444444444444,0.6,0,0,HMM
stu28_bde_p1,0.42857142857142855,0.7,0,0,HMM
stu28_bde_p1,0.4,0.8,0,0,HMM
stu28_bde_p1,0.0,0.9,0,0,HMM
stu2_bce_p1,0.35802469135802467,0.1,0,0,HMM
stu2_bce_p1,0.3333333333333333,0.2,0,0,HMM
stu2_bce_p1,0.30158730158730157,0.3,0,0,HMM
stu2_bce_p1,0.2777777777777778,0.4,0,0,HMM
stu2_bce_p1,0.24444444444444444,0.5,0,0,HMM
stu2_bce_p1,0.16666666666666666,0.6,0,0,HMM
stu2_bce_p1,0.17857142857142858,0.7,0,0,HMM
stu2_bce_p1,0.16666666666666666,0.8,0,0,HMM
stu2_bce_p1,0.0,0.9,0,0,HMM
stu32_bce_p1,0.4666666666666667,0.1,0,0,HMM
stu32_bce_p1,0.48148148148148145,0.2,0,0,HMM
stu32_bce_p1,0.4583333333333333,0.3,0,0,HMM
stu32_bce_p1,0.45,0.4,0,0,HMM
stu32_bce_p1,0.47058823529411764,0.5,0,0,HMM
stu32_bce_p1,0.42857142857142855,0.6,0,0,HMM
stu32_bce_p1,0.5,0.7,0,0,HMM
stu32_bce_p1,0.2857142857142857,0.8,0,0,HMM
stu32_bce_p1,0.25,0.9,0,0,HMM
stu33_bce_p1,0.6111111111111112,0.1,0,0,HMM
stu33_bce_p1,0.575,0.2,0,0,HMM
stu33_bce_p1,0.6285714285714286,0.3,0,0,HMM
stu33_bce_p1,0.6666666666666666,0.4,0,0,HMM
stu33_bce_p1,0.74,0.5,0,0,HMM
stu33_bce_p1,0.85,0.6,0,0,HMM
stu33_bce_p1,1.0,0.7,0,0,HMM
stu33_bce_p1,1.0,0.8,0,0,HMM
stu33_bce_p1,1.0,0.9,0,0,HMM
stu34_bcf_p1,0.24731182795698925,0.1,0,0,HMM
stu34_bcf_p1,0.25301204819277107,0.2,0,0,HMM
stu34_bcf_p1,0.2876712328767123,0.3,0,0,HMM
stu34_bcf_p1,0.27419354838709675,0.4,0,0,HMM
stu34_bcf_p1,0.25,0.5,0,0,HMM
stu34_bcf_p1,0.21428571428571427,0.6,0,0,HMM
stu34_bcf_p1,0.16129032258064516,0.7,0,0,HMM
stu34_bcf_p1,0.047619047619047616,0.8,0,0,HMM
stu34_bcf_p1,0.09090909090909091,0.9,0,0,HMM
stu35_bde_p1,0.46511627906976744,0.1,0,0,HMM
stu35_bde_p1,0.4605263157894737,0.2,0,0,HMM
stu35_bde_p1,0.44776119402985076,0.3,0,0,HMM
stu35_bde_p1,0.40350877192982454,0.4,0,0,HMM
stu35_bde_p1,0.4166666666666667,0.5,0,0,HMM
stu35_bde_p1,0.39473684210526316,0.6,0,0,HMM
stu35_bde_p1,0.3448275862068966,0.7,0,0,HMM
stu35_bde_p1,0.3157894736842105,0.8,0,0,HMM
stu35_bde_p1,0.3,0.9,0,0,HMM
stu40_bdf_p1,0.5555555555555556,0.1,0,0,HMM
stu40_bdf_p1,0.5625,0.2,0,0,HMM
stu40_bdf_p1,0.5714285714285714,0.3,0,0,HMM
stu40_bdf_p1,0.625,0.4,0,0,HMM
stu40_bdf_p1,0.55,0.5,0,0,HMM
stu40_bdf_p1,0.5,0.6,0,0,HMM
stu40_bdf_p1,0.5833333333333334,0.7,0,0,HMM
stu40_bdf_p1,0.75,0.8,0,0,HMM
stu40_bdf_p1,1.0,0.9,0,0,HMM
stu5_bcf_p1,0.3050847457627119,0.1,0,0,HMM
stu5_bcf_p1,0.3269230769230769,0.2,0,0,HMM
stu5_bcf_p1,0.3695652173913043,0.3,0,0,HMM
stu5_bcf_p1,0.358974358974359,0.4,0,0,HMM
stu5_bcf_p1,0.36363636363636365,0.5,0,0,HMM
stu5_bcf_p1,0.3076923076923077,0.6,0,0,HMM
stu5_bcf_p1,0.25,0.7,0,0,HMM
stu5_bcf_p1,0.38461538461538464,0.8,0,0,HMM
stu5_bcf_p1,0.2857142857142857,0.9,0,0,HMM
stu8_bce_p1,0.8333333333333334,0.1,0,0,HMM
stu8_bce_p1,0.8333333333333334,0.2,0,0,HMM
stu8_bce_p1,1.0,0.3,0,0,HMM
stu8_bce_p1,1.0,0.4,0,0,HMM
stu8_bce_p1,1.0,0.5,0,0,HMM
stu8_bce_p1,1.0,0.6,0,0,HMM
stu8_bce_p1,1.0,0.7,0,0,HMM
stu8_bce_p1,1.0,0.8,0,0,HMM
stu8_bce_p1,1.0,0.9,0,0,HMM
stu9_bcf_p1,0.8,0.1,0,0,HMM
stu9_bcf_p1,0.8888888888888888,0.2,0,0,HMM
stu9_bcf_p1,0.875,0.3,0,0,HMM
stu9_bcf_p1,0.8571428571428571,0.4,0,0,HMM
stu9_bcf_p1,1.0,0.5,0,0,HMM
stu9_bcf_p1,1.0,0.6,0,0,HMM
stu9_bcf_p1,1.0,0.7,0,0,HMM
stu9_bcf_p1,1.0,0.8,0,0,HMM
stu9_bcf_p1,1.0,0.9,0,0,HMM
