Algorithm,User,Threshold,LearningRate,Discount,Temperature,Accuracy,StateAccuracy,Reward,Epsilon,Openended,Task,participant_id,user,threshold,ncp-1,rank
Momentum,pro3_ace_p2,0.5,0.0,0.0,,0.1428571428571428,"[0, 0, 0]",,,Focused,p2,,,,,
Momentum,pro3_ace_p2,0.6,0.0,0.0,,0.2727272727272727,"[0, 0, 0]",,,Focused,p2,,,,,
Momentum,pro3_ace_p2,0.7,0.0,0.0,,0.2941176470588235,"[0, 0, 0]",,,Focused,p2,,,,,
Momentum,pro3_ace_p2,0.8,0.0,0.0,,0.7272727272727273,"[0, 0, 0]",,,Focused,p2,,,,,
Momentum,pro3_ace_p2,0.9,0.0,0.0,,0.5,"[0, 0, 0]",,,Focused,p2,,,,,
Momentum,pro5_adf_p2,0.05,0.0,0.0,,0.4477611940298507,"[0, 0, 0]",,,Focused,p2,,,,,
Momentum,pro5_adf_p2,0.1,0.0,0.0,,0.492063492063492,"[0, 0, 0]",,,Focused,p2,,,,,
Momentum,pro5_adf_p2,0.2,0.0,0.0,,0.4642857142857143,"[0, 0, 0]",,,Focused,p2,,,,,
Momentum,pro5_adf_p2,0.3,0.0,0.0,,0.3673469387755102,"[0, 0, 0]",,,Focused,p2,,,,,
Momentum,pro5_adf_p2,0.4,0.0,0.0,,0.7619047619047619,"[0, 0, 0]",,,Focused,p2,,,,,
Momentum,pro5_adf_p2,0.5,0.0,0.0,,0.2285714285714285,"[0, 0, 0]",,,Focused,p2,,,,,
Momentum,pro5_adf_p2,0.6,0.0,0.0,,0.7857142857142857,"[0, 0, 0]",,,Focused,p2,,,,,
Momentum,pro5_adf_p2,0.7,0.0,0.0,,0.7142857142857143,"[0, 0, 0]",,,Focused,p2,,,,,
Momentum,pro5_adf_p2,0.8,0.0,0.0,,0.5714285714285714,"[0, 0, 0]",,,Focused,p2,,,,,
Momentum,pro5_adf_p2,0.9,0.0,0.0,,0.4285714285714285,"[0, 0, 0]",,,Focused,p2,,,,,
Momentum,pro8_acf_p2,0.05,0.0,0.0,,0.2148760330578512,"[0, 0, 0]",,,Focused,p2,,,,,
Momentum,pro8_acf_p2,0.1,0.0,0.0,,0.3304347826086956,"[0, 0, 0]",,,Focused,p2,,,,,
Momentum,pro8_acf_p2,0.2,0.0,0.0,,0.1666666666666666,"[0, 0, 0]",,,Focused,p2,,,,,
Momentum,pro8_acf_p2,0.3,0.0,0.0,,0.5955056179775281,"[0, 0, 0]",,,Focused,p2,,,,,
Momentum,pro8_acf_p2,0.4,0.0,0.0,,0.1688311688311688,"[0, 0, 0]",,,Focused,p2,,,,,
Momentum,pro8_acf_p2,0.5,0.0,0.0,,0.109375,"[0, 0, 0]",,,Focused,p2,,,,,
Momentum,pro8_acf_p2,0.6,0.0,0.0,,0.2941176470588235,"[0, 0, 0]",,,Focused,p2,,,,,
Momentum,pro8_acf_p2,0.7,0.0,0.0,,0.4358974358974359,"[0, 0, 0]",,,Focused,p2,,,,,
Momentum,pro8_acf_p2,0.8,0.0,0.0,,0.1538461538461538,"[0, 0, 0]",,,Focused,p2,,,,,
Momentum,pro8_acf_p2,0.9,0.0,0.0,,1.0,"[0, 0, 0]",,,Focused,p2,,,,,
Momentum,pro9_acf_p2,0.05,0.0,0.0,,0.0,"[0, 0, 0]",,,Focused,p2,,,,,
Momentum,pro9_acf_p2,0.1,0.0,0.0,,0.5454545454545454,"[0, 0, 0]",,,Focused,p2,,,,,
Momentum,pro9_acf_p2,0.2,0.0,0.0,,0.1,"[0, 0, 0]",,,Focused,p2,,,,,
Momentum,pro9_acf_p2,0.3,0.0,0.0,,0.1176470588235294,"[0, 0, 0]",,,Focused,p2,,,,,
Momentum,pro9_acf_p2,0.4,0.0,0.0,,0.2,"[0, 0, 0]",,,Focused,p2,,,,,
Momentum,pro9_acf_p2,0.5,0.0,0.0,,0.75,"[0, 0, 0]",,,Focused,p2,,,,,
Momentum,pro9_acf_p2,0.6,0.0,0.0,,0.7,"[0, 0, 0]",,,Focused,p2,,,,,
Momentum,pro9_acf_p2,0.7,0.0,0.0,,0.125,"[0, 0, 0]",,,Focused,p2,,,,,
Momentum,pro9_acf_p2,0.8,0.0,0.0,,0.0,"[0, 0, 0]",,,Focused,p2,,,,,
Momentum,pro9_acf_p2,0.9,0.0,0.0,,1.0,"[0, 0, 0]",,,Focused,p2,,,,,
Momentum,stu10_acf_p2,0.05,0.0,0.0,,0.054054054054054,"[0, 0, 0]",,,Focused,p2,,,,,
Momentum,stu10_acf_p2,0.1,0.0,0.0,,0.2285714285714285,"[0, 0, 0]",,,Focused,p2,,,,,
Momentum,stu10_acf_p2,0.2,0.0,0.0,,0.1290322580645161,"[0, 0, 0]",,,Focused,p2,,,,,
Momentum,stu10_acf_p2,0.3,0.0,0.0,,0.5185185185185185,"[0, 0, 0]",,,Focused,p2,,,,,
Momentum,stu10_acf_p2,0.4,0.0,0.0,,0.1739130434782608,"[0, 0, 0]",,,Focused,p2,,,,,
Momentum,stu10_acf_p2,0.5,0.0,0.0,,0.2631578947368421,"[0, 0, 0]",,,Focused,p2,,,,,
Momentum,stu10_acf_p2,0.6,0.0,0.0,,0.5625,"[0, 0, 0]",,,Focused,p2,,,,,
Momentum,stu10_acf_p2,0.7,0.0,0.0,,0.1666666666666666,"[0, 0, 0]",,,Focused,p2,,,,,
Momentum,stu10_acf_p2,0.8,0.0,0.0,,0.375,"[0, 0, 0]",,,Focused,p2,,,,,
Momentum,stu10_acf_p2,0.9,0.0,0.0,,0.0,"[0, 0, 0]",,,Focused,p2,,,,,
Momentum,stu11_adf_p2,0.05,0.0,0.0,,0.1666666666666666,"[0, 0, 0]",,,Focused,p2,,,,,
Momentum,stu11_adf_p2,0.1,0.0,0.0,,0.2352941176470588,"[0, 0, 0]",,,Focused,p2,,,,,
Momentum,stu11_adf_p2,0.2,0.0,0.0,,0.0666666666666666,"[0, 0, 0]",,,Focused,p2,,,,,
Momentum,stu11_adf_p2,0.3,0.0,0.0,,0.7692307692307693,"[0, 0, 0]",,,Focused,p2,,,,,
Momentum,stu11_adf_p2,0.4,0.0,0.0,,0.6363636363636364,"[0, 0, 0]",,,Focused,p2,,,,,
Momentum,stu11_adf_p2,0.5,0.0,0.0,,0.5555555555555556,"[0, 0, 0]",,,Focused,p2,,,,,
Momentum,stu11_adf_p2,0.6,0.0,0.0,,0.5,"[0, 0, 0]",,,Focused,p2,,,,,
Momentum,stu11_adf_p2,0.7,0.0,0.0,,0.5,"[0, 0, 0]",,,Focused,p2,,,,,
Momentum,stu11_adf_p2,0.8,0.0,0.0,,0.75,"[0, 0, 0]",,,Focused,p2,,,,,
Momentum,stu11_adf_p2,0.9,0.0,0.0,,0.0,"[0, 0, 0]",,,Focused,p2,,,,,
Momentum,stu13_acf_p2,0.05,0.0,0.0,,0.4761904761904761,"[0, 0, 0]",,,Focused,p2,,,,,
Momentum,stu13_acf_p2,0.1,0.0,0.0,,0.15,"[0, 0, 0]",,,Focused,p2,,,,,
Momentum,stu13_acf_p2,0.2,0.0,0.0,,0.0555555555555555,"[0, 0, 0]",,,Focused,p2,,,,,
Momentum,stu13_acf_p2,0.3,0.0,0.0,,0.3125,"[0, 0, 0]",,,Focused,p2,,,,,
Momentum,stu13_acf_p2,0.4,0.0,0.0,,0.2142857142857142,"[0, 0, 0]",,,Focused,p2,,,,,
Momentum,stu13_acf_p2,0.5,0.0,0.0,,0.0909090909090909,"[0, 0, 0]",,,Focused,p2,,,,,
Momentum,stu13_acf_p2,0.6,0.0,0.0,,0.0,"[0, 0, 0]",,,Focused,p2,,,,,
Momentum,stu13_acf_p2,0.7,0.0,0.0,,0.1428571428571428,"[0, 0, 0]",,,Focused,p2,,,,,
Momentum,stu13_acf_p2,0.8,0.0,0.0,,0.6,"[0, 0, 0]",,,Focused,p2,,,,,
Momentum,stu13_acf_p2,0.9,0.0,0.0,,0.3333333333333333,"[0, 0, 0]",,,Focused,p2,,,,,
Momentum,stu15_ade_p2,0.05,0.0,0.0,,0.3703703703703703,"[0, 0, 0]",,,Focused,p2,,,,,
Momentum,stu15_ade_p2,0.1,0.0,0.0,,0.3046875,"[0, 0, 0]",,,Focused,p2,,,,,
Momentum,stu15_ade_p2,0.2,0.0,0.0,,0.3859649122807017,"[0, 0, 0]",,,Focused,p2,,,,,
Momentum,stu15_ade_p2,0.3,0.0,0.0,,0.3,"[0, 0, 0]",,,Focused,p2,,,,,
Momentum,stu15_ade_p2,0.4,0.0,0.0,,0.4069767441860465,"[0, 0, 0]",,,Focused,p2,,,,,
Momentum,stu15_ade_p2,0.5,0.0,0.0,,0.3661971830985915,"[0, 0, 0]",,,Focused,p2,,,,,
Momentum,stu15_ade_p2,0.6,0.0,0.0,,0.4912280701754385,"[0, 0, 0]",,,Focused,p2,,,,,
Momentum,stu15_ade_p2,0.7,0.0,0.0,,0.3488372093023256,"[0, 0, 0]",,,Focused,p2,,,,,
Momentum,stu15_ade_p2,0.8,0.0,0.0,,0.2068965517241379,"[0, 0, 0]",,,Focused,p2,,,,,
Momentum,stu15_ade_p2,0.9,0.0,0.0,,0.2,"[0, 0, 0]",,,Focused,p2,,,,,
Momentum,stu17_ace_p2,0.05,0.0,0.0,,0.3333333333333333,"[0, 0, 0]",,,Focused,p2,,,,,
Momentum,stu17_ace_p2,0.1,0.0,0.0,,0.7058823529411765,"[0, 0, 0]",,,Focused,p2,,,,,
Momentum,stu17_ace_p2,0.2,0.0,0.0,,0.1333333333333333,"[0, 0, 0]",,,Focused,p2,,,,,
Momentum,stu17_ace_p2,0.3,0.0,0.0,,0.3846153846153846,"[0, 0, 0]",,,Focused,p2,,,,,
Momentum,stu17_ace_p2,0.4,0.0,0.0,,0.1818181818181818,"[0, 0, 0]",,,Focused,p2,,,,,
Momentum,stu17_ace_p2,0.5,0.0,0.0,,0.0,"[0, 0, 0]",,,Focused,p2,,,,,
Momentum,stu17_ace_p2,0.6,0.0,0.0,,0.625,"[0, 0, 0]",,,Focused,p2,,,,,
Momentum,stu17_ace_p2,0.7,0.0,0.0,,0.5,"[0, 0, 0]",,,Focused,p2,,,,,
Momentum,stu17_ace_p2,0.8,0.0,0.0,,0.25,"[0, 0, 0]",,,Focused,p2,,,,,
Momentum,stu17_ace_p2,0.9,0.0,0.0,,0.0,"[0, 0, 0]",,,Focused,p2,,,,,
Momentum,stu21_ace_p2,0.05,0.0,0.0,,0.2857142857142857,"[0, 0, 0]",,,Focused,p2,,,,,
Momentum,stu21_ace_p2,0.1,0.0,0.0,,0.2698412698412698,"[0, 0, 0]",,,Focused,p2,,,,,
Momentum,stu21_ace_p2,0.2,0.0,0.0,,0.3214285714285714,"[0, 0, 0]",,,Focused,p2,,,,,
Momentum,stu21_ace_p2,0.3,0.0,0.0,,0.336734693877551,"[0, 0, 0]",,,Focused,p2,,,,,
Momentum,stu21_ace_p2,0.4,0.0,0.0,,0.3928571428571428,"[0, 0, 0]",,,Focused,p2,,,,,
Momentum,stu21_ace_p2,0.5,0.0,0.0,,0.2857142857142857,"[0, 0, 0]",,,Focused,p2,,,,,
Momentum,stu21_ace_p2,0.6,0.0,0.0,,0.2321428571428571,"[0, 0, 0]",,,Focused,p2,,,,,
Momentum,stu21_ace_p2,0.7,0.0,0.0,,0.0952380952380952,"[0, 0, 0]",,,Focused,p2,,,,,
Momentum,stu21_ace_p2,0.8,0.0,0.0,,0.3214285714285714,"[0, 0, 0]",,,Focused,p2,,,,,
Momentum,stu21_ace_p2,0.9,0.0,0.0,,0.7857142857142857,"[0, 0, 0]",,,Focused,p2,,,,,
Momentum,stu24_ace_p2,0.05,0.0,0.0,,0.2307692307692307,"[0, 0, 0]",,,Focused,p2,,,,,
Momentum,stu24_ace_p2,0.1,0.0,0.0,,0.08,"[0, 0, 0]",,,Focused,p2,,,,,
Momentum,stu24_ace_p2,0.2,0.0,0.0,,0.6363636363636364,"[0, 0, 0]",,,Focused,p2,,,,,
Momentum,stu24_ace_p2,0.3,0.0,0.0,,0.1052631578947368,"[0, 0, 0]",,,Focused,p2,,,,,
Momentum,stu24_ace_p2,0.4,0.0,0.0,,0.0588235294117647,"[0, 0, 0]",,,Focused,p2,,,,,
Momentum,stu24_ace_p2,0.5,0.0,0.0,,0.8571428571428571,"[0, 0, 0]",,,Focused,p2,,,,,
Momentum,stu24_ace_p2,0.6,0.0,0.0,,0.8181818181818182,"[0, 0, 0]",,,Focused,p2,,,,,
Momentum,stu24_ace_p2,0.7,0.0,0.0,,0.6666666666666666,"[0, 0, 0]",,,Focused,p2,,,,,
Momentum,stu24_ace_p2,0.8,0.0,0.0,,0.5,"[0, 0, 0]",,,Focused,p2,,,,,
Momentum,stu24_ace_p2,0.9,0.0,0.0,,0.0,"[0, 0, 0]",,,Focused,p2,,,,,
Momentum,stu25_ace_p2,0.05,0.0,0.0,,0.0,"[0, 0, 0]",,,Focused,p2,,,,,
Momentum,stu25_ace_p2,0.1,0.0,0.0,,0.1515151515151515,"[0, 0, 0]",,,Focused,p2,,,,,
Momentum,stu25_ace_p2,0.2,0.0,0.0,,0.7931034482758621,"[0, 0, 0]",,,Focused,p2,,,,,
Momentum,stu25_ace_p2,0.3,0.0,0.0,,0.0384615384615384,"[0, 0, 0]",,,Focused,p2,,,,,
Momentum,stu25_ace_p2,0.4,0.0,0.0,,0.9545454545454546,"[0, 0, 0]",,,Focused,p2,,,,,
Momentum,stu25_ace_p2,0.5,0.0,0.0,,0.8888888888888888,"[0, 0, 0]",,,Focused,p2,,,,,
Momentum,stu25_ace_p2,0.6,0.0,0.0,,0.8666666666666667,"[0, 0, 0]",,,Focused,p2,,,,,
Momentum,stu25_ace_p2,0.7,0.0,0.0,,0.8181818181818182,"[0, 0, 0]",,,Focused,p2,,,,,
Momentum,stu25_ace_p2,0.8,0.0,0.0,,0.75,"[0, 0, 0]",,,Focused,p2,,,,,
Momentum,stu25_ace_p2,0.9,0.0,0.0,,0.5,"[0, 0, 0]",,,Focused,p2,,,,,
Momentum,stu26_ace_p2,0.05,0.0,0.0,,0.5789473684210527,"[0, 0, 0]",,,Focused,p2,,,,,
Momentum,stu26_ace_p2,0.1,0.0,0.0,,0.1666666666666666,"[0, 0, 0]",,,Focused,p2,,,,,
Momentum,stu26_ace_p2,0.2,0.0,0.0,,0.1875,"[0, 0, 0]",,,Focused,p2,,,,,
Momentum,stu26_ace_p2,0.3,0.0,0.0,,0.0714285714285714,"[0, 0, 0]",,,Focused,p2,,,,,
Momentum,stu26_ace_p2,0.4,0.0,0.0,,0.0833333333333333,"[0, 0, 0]",,,Focused,p2,,,,,
Momentum,stu26_ace_p2,0.5,0.0,0.0,,1.0,"[0, 0, 0]",,,Focused,p2,,,,,
Momentum,stu26_ace_p2,0.6,0.0,0.0,,1.0,"[0, 0, 0]",,,Focused,p2,,,,,
Momentum,stu26_ace_p2,0.7,0.0,0.0,,1.0,"[0, 0, 0]",,,Focused,p2,,,,,
Momentum,stu26_ace_p2,0.8,0.0,0.0,,1.0,"[0, 0, 0]",,,Focused,p2,,,,,
Momentum,stu26_ace_p2,0.9,0.0,0.0,,1.0,"[0, 0, 0]",,,Focused,p2,,,,,
Momentum,stu29_ade_p2,0.05,0.0,0.0,,0.0526315789473684,"[0, 0, 0]",,,Focused,p2,,,,,
Momentum,stu29_ade_p2,0.1,0.0,0.0,,0.1111111111111111,"[0, 0, 0]",,,Focused,p2,,,,,
Momentum,stu29_ade_p2,0.2,0.0,0.0,,0.0625,"[0, 0, 0]",,,Focused,p2,,,,,
Momentum,stu29_ade_p2,0.3,0.0,0.0,,0.7142857142857143,"[0, 0, 0]",,,Focused,p2,,,,,
Momentum,stu29_ade_p2,0.4,0.0,0.0,,0.6666666666666666,"[0, 0, 0]",,,Focused,p2,,,,,
Momentum,stu29_ade_p2,0.5,0.0,0.0,,0.6,"[0, 0, 0]",,,Focused,p2,,,,,
Momentum,stu29_ade_p2,0.6,0.0,0.0,,0.0,"[0, 0, 0]",,,Focused,p2,,,,,
Momentum,stu29_ade_p2,0.7,0.0,0.0,,0.1666666666666666,"[0, 0, 0]",,,Focused,p2,,,,,
Momentum,stu29_ade_p2,0.8,0.0,0.0,,1.0,"[0, 0, 0]",,,Focused,p2,,,,,
Momentum,stu29_ade_p2,0.9,0.0,0.0,,1.0,"[0, 0, 0]",,,Focused,p2,,,,,
Momentum,stu30_adf_p2,0.05,0.0,0.0,,0.7777777777777778,"[0, 0, 0]",,,Focused,p2,,,,,
Momentum,stu30_adf_p2,0.1,0.0,0.0,,0.0588235294117647,"[0, 0, 0]",,,Focused,p2,,,,,
Momentum,stu30_adf_p2,0.2,0.0,0.0,,0.1333333333333333,"[0, 0, 0]",,,Focused,p2,,,,,
Momentum,stu30_adf_p2,0.3,0.0,0.0,,0.9230769230769232,"[0, 0, 0]",,,Focused,p2,,,,,
Momentum,stu30_adf_p2,0.4,0.0,0.0,,1.0,"[0, 0, 0]",,,Focused,p2,,,,,
Momentum,stu30_adf_p2,0.5,0.0,0.0,,1.0,"[0, 0, 0]",,,Focused,p2,,,,,
Momentum,stu30_adf_p2,0.6,0.0,0.0,,1.0,"[0, 0, 0]",,,Focused,p2,,,,,
Momentum,stu30_adf_p2,0.7,0.0,0.0,,1.0,"[0, 0, 0]",,,Focused,p2,,,,,
Momentum,stu30_adf_p2,0.8,0.0,0.0,,1.0,"[0, 0, 0]",,,Focused,p2,,,,,
Momentum,stu30_adf_p2,0.9,0.0,0.0,,1.0,"[0, 0, 0]",,,Focused,p2,,,,,
Momentum,stu31_ade_p2,0.05,0.0,0.0,,0.3947368421052631,"[0, 0, 0]",,,Focused,p2,,,,,
Momentum,stu31_ade_p2,0.1,0.0,0.0,,0.6111111111111112,"[0, 0, 0]",,,Focused,p2,,,,,
Momentum,stu31_ade_p2,0.2,0.0,0.0,,0.1875,"[0, 0, 0]",,,Focused,p2,,,,,
Momentum,stu31_ade_p2,0.3,0.0,0.0,,0.5357142857142857,"[0, 0, 0]",,,Focused,p2,,,,,
Momentum,stu31_ade_p2,0.4,0.0,0.0,,0.1666666666666666,"[0, 0, 0]",,,Focused,p2,,,,,
Momentum,stu31_ade_p2,0.5,0.0,0.0,,0.1,"[0, 0, 0]",,,Focused,p2,,,,,
Momentum,stu31_ade_p2,0.6,0.0,0.0,,0.1875,"[0, 0, 0]",,,Focused,p2,,,,,
Momentum,stu31_ade_p2,0.7,0.0,0.0,,0.5833333333333334,"[0, 0, 0]",,,Focused,p2,,,,,
Momentum,stu31_ade_p2,0.8,0.0,0.0,,0.0,"[0, 0, 0]",,,Focused,p2,,,,,
Momentum,stu31_ade_p2,0.9,0.0,0.0,,1.0,"[0, 0, 0]",,,Focused,p2,,,,,
Momentum,stu36_adf_p2,0.05,0.0,0.0,,0.125,"[0, 0, 0]",,,Focused,p2,,,,,
Momentum,stu36_adf_p2,0.1,0.0,0.0,,0.0869565217391304,"[0, 0, 0]",,,Focused,p2,,,,,
Momentum,stu36_adf_p2,0.2,0.0,0.0,,0.1,"[0, 0, 0]",,,Focused,p2,,,,,
Momentum,stu36_adf_p2,0.3,0.0,0.0,,0.8333333333333334,"[0, 0, 0]",,,Focused,p2,,,,,
Momentum,stu36_adf_p2,0.4,0.0,0.0,,0.8,"[0, 0, 0]",,,Focused,p2,,,,,
Momentum,stu36_adf_p2,0.5,0.0,0.0,,0.7692307692307693,"[0, 0, 0]",,,Focused,p2,,,,,
Momentum,stu36_adf_p2,0.6,0.0,0.0,,0.6,"[0, 0, 0]",,,Focused,p2,,,,,
Momentum,stu36_adf_p2,0.7,0.0,0.0,,0.5,"[0, 0, 0]",,,Focused,p2,,,,,
Momentum,stu36_adf_p2,0.8,0.0,0.0,,0.4,"[0, 0, 0]",,,Focused,p2,,,,,
Momentum,stu36_adf_p2,0.9,0.0,0.0,,0.0,"[0, 0, 0]",,,Focused,p2,,,,,
Momentum,stu37_adf_p2,0.05,0.0,0.0,,0.188235294117647,"[0, 0, 0]",,,Focused,p2,,,,,
Momentum,stu37_adf_p2,0.1,0.0,0.0,,0.1728395061728395,"[0, 0, 0]",,,Focused,p2,,,,,
Momentum,stu37_adf_p2,0.2,0.0,0.0,,0.1111111111111111,"[0, 0, 0]",,,Focused,p2,,,,,
Momentum,stu37_adf_p2,0.3,0.0,0.0,,0.1269841269841269,"[0, 0, 0]",,,Focused,p2,,,,,
Momentum,stu37_adf_p2,0.4,0.0,0.0,,0.1111111111111111,"[0, 0, 0]",,,Focused,p2,,,,,
Momentum,stu37_adf_p2,0.5,0.0,0.0,,0.7111111111111111,"[0, 0, 0]",,,Focused,p2,,,,,
Momentum,stu37_adf_p2,0.6,0.0,0.0,,0.6666666666666666,"[0, 0, 0]",,,Focused,p2,,,,,
Momentum,stu37_adf_p2,0.7,0.0,0.0,,0.925925925925926,"[0, 0, 0]",,,Focused,p2,,,,,
Momentum,stu37_adf_p2,0.8,0.0,0.0,,0.3333333333333333,"[0, 0, 0]",,,Focused,p2,,,,,
Momentum,stu37_adf_p2,0.9,0.0,0.0,,1.0,"[0, 0, 0]",,,Focused,p2,,,,,
Momentum,stu38_acf_p2,0.05,0.0,0.0,,0.2,"[0, 0, 0]",,,Focused,p2,,,,,
Momentum,stu38_acf_p2,0.1,0.0,0.0,,0.1052631578947368,"[0, 0, 0]",,,Focused,p2,,,,,
Momentum,stu38_acf_p2,0.2,0.0,0.0,,0.1176470588235294,"[0, 0, 0]",,,Focused,p2,,,,,
Momentum,stu38_acf_p2,0.3,0.0,0.0,,0.5666666666666667,"[0, 0, 0]",,,Focused,p2,,,,,
Momentum,stu38_acf_p2,0.4,0.0,0.0,,0.4230769230769231,"[0, 0, 0]",,,Focused,p2,,,,,
Momentum,stu38_acf_p2,0.5,0.0,0.0,,0.2857142857142857,"[0, 0, 0]",,,Focused,p2,,,,,
Momentum,stu38_acf_p2,0.6,0.0,0.0,,0.2352941176470588,"[0, 0, 0]",,,Focused,p2,,,,,
Momentum,stu38_acf_p2,0.7,0.0,0.0,,0.0769230769230769,"[0, 0, 0]",,,Focused,p2,,,,,
Momentum,stu38_acf_p2,0.8,0.0,0.0,,0.1111111111111111,"[0, 0, 0]",,,Focused,p2,,,,,
Momentum,stu38_acf_p2,0.9,0.0,0.0,,0.8,"[0, 0, 0]",,,Focused,p2,,,,,
Momentum,stu39_adf_p2,0.05,0.0,0.0,,0.1929824561403508,"[0, 0, 0]",,,Focused,p2,,,,,
Momentum,stu39_adf_p2,0.1,0.0,0.0,,0.3703703703703703,"[0, 0, 0]",,,Focused,p2,,,,,
Momentum,stu39_adf_p2,0.2,0.0,0.0,,0.2083333333333333,"[0, 0, 0]",,,Focused,p2,,,,,
Momentum,stu39_adf_p2,0.3,0.0,0.0,,0.1428571428571428,"[0, 0, 0]",,,Focused,p2,,,,,
Momentum,stu39_adf_p2,0.4,0.0,0.0,,0.2777777777777778,"[0, 0, 0]",,,Focused,p2,,,,,
Momentum,stu39_adf_p2,0.5,0.0,0.0,,0.3333333333333333,"[0, 0, 0]",,,Focused,p2,,,,,
Momentum,stu39_adf_p2,0.6,0.0,0.0,,0.25,"[0, 0, 0]",,,Focused,p2,,,,,
Momentum,stu39_adf_p2,0.7,0.0,0.0,,0.3888888888888889,"[0, 0, 0]",,,Focused,p2,,,,,
Momentum,stu39_adf_p2,0.8,0.0,0.0,,0.4166666666666667,"[0, 0, 0]",,,Focused,p2,,,,,
Momentum,stu39_adf_p2,0.9,0.0,0.0,,0.8333333333333334,"[0, 0, 0]",,,Focused,p2,,,,,
Momentum,stu3_acf_p2,0.05,0.0,0.0,,0.3472222222222222,"[0, 0, 0]",,,Focused,p2,,,,,
Momentum,stu3_acf_p2,0.1,0.0,0.0,,0.4852941176470588,"[0, 0, 0]",,,Focused,p2,,,,,
Momentum,stu3_acf_p2,0.2,0.0,0.0,,0.4833333333333333,"[0, 0, 0]",,,Focused,p2,,,,,
Momentum,stu3_acf_p2,0.3,0.0,0.0,,0.1886792452830188,"[0, 0, 0]",,,Focused,p2,,,,,
Momentum,stu3_acf_p2,0.4,0.0,0.0,,0.3555555555555555,"[0, 0, 0]",,,Focused,p2,,,,,
Momentum,stu3_acf_p2,0.5,0.0,0.0,,0.131578947368421,"[0, 0, 0]",,,Focused,p2,,,,,
Momentum,stu3_acf_p2,0.6,0.0,0.0,,0.2333333333333333,"[0, 0, 0]",,,Focused,p2,,,,,
Momentum,stu3_acf_p2,0.7,0.0,0.0,,0.0869565217391304,"[0, 0, 0]",,,Focused,p2,,,,,
Momentum,stu3_acf_p2,0.8,0.0,0.0,,1.0,"[0, 0, 0]",,,Focused,p2,,,,,
Momentum,stu3_acf_p2,0.9,0.0,0.0,,1.0,"[0, 0, 0]",,,Focused,p2,,,,,
Momentum,stu4_ade_p2,0.05,0.0,0.0,,0.1388888888888889,"[0, 0, 0]",,,Focused,p2,,,,,
Momentum,stu4_ade_p2,0.1,0.0,0.0,,0.1764705882352941,"[0, 0, 0]",,,Focused,p2,,,,,
Momentum,stu4_ade_p2,0.2,0.0,0.0,,0.0333333333333333,"[0, 0, 0]",,,Focused,p2,,,,,
Momentum,stu4_ade_p2,0.3,0.0,0.0,,0.5769230769230769,"[0, 0, 0]",,,Focused,p2,,,,,
Momentum,stu4_ade_p2,0.4,0.0,0.0,,0.217391304347826,"[0, 0, 0]",,,Focused,p2,,,,,
Momentum,stu4_ade_p2,0.5,0.0,0.0,,0.0,"[0, 0, 0]",,,Focused,p2,,,,,
Momentum,stu4_ade_p2,0.6,0.0,0.0,,0.6666666666666666,"[0, 0, 0]",,,Focused,p2,,,,,
Momentum,stu4_ade_p2,0.7,0.0,0.0,,0.5833333333333334,"[0, 0, 0]",,,Focused,p2,,,,,
Momentum,stu4_ade_p2,0.8,0.0,0.0,,0.375,"[0, 0, 0]",,,Focused,p2,,,,,
Momentum,stu4_ade_p2,0.9,0.0,0.0,,0.5,"[0, 0, 0]",,,Focused,p2,,,,,
Momentum,stu6_acf_p2,0.05,0.0,0.0,,0.2857142857142857,"[0, 0, 0]",,,Focused,p2,,,,,
Momentum,stu6_acf_p2,0.1,0.0,0.0,,0.2833333333333333,"[0, 0, 0]",,,Focused,p2,,,,,
Momentum,stu6_acf_p2,0.2,0.0,0.0,,0.2641509433962264,"[0, 0, 0]",,,Focused,p2,,,,,
Momentum,stu6_acf_p2,0.3,0.0,0.0,,0.0851063829787234,"[0, 0, 0]",,,Focused,p2,,,,,
Momentum,stu6_acf_p2,0.4,0.0,0.0,,0.3,"[0, 0, 0]",,,Focused,p2,,,,,
Momentum,stu6_acf_p2,0.5,0.0,0.0,,0.1818181818181818,"[0, 0, 0]",,,Focused,p2,,,,,
Momentum,stu6_acf_p2,0.6,0.0,0.0,,0.2592592592592592,"[0, 0, 0]",,,Focused,p2,,,,,
Momentum,stu6_acf_p2,0.7,0.0,0.0,,0.25,"[0, 0, 0]",,,Focused,p2,,,,,
Momentum,stu6_acf_p2,0.8,0.0,0.0,,0.3571428571428571,"[0, 0, 0]",,,Focused,p2,,,,,
Momentum,stu6_acf_p2,0.9,0.0,0.0,,0.2857142857142857,"[0, 0, 0]",,,Focused,p2,,,,,
Momentum,stu7_ade_p2,0.05,0.0,0.0,,0.1578947368421052,"[0, 0, 0]",,,Focused,p2,,,,,
Momentum,stu7_ade_p2,0.1,0.0,0.0,,0.1111111111111111,"[0, 0, 0]",,,Focused,p2,,,,,
Momentum,stu7_ade_p2,0.2,0.0,0.0,,0.15625,"[0, 0, 0]",,,Focused,p2,,,,,
Momentum,stu7_ade_p2,0.3,0.0,0.0,,0.1785714285714285,"[0, 0, 0]",,,Focused,p2,,,,,
Momentum,stu7_ade_p2,0.4,0.0,0.0,,0.3333333333333333,"[0, 0, 0]",,,Focused,p2,,,,,
