Algorithm,User,Threshold,LearningRate,Discount,Temperature,Accuracy,StateAccuracy,Reward,Epsilon,Openended,Task,participant_id,user,threshold,ncp-1,rank
Ottley-HMM,,,,,,,,,,Openended,p4,stu26_ace_p4,stu26_ace_p4,0.05,0.4808259587020649,4.0
Ottley-HMM,,,,,,,,,,Openended,p4,stu26_ace_p4,stu26_ace_p4,0.05,0.4808259587020649,2.0
Ottley-HMM,,,,,,,,,,Openended,p4,stu26_ace_p4,stu26_ace_p4,0.05,0.4808259587020649,1.0
Ottley-HMM,,,,,,,,,,Openended,p4,stu26_ace_p4,stu26_ace_p4,0.05,0.4808259587020649,7.0
Ottley-HMM,,,,,,,,,,Openended,p4,stu26_ace_p4,stu26_ace_p4,0.05,0.4808259587020649,7.0
Ottley-HMM,,,,,,,,,,Openended,p4,stu26_ace_p4,stu26_ace_p4,0.05,0.4808259587020649,2.0
Ottley-HMM,,,,,,,,,,Openended,p4,stu26_ace_p4,stu26_ace_p4,0.05,0.4808259587020649,2.0
Ottley-HMM,,,,,,,,,,Openended,p4,stu26_ace_p4,stu26_ace_p4,0.05,0.4808259587020649,9.0
Ottley-HMM,,,,,,,,,,Openended,p4,stu26_ace_p4,stu26_ace_p4,0.05,0.4808259587020649,216.0
Ottley-HMM,,,,,,,,,,Openended,p4,stu26_ace_p4,stu26_ace_p4,0.05,0.4808259587020649,102.0
Ottley-HMM,,,,,,,,,,Openended,p4,stu26_ace_p4,stu26_ace_p4,0.05,0.4808259587020649,182.0
Ottley-HMM,,,,,,,,,,Openended,p4,stu26_ace_p4,stu26_ace_p4,0.05,0.4808259587020649,10.0
Ottley-HMM,,,,,,,,,,Openended,p4,stu26_ace_p4,stu26_ace_p4,0.05,0.4808259587020649,14.0
Ottley-HMM,,,,,,,,,,Openended,p4,stu26_ace_p4,stu26_ace_p4,0.05,0.4808259587020649,8.0
Ottley-HMM,,,,,,,,,,Openended,p4,stu26_ace_p4,stu26_ace_p4,0.05,0.4808259587020649,7.0
Ottley-HMM,,,,,,,,,,Openended,p4,stu26_ace_p4,stu26_ace_p4,0.05,0.4808259587020649,188.0
Ottley-HMM,,,,,,,,,,Openended,p4,stu26_ace_p4,stu26_ace_p4,0.05,0.4808259587020649,20.0
Ottley-HMM,,,,,,,,,,Openended,p4,stu26_ace_p4,stu26_ace_p4,0.05,0.4808259587020649,271.0
Ottley-HMM,,,,,,,,,,Openended,p4,stu26_ace_p4,stu26_ace_p4,0.05,0.4808259587020649,158.0
Ottley-HMM,,,,,,,,,,Openended,p4,stu26_ace_p4,stu26_ace_p4,0.05,0.4808259587020649,3.0
Ottley-HMM,,,,,,,,,,Openended,p4,stu26_ace_p4,stu26_ace_p4,0.05,0.4808259587020649,263.0
Ottley-HMM,,,,,,,,,,Openended,p4,stu26_ace_p4,stu26_ace_p4,0.05,0.4808259587020649,219.0
Ottley-HMM,,,,,,,,,,Openended,p4,stu26_ace_p4,stu26_ace_p4,0.05,0.4808259587020649,281.0
Ottley-HMM,,,,,,,,,,Openended,p4,stu26_ace_p4,stu26_ace_p4,0.05,0.4808259587020649,283.0
Ottley-HMM,,,,,,,,,,Openended,p4,stu26_ace_p4,stu26_ace_p4,0.05,0.4808259587020649,129.0
Ottley-HMM,,,,,,,,,,Openended,p4,stu26_ace_p4,stu26_ace_p4,0.05,0.4808259587020649,78.0
Ottley-HMM,,,,,,,,,,Openended,p4,stu26_ace_p4,stu26_ace_p4,0.05,0.4808259587020649,280.0
Ottley-HMM,,,,,,,,,,Openended,p4,stu26_ace_p4,stu26_ace_p4,0.05,0.4808259587020649,277.0
Ottley-HMM,,,,,,,,,,Openended,p4,stu26_ace_p4,stu26_ace_p4,0.05,0.4808259587020649,151.0
Ottley-HMM,,,,,,,,,,Openended,p4,stu26_ace_p4,stu26_ace_p4,0.05,0.4808259587020649,9.0
Ottley-HMM,,,,,,,,,,Openended,p4,stu26_ace_p4,stu26_ace_p4,0.05,0.4808259587020649,7.0
Ottley-HMM,,,,,,,,,,Openended,p4,stu26_ace_p4,stu26_ace_p4,0.05,0.4808259587020649,7.0
Ottley-HMM,,,,,,,,,,Openended,p4,stu26_ace_p4,stu26_ace_p4,0.05,0.4808259587020649,5.0
Ottley-HMM,,,,,,,,,,Openended,p4,stu26_ace_p4,stu26_ace_p4,0.05,0.4808259587020649,5.0
Ottley-HMM,,,,,,,,,,Openended,p4,stu26_ace_p4,stu26_ace_p4,0.05,0.4808259587020649,96.0
Ottley-HMM,,,,,,,,,,Openended,p4,stu26_ace_p4,stu26_ace_p4,0.05,0.4808259587020649,245.0
Ottley-HMM,,,,,,,,,,Openended,p4,stu26_ace_p4,stu26_ace_p4,0.05,0.4808259587020649,226.0
Ottley-HMM,,,,,,,,,,Openended,p4,stu26_ace_p4,stu26_ace_p4,0.05,0.4808259587020649,246.0
Ottley-HMM,,,,,,,,,,Openended,p4,stu26_ace_p4,stu26_ace_p4,0.05,0.4808259587020649,200.0
Ottley-HMM,,,,,,,,,,Openended,p4,stu26_ace_p4,stu26_ace_p4,0.05,0.4808259587020649,80.0
Ottley-HMM,,,,,,,,,,Openended,p4,stu26_ace_p4,stu26_ace_p4,0.05,0.4808259587020649,247.0
Ottley-HMM,,,,,,,,,,Openended,p4,stu26_ace_p4,stu26_ace_p4,0.05,0.4808259587020649,133.0
Ottley-HMM,,,,,,,,,,Openended,p4,stu26_ace_p4,stu26_ace_p4,0.05,0.4808259587020649,88.0
Ottley-HMM,,,,,,,,,,Openended,p4,stu26_ace_p4,stu26_ace_p4,0.05,0.4808259587020649,16.0
Ottley-HMM,,,,,,,,,,Openended,p4,stu26_ace_p4,stu26_ace_p4,0.05,0.4808259587020649,16.0
Ottley-HMM,,,,,,,,,,Openended,p4,stu26_ace_p4,stu26_ace_p4,0.05,0.4808259587020649,1.0
Ottley-HMM,,,,,,,,,,Openended,p4,stu26_ace_p4,stu26_ace_p4,0.1,0.4828660436137071,221.0
Ottley-HMM,,,,,,,,,,Openended,p4,stu26_ace_p4,stu26_ace_p4,0.1,0.4828660436137071,351.0
Ottley-HMM,,,,,,,,,,Openended,p4,stu26_ace_p4,stu26_ace_p4,0.1,0.4828660436137071,277.0
Ottley-HMM,,,,,,,,,,Openended,p4,stu26_ace_p4,stu26_ace_p4,0.1,0.4828660436137071,243.0
Ottley-HMM,,,,,,,,,,Openended,p4,stu26_ace_p4,stu26_ace_p4,0.1,0.4828660436137071,205.0
Ottley-HMM,,,,,,,,,,Openended,p4,stu26_ace_p4,stu26_ace_p4,0.1,0.4828660436137071,254.0
Ottley-HMM,,,,,,,,,,Openended,p4,stu26_ace_p4,stu26_ace_p4,0.1,0.4828660436137071,229.0
Ottley-HMM,,,,,,,,,,Openended,p4,stu26_ace_p4,stu26_ace_p4,0.1,0.4828660436137071,13.0
Ottley-HMM,,,,,,,,,,Openended,p4,stu26_ace_p4,stu26_ace_p4,0.1,0.4828660436137071,216.0
Ottley-HMM,,,,,,,,,,Openended,p4,stu26_ace_p4,stu26_ace_p4,0.1,0.4828660436137071,304.0
Ottley-HMM,,,,,,,,,,Openended,p4,stu26_ace_p4,stu26_ace_p4,0.1,0.4828660436137071,308.0
Ottley-HMM,,,,,,,,,,Openended,p4,stu26_ace_p4,stu26_ace_p4,0.1,0.4828660436137071,35.0
Ottley-HMM,,,,,,,,,,Openended,p4,stu26_ace_p4,stu26_ace_p4,0.1,0.4828660436137071,151.0
Ottley-HMM,,,,,,,,,,Openended,p4,stu26_ace_p4,stu26_ace_p4,0.1,0.4828660436137071,3.0
Ottley-HMM,,,,,,,,,,Openended,p4,stu26_ace_p4,stu26_ace_p4,0.1,0.4828660436137071,351.0
Ottley-HMM,,,,,,,,,,Openended,p4,stu26_ace_p4,stu26_ace_p4,0.1,0.4828660436137071,333.0
Ottley-HMM,,,,,,,,,,Openended,p4,stu26_ace_p4,stu26_ace_p4,0.1,0.4828660436137071,11.0
Ottley-HMM,,,,,,,,,,Openended,p4,stu26_ace_p4,stu26_ace_p4,0.1,0.4828660436137071,3.0
Ottley-HMM,,,,,,,,,,Openended,p4,stu26_ace_p4,stu26_ace_p4,0.1,0.4828660436137071,199.0
Ottley-HMM,,,,,,,,,,Openended,p4,stu26_ace_p4,stu26_ace_p4,0.1,0.4828660436137071,24.0
Ottley-HMM,,,,,,,,,,Openended,p4,stu26_ace_p4,stu26_ace_p4,0.1,0.4828660436137071,347.0
Ottley-HMM,,,,,,,,,,Openended,p4,stu26_ace_p4,stu26_ace_p4,0.1,0.4828660436137071,5.0
Ottley-HMM,,,,,,,,,,Openended,p4,stu26_ace_p4,stu26_ace_p4,0.1,0.4828660436137071,148.0
Ottley-HMM,,,,,,,,,,Openended,p4,stu26_ace_p4,stu26_ace_p4,0.1,0.4828660436137071,31.0
Ottley-HMM,,,,,,,,,,Openended,p4,stu26_ace_p4,stu26_ace_p4,0.1,0.4828660436137071,3.0
Ottley-HMM,,,,,,,,,,Openended,p4,stu26_ace_p4,stu26_ace_p4,0.1,0.4828660436137071,236.0
Ottley-HMM,,,,,,,,,,Openended,p4,stu26_ace_p4,stu26_ace_p4,0.1,0.4828660436137071,10.0
Ottley-HMM,,,,,,,,,,Openended,p4,stu26_ace_p4,stu26_ace_p4,0.1,0.4828660436137071,3.0
Ottley-HMM,,,,,,,,,,Openended,p4,stu26_ace_p4,stu26_ace_p4,0.1,0.4828660436137071,333.0
Ottley-HMM,,,,,,,,,,Openended,p4,stu26_ace_p4,stu26_ace_p4,0.1,0.4828660436137071,10.0
Ottley-HMM,,,,,,,,,,Openended,p4,stu26_ace_p4,stu26_ace_p4,0.1,0.4828660436137071,8.0
Ottley-HMM,,,,,,,,,,Openended,p4,stu26_ace_p4,stu26_ace_p4,0.1,0.4828660436137071,3.0
Ottley-HMM,,,,,,,,,,Openended,p4,stu26_ace_p4,stu26_ace_p4,0.1,0.4828660436137071,259.0
Ottley-HMM,,,,,,,,,,Openended,p4,stu26_ace_p4,stu26_ace_p4,0.1,0.4828660436137071,325.0
Ottley-HMM,,,,,,,,,,Openended,p4,stu26_ace_p4,stu26_ace_p4,0.1,0.4828660436137071,17.0
Ottley-HMM,,,,,,,,,,Openended,p4,stu26_ace_p4,stu26_ace_p4,0.1,0.4828660436137071,7.0
Ottley-HMM,,,,,,,,,,Openended,p4,stu26_ace_p4,stu26_ace_p4,0.1,0.4828660436137071,4.0
Ottley-HMM,,,,,,,,,,Openended,p4,stu26_ace_p4,stu26_ace_p4,0.1,0.4828660436137071,319.0
Ottley-HMM,,,,,,,,,,Openended,p4,stu26_ace_p4,stu26_ace_p4,0.1,0.4828660436137071,3.0
Ottley-HMM,,,,,,,,,,Openended,p4,stu26_ace_p4,stu26_ace_p4,0.1,0.4828660436137071,243.0
Ottley-HMM,,,,,,,,,,Openended,p4,stu26_ace_p4,stu26_ace_p4,0.1,0.4828660436137071,352.0
Ottley-HMM,,,,,,,,,,Openended,p4,stu26_ace_p4,stu26_ace_p4,0.1,0.4828660436137071,341.0
Ottley-HMM,,,,,,,,,,Openended,p4,stu26_ace_p4,stu26_ace_p4,0.1,0.4828660436137071,351.0
Ottley-HMM,,,,,,,,,,Openended,p4,stu26_ace_p4,stu26_ace_p4,0.1,0.4828660436137071,317.0
Ottley-HMM,,,,,,,,,,Openended,p4,stu26_ace_p4,stu26_ace_p4,0.1,0.4828660436137071,337.0
Ottley-HMM,,,,,,,,,,Openended,p4,stu26_ace_p4,stu26_ace_p4,0.1,0.4828660436137071,2.0
Ottley-HMM,,,,,,,,,,Openended,p4,stu26_ace_p4,stu26_ace_p4,0.1,0.4828660436137071,239.0
Ottley-HMM,,,,,,,,,,Openended,p4,stu26_ace_p4,stu26_ace_p4,0.1,0.4828660436137071,95.0
Ottley-HMM,,,,,,,,,,Openended,p4,stu26_ace_p4,stu26_ace_p4,0.1,0.4828660436137071,68.0
Ottley-HMM,,,,,,,,,,Openended,p4,stu26_ace_p4,stu26_ace_p4,0.1,0.4828660436137071,295.0
Ottley-HMM,,,,,,,,,,Openended,p4,stu26_ace_p4,stu26_ace_p4,0.1,0.4828660436137071,90.0
Ottley-HMM,,,,,,,,,,Openended,p4,stu26_ace_p4,stu26_ace_p4,0.1,0.4828660436137071,2.0
Ottley-HMM,,,,,,,,,,Openended,p4,stu26_ace_p4,stu26_ace_p4,0.1,0.4828660436137071,5.0
Ottley-HMM,,,,,,,,,,Openended,p4,stu26_ace_p4,stu26_ace_p4,0.1,0.4828660436137071,27.0
Ottley-HMM,,,,,,,,,,Openended,p4,stu26_ace_p4,stu26_ace_p4,0.1,0.4828660436137071,274.0
Ottley-HMM,,,,,,,,,,Openended,p4,stu26_ace_p4,stu26_ace_p4,0.1,0.4828660436137071,252.0
Ottley-HMM,,,,,,,,,,Openended,p4,stu26_ace_p4,stu26_ace_p4,0.1,0.4828660436137071,325.0
Ottley-HMM,,,,,,,,,,Openended,p4,stu26_ace_p4,stu26_ace_p4,0.1,0.4828660436137071,258.0
Ottley-HMM,,,,,,,,,,Openended,p4,stu26_ace_p4,stu26_ace_p4,0.1,0.4828660436137071,272.0
Ottley-HMM,,,,,,,,,,Openended,p4,stu26_ace_p4,stu26_ace_p4,0.1,0.4828660436137071,5.0
Ottley-HMM,,,,,,,,,,Openended,p4,stu26_ace_p4,stu26_ace_p4,0.1,0.4828660436137071,5.0
Ottley-HMM,,,,,,,,,,Openended,p4,stu26_ace_p4,stu26_ace_p4,0.1,0.4828660436137071,9.0
Ottley-HMM,,,,,,,,,,Openended,p4,stu26_ace_p4,stu26_ace_p4,0.1,0.4828660436137071,2.0
Ottley-HMM,,,,,,,,,,Openended,p4,stu26_ace_p4,stu26_ace_p4,0.1,0.4828660436137071,337.0
Ottley-HMM,,,,,,,,,,Openended,p4,stu26_ace_p4,stu26_ace_p4,0.1,0.4828660436137071,299.0
Ottley-HMM,,,,,,,,,,Openended,p4,stu26_ace_p4,stu26_ace_p4,0.1,0.4828660436137071,32.0
Ottley-HMM,,,,,,,,,,Openended,p4,stu26_ace_p4,stu26_ace_p4,0.1,0.4828660436137071,296.0
Ottley-HMM,,,,,,,,,,Openended,p4,stu26_ace_p4,stu26_ace_p4,0.1,0.4828660436137071,342.0
Ottley-HMM,,,,,,,,,,Openended,p4,stu26_ace_p4,stu26_ace_p4,0.1,0.4828660436137071,350.0
Ottley-HMM,,,,,,,,,,Openended,p4,stu26_ace_p4,stu26_ace_p4,0.1,0.4828660436137071,57.0
Ottley-HMM,,,,,,,,,,Openended,p4,stu26_ace_p4,stu26_ace_p4,0.1,0.4828660436137071,300.0
Ottley-HMM,,,,,,,,,,Openended,p4,stu26_ace_p4,stu26_ace_p4,0.1,0.4828660436137071,321.0
Ottley-HMM,,,,,,,,,,Openended,p4,stu26_ace_p4,stu26_ace_p4,0.1,0.4828660436137071,270.0
Ottley-HMM,,,,,,,,,,Openended,p4,stu26_ace_p4,stu26_ace_p4,0.1,0.4828660436137071,207.0
Ottley-HMM,,,,,,,,,,Openended,p4,stu26_ace_p4,stu26_ace_p4,0.1,0.4828660436137071,193.0
Ottley-HMM,,,,,,,,,,Openended,p4,stu26_ace_p4,stu26_ace_p4,0.1,0.4828660436137071,4.0
Ottley-HMM,,,,,,,,,,Openended,p4,stu26_ace_p4,stu26_ace_p4,0.1,0.4828660436137071,5.0
Ottley-HMM,,,,,,,,,,Openended,p4,stu26_ace_p4,stu26_ace_p4,0.1,0.4828660436137071,8.0
Ottley-HMM,,,,,,,,,,Openended,p4,stu26_ace_p4,stu26_ace_p4,0.1,0.4828660436137071,7.0
Ottley-HMM,,,,,,,,,,Openended,p4,stu26_ace_p4,stu26_ace_p4,0.1,0.4828660436137071,124.0
Ottley-HMM,,,,,,,,,,Openended,p4,stu26_ace_p4,stu26_ace_p4,0.1,0.4828660436137071,267.0
Ottley-HMM,,,,,,,,,,Openended,p4,stu26_ace_p4,stu26_ace_p4,0.1,0.4828660436137071,112.0
Ottley-HMM,,,,,,,,,,Openended,p4,stu26_ace_p4,stu26_ace_p4,0.1,0.4828660436137071,5.0
Ottley-HMM,,,,,,,,,,Openended,p4,stu26_ace_p4,stu26_ace_p4,0.1,0.4828660436137071,7.0
Ottley-HMM,,,,,,,,,,Openended,p4,stu26_ace_p4,stu26_ace_p4,0.1,0.4828660436137071,10.0
Ottley-HMM,,,,,,,,,,Openended,p4,stu26_ace_p4,stu26_ace_p4,0.1,0.4828660436137071,157.0
Ottley-HMM,,,,,,,,,,Openended,p4,stu26_ace_p4,stu26_ace_p4,0.1,0.4828660436137071,102.0
Ottley-HMM,,,,,,,,,,Openended,p4,stu26_ace_p4,stu26_ace_p4,0.1,0.4828660436137071,13.0
Ottley-HMM,,,,,,,,,,Openended,p4,stu26_ace_p4,stu26_ace_p4,0.1,0.4828660436137071,18.0
Ottley-HMM,,,,,,,,,,Openended,p4,stu26_ace_p4,stu26_ace_p4,0.1,0.4828660436137071,15.0
Ottley-HMM,,,,,,,,,,Openended,p4,stu26_ace_p4,stu26_ace_p4,0.1,0.4828660436137071,16.0
Ottley-HMM,,,,,,,,,,Openended,p4,stu26_ace_p4,stu26_ace_p4,0.1,0.4828660436137071,290.0
Ottley-HMM,,,,,,,,,,Openended,p4,stu26_ace_p4,stu26_ace_p4,0.1,0.4828660436137071,342.0
Ottley-HMM,,,,,,,,,,Openended,p4,stu26_ace_p4,stu26_ace_p4,0.1,0.4828660436137071,18.0
Ottley-HMM,,,,,,,,,,Openended,p4,stu26_ace_p4,stu26_ace_p4,0.1,0.4828660436137071,10.0
Ottley-HMM,,,,,,,,,,Openended,p4,stu26_ace_p4,stu26_ace_p4,0.1,0.4828660436137071,22.0
Ottley-HMM,,,,,,,,,,Openended,p4,stu26_ace_p4,stu26_ace_p4,0.1,0.4828660436137071,14.0
Ottley-HMM,,,,,,,,,,Openended,p4,stu26_ace_p4,stu26_ace_p4,0.1,0.4828660436137071,13.0
Ottley-HMM,,,,,,,,,,Openended,p4,stu26_ace_p4,stu26_ace_p4,0.1,0.4828660436137071,2.0
Ottley-HMM,,,,,,,,,,Openended,p4,stu26_ace_p4,stu26_ace_p4,0.1,0.4828660436137071,14.0
Ottley-HMM,,,,,,,,,,Openended,p4,stu26_ace_p4,stu26_ace_p4,0.1,0.4828660436137071,8.0
Ottley-HMM,,,,,,,,,,Openended,p4,stu26_ace_p4,stu26_ace_p4,0.1,0.4828660436137071,6.0
Ottley-HMM,,,,,,,,,,Openended,p4,stu26_ace_p4,stu26_ace_p4,0.1,0.4828660436137071,17.0
Ottley-HMM,,,,,,,,,,Openended,p4,stu26_ace_p4,stu26_ace_p4,0.1,0.4828660436137071,10.0
Ottley-HMM,,,,,,,,,,Openended,p4,stu26_ace_p4,stu26_ace_p4,0.1,0.4828660436137071,10.0
Ottley-HMM,,,,,,,,,,Openended,p4,stu26_ace_p4,stu26_ace_p4,0.1,0.4828660436137071,6.0
Ottley-HMM,,,,,,,,,,Openended,p4,stu26_ace_p4,stu26_ace_p4,0.1,0.4828660436137071,21.0
Ottley-HMM,,,,,,,,,,Openended,p4,stu26_ace_p4,stu26_ace_p4,0.1,0.4828660436137071,6.0
Ottley-HMM,,,,,,,,,,Openended,p4,stu26_ace_p4,stu26_ace_p4,0.1,0.4828660436137071,325.0
Ottley-HMM,,,,,,,,,,Openended,p4,stu26_ace_p4,stu26_ace_p4,0.1,0.4828660436137071,247.0
Ottley-HMM,,,,,,,,,,Openended,p4,stu26_ace_p4,stu26_ace_p4,0.1,0.4828660436137071,335.0
Ottley-HMM,,,,,,,,,,Openended,p4,stu26_ace_p4,stu26_ace_p4,0.1,0.4828660436137071,4.0
Ottley-HMM,,,,,,,,,,Openended,p4,stu26_ace_p4,stu26_ace_p4,0.1,0.4828660436137071,19.0
Ottley-HMM,,,,,,,,,,Openended,p4,stu26_ace_p4,stu26_ace_p4,0.1,0.4828660436137071,332.0
Ottley-HMM,,,,,,,,,,Openended,p4,stu26_ace_p4,stu26_ace_p4,0.1,0.4828660436137071,332.0
Ottley-HMM,,,,,,,,,,Openended,p4,stu26_ace_p4,stu26_ace_p4,0.1,0.4828660436137071,3.0
Ottley-HMM,,,,,,,,,,Openended,p4,stu26_ace_p4,stu26_ace_p4,0.1,0.4828660436137071,40.0
Ottley-HMM,,,,,,,,,,Openended,p4,stu26_ace_p4,stu26_ace_p4,0.1,0.4828660436137071,94.0
Ottley-HMM,,,,,,,,,,Openended,p4,stu26_ace_p4,stu26_ace_p4,0.1,0.4828660436137071,64.0
Ottley-HMM,,,,,,,,,,Openended,p4,stu26_ace_p4,stu26_ace_p4,0.1,0.4828660436137071,67.0
Ottley-HMM,,,,,,,,,,Openended,p4,stu26_ace_p4,stu26_ace_p4,0.1,0.4828660436137071,277.0
Ottley-HMM,,,,,,,,,,Openended,p4,stu26_ace_p4,stu26_ace_p4,0.1,0.4828660436137071,356.0
Ottley-HMM,,,,,,,,,,Openended,p4,stu26_ace_p4,stu26_ace_p4,0.1,0.4828660436137071,18.0
Ottley-HMM,,,,,,,,,,Openended,p4,stu26_ace_p4,stu26_ace_p4,0.1,0.4828660436137071,21.0
Ottley-HMM,,,,,,,,,,Openended,p4,stu26_ace_p4,stu26_ace_p4,0.1,0.4828660436137071,21.0
Ottley-HMM,,,,,,,,,,Openended,p4,stu26_ace_p4,stu26_ace_p4,0.1,0.4828660436137071,20.0
Ottley-HMM,,,,,,,,,,Openended,p4,stu26_ace_p4,stu26_ace_p4,0.1,0.4828660436137071,19.0
Ottley-HMM,,,,,,,,,,Openended,p4,stu26_ace_p4,stu26_ace_p4,0.1,0.4828660436137071,17.0
Ottley-HMM,,,,,,,,,,Openended,p4,stu26_ace_p4,stu26_ace_p4,0.1,0.4828660436137071,10.0
Ottley-HMM,,,,,,,,,,Openended,p4,stu26_ace_p4,stu26_ace_p4,0.1,0.4828660436137071,17.0
Ottley-HMM,,,,,,,,,,Openended,p4,stu26_ace_p4,stu26_ace_p4,0.1,0.4828660436137071,12.0
Ottley-HMM,,,,,,,,,,Openended,p4,stu26_ace_p4,stu26_ace_p4,0.1,0.4828660436137071,9.0
Ottley-HMM,,,,,,,,,,Openended,p4,stu26_ace_p4,stu26_ace_p4,0.1,0.4828660436137071,18.0
Ottley-HMM,,,,,,,,,,Openended,p4,stu26_ace_p4,stu26_ace_p4,0.1,0.4828660436137071,2.0
Ottley-HMM,,,,,,,,,,Openended,p4,stu26_ace_p4,stu26_ace_p4,0.1,0.4828660436137071,13.0
Ottley-HMM,,,,,,,,,,Openended,p4,stu26_ace_p4,stu26_ace_p4,0.1,0.4828660436137071,12.0
Ottley-HMM,,,,,,,,,,Openended,p4,stu26_ace_p4,stu26_ace_p4,0.1,0.4828660436137071,6.0
Ottley-HMM,,,,,,,,,,Openended,p4,stu26_ace_p4,stu26_ace_p4,0.1,0.4828660436137071,9.0
Ottley-HMM,,,,,,,,,,Openended,p4,stu26_ace_p4,stu26_ace_p4,0.1,0.4828660436137071,7.0
Ottley-HMM,,,,,,,,,,Openended,p4,stu26_ace_p4,stu26_ace_p4,0.1,0.4828660436137071,7.0
Ottley-HMM,,,,,,,,,,Openended,p4,stu26_ace_p4,stu26_ace_p4,0.1,0.4828660436137071,7.0
Ottley-HMM,,,,,,,,,,Openended,p4,stu26_ace_p4,stu26_ace_p4,0.1,0.4828660436137071,25.0
Ottley-HMM,,,,,,,,,,Openended,p4,stu26_ace_p4,stu26_ace_p4,0.1,0.4828660436137071,1.0
Ottley-HMM,,,,,,,,,,Openended,p4,stu26_ace_p4,stu26_ace_p4,0.1,0.4828660436137071,15.0
Ottley-HMM,,,,,,,,,,Openended,p4,stu26_ace_p4,stu26_ace_p4,0.1,0.4828660436137071,24.0
Ottley-HMM,,,,,,,,,,Openended,p4,stu26_ace_p4,stu26_ace_p4,0.1,0.4828660436137071,2.0
Ottley-HMM,,,,,,,,,,Openended,p4,stu26_ace_p4,stu26_ace_p4,0.1,0.4828660436137071,79.0
Ottley-HMM,,,,,,,,,,Openended,p4,stu26_ace_p4,stu26_ace_p4,0.1,0.4828660436137071,45.0
Ottley-HMM,,,,,,,,,,Openended,p4,stu26_ace_p4,stu26_ace_p4,0.1,0.4828660436137071,305.0
Ottley-HMM,,,,,,,,,,Openended,p4,stu26_ace_p4,stu26_ace_p4,0.1,0.4828660436137071,32.0
Ottley-HMM,,,,,,,,,,Openended,p4,stu26_ace_p4,stu26_ace_p4,0.1,0.4828660436137071,150.0
Ottley-HMM,,,,,,,,,,Openended,p4,stu26_ace_p4,stu26_ace_p4,0.1,0.4828660436137071,14.0
Ottley-HMM,,,,,,,,,,Openended,p4,stu26_ace_p4,stu26_ace_p4,0.1,0.4828660436137071,7.0
Ottley-HMM,,,,,,,,,,Openended,p4,stu26_ace_p4,stu26_ace_p4,0.1,0.4828660436137071,24.0
Ottley-HMM,,,,,,,,,,Openended,p4,stu26_ace_p4,stu26_ace_p4,0.1,0.4828660436137071,19.0
Ottley-HMM,,,,,,,,,,Openended,p4,stu26_ace_p4,stu26_ace_p4,0.1,0.4828660436137071,22.0
Ottley-HMM,,,,,,,,,,Openended,p4,stu26_ace_p4,stu26_ace_p4,0.1,0.4828660436137071,8.0
Ottley-HMM,,,,,,,,,,Openended,p4,stu26_ace_p4,stu26_ace_p4,0.1,0.4828660436137071,24.0
Ottley-HMM,,,,,,,,,,Openended,p4,stu26_ace_p4,stu26_ace_p4,0.1,0.4828660436137071,16.0
Ottley-HMM,,,,,,,,,,Openended,p4,stu26_ace_p4,stu26_ace_p4,0.1,0.4828660436137071,6.0
Ottley-HMM,,,,,,,,,,Openended,p4,stu26_ace_p4,stu26_ace_p4,0.1,0.4828660436137071,11.0
Ottley-HMM,,,,,,,,,,Openended,p4,stu26_ace_p4,stu26_ace_p4,0.1,0.4828660436137071,7.0
Ottley-HMM,,,,,,,,,,Openended,p4,stu26_ace_p4,stu26_ace_p4,0.1,0.4828660436137071,14.0
Ottley-HMM,,,,,,,,,,Openended,p4,stu26_ace_p4,stu26_ace_p4,0.1,0.4828660436137071,17.0
Ottley-HMM,,,,,,,,,,Openended,p4,stu26_ace_p4,stu26_ace_p4,0.1,0.4828660436137071,17.0
Ottley-HMM,,,,,,,,,,Openended,p4,stu26_ace_p4,stu26_ace_p4,0.1,0.4828660436137071,6.0
Ottley-HMM,,,,,,,,,,Openended,p4,stu26_ace_p4,stu26_ace_p4,0.1,0.4828660436137071,3.0
Ottley-HMM,,,,,,,,,,Openended,p4,stu26_ace_p4,stu26_ace_p4,0.1,0.4828660436137071,10.0
Ottley-HMM,,,,,,,,,,Openended,p4,stu26_ace_p4,stu26_ace_p4,0.1,0.4828660436137071,9.0
Ottley-HMM,,,,,,,,,,Openended,p4,stu26_ace_p4,stu26_ace_p4,0.1,0.4828660436137071,8.0
Ottley-HMM,,,,,,,,,,Openended,p4,stu26_ace_p4,stu26_ace_p4,0.1,0.4828660436137071,8.0
Ottley-HMM,,,,,,,,,,Openended,p4,stu26_ace_p4,stu26_ace_p4,0.1,0.4828660436137071,20.0
Ottley-HMM,,,,,,,,,,Openended,p4,stu26_ace_p4,stu26_ace_p4,0.1,0.4828660436137071,27.0
Ottley-HMM,,,,,,,,,,Openended,p4,stu26_ace_p4,stu26_ace_p4,0.1,0.4828660436137071,6.0
Ottley-HMM,,,,,,,,,,Openended,p4,stu26_ace_p4,stu26_ace_p4,0.1,0.4828660436137071,23.0
Ottley-HMM,,,,,,,,,,Openended,p4,stu26_ace_p4,stu26_ace_p4,0.1,0.4828660436137071,20.0
Ottley-HMM,,,,,,,,,,Openended,p4,stu26_ace_p4,stu26_ace_p4,0.1,0.4828660436137071,25.0
Ottley-HMM,,,,,,,,,,Openended,p4,stu26_ace_p4,stu26_ace_p4,0.1,0.4828660436137071,309.0
