Action,State,TimeStamp,StateActionProbab,IdleTime,Reward,Subtask_Screenshot_Time,Subtask_Idle_Time,ZoomLevel,NDSI,Subtask_Zoom,Longitude,Latitude,Angle
pan,Sensemaking,2016-06-15 18:02:41.592,0.9493670886075949,0.486,20,2,2,3,0.5027652499999999,1,76.8125,33.6875,343.52715683665764
pan,Sensemaking,2016-06-15 18:02:42.558,0.95,0.966,20,2,2,3,0.669303,1,102.0,44.5,351.6536087325399
radioClick,Answering,2016-06-15 18:03:44.666,0.5,62.108,0,3,2,3,0.669303,1,102.0,44.5,0.0
pan,Sensemaking,2016-06-15 18:03:50.485,0.9506172839506173,5.819,10,3,2,3,0.669303,1,102.0,44.5,341.931347472446
pan,Sensemaking,2016-06-15 18:03:51.046,0.9512195121951219,0.561,10,3,2,3,0.50928125,1,72.8125,33.6875,335.33730133079985
radioClick,Answering,2016-06-15 18:04:02.923,0.5714285714285714,11.877,10,4,2,3,0.678845,1,96.0,44.5,0.0
zoom,Sensemaking,2016-06-15 18:04:22.717,0.03614457831325301,19.794,20,4,2,4,0.661229625,1,114.5,51.1875,0.0
pan,Sensemaking,2016-06-15 18:04:23.896,0.9404761904761905,1.179,20,4,2,4,0.6644369999999999,1,89.5,44.5,5.102368942440581
pan,Sensemaking,2016-06-15 18:04:25.502,0.9411764705882353,1.606,20,4,2,4,0.6644369999999999,1,89.5,44.5,2.732392825183018
pan,Sensemaking,2016-06-15 18:04:27.482,0.9418604651162791,1.98,20,5,2,4,0.6644369999999999,1,89.5,44.5,346.1848491512699
pan,Sensemaking,2016-06-15 18:04:28.075,0.9425287356321839,0.593,20,5,2,4,0.6644369999999999,1,89.5,44.5,344.95655895104125
pan,Sensemaking,2016-06-15 18:04:28.814,0.9431818181818182,0.739,20,5,2,4,0.67551275,1,98.625,43.6875,356.50189801009356
