Action,State,TimeStamp,StateActionProbab,IdleTime,Reward,Subtask_Screenshot_Time,Subtask_Idle_Time,ZoomLevel,NDSI,Subtask_Zoom,Longitude,Latitude,Angle
pan,Sensemaking,2016-06-10 17:59:56.445,0.8928571428571429,0.593,0,1,1,3,0.6001445000000001,1,97.5,50.0,43.8874769263425
pan,Sensemaking,2016-06-10 17:59:57.079,0.896551724137931,0.634,0,1,1,3,0.504603,1,78.125,37.6875,26.989323496572744
pan,Sensemaking,2016-06-10 17:59:57.875,0.9,0.796,0,1,1,3,0.5016470000000001,1,81.1875,35.5625,28.555151155279848
pan,Sensemaking,2016-06-10 17:59:59.186,0.9032258064516129,1.311,0,1,1,3,0.4596843125000001,1,79.375,34.75,328.4891735476338
pan,Sensemaking,2016-06-10 18:00:00.123,0.90625,0.937,0,1,1,3,0.5016470000000001,1,81.1875,35.5625,36.919809298234355
pan,Sensemaking,2016-06-10 18:00:00.938,0.9090909090909091,0.815,0,1,1,3,0.6756070000000001,1,104.5,47.0,348.1978335374088
pan,Sensemaking,2016-06-10 18:00:01.855,0.9117647058823529,0.917,0,1,1,3,0.4596843125000001,1,79.375,34.75,237.57129830563372
pan,Sensemaking,2016-06-10 18:00:03.772,0.9142857142857143,1.917,0,1,1,3,0.5016470000000001,1,81.1875,35.5625,56.44702502598755
pan,Sensemaking,2016-06-10 18:00:04.700,0.9166666666666666,0.928,0,1,1,3,0.3858265625,1,61.5625,29.375,22.65290411305175
pan,Sensemaking,2016-06-10 18:00:05.596,0.918918918918919,0.896,0,1,1,3,0.6173225,1,98.5,47.0,329.1987509428821
pan,Sensemaking,2016-06-10 18:00:06.297,0.9210526315789473,0.701,0,1,1,3,0.504603,1,78.125,37.6875,225.7877107254453
radioClick,Answering,2016-06-10 18:00:09.135,0.4,2.838,0,1,1,3,0.680025,1,102.5,47.0,0.0
zoom,Sensemaking,2016-06-10 18:00:16.839,0.05128205128205128,7.704,0,1,1,4,0.661229625,1,114.5,51.1875,0.0
pan,Sensemaking,2016-06-10 18:00:26.283,0.9,9.444,20,1,1,4,0.6644369999999999,1,89.5,44.5,19.23046229391928
pan,Sensemaking,2016-06-10 18:00:30.026,0.9024390243902439,3.743,20,2,1,4,0.6644369999999999,1,89.5,44.5,350.1441190359386
pan,Sensemaking,2016-06-10 18:00:31.738,0.9047619047619048,1.712,20,2,1,4,0.6644369999999999,1,89.5,44.5,339.3698013419151
zoom,Navigation,2016-06-10 18:00:42.651,0.625,10.913,10,3,1,3,0.3379725,1,50.625,22.875,0.0
zoom,Navigation,2016-06-10 18:00:43.472,0.6666666666666666,0.821,10,3,1,2,0.670373375,1,114.1875,48.125,0.0
pan,Foraging,2016-06-10 18:00:46.228,0.5555555555555556,2.756,0,3,1,2,0.6571875,1,89.5,44.5,6.1171811872129505
pan,Foraging,2016-06-10 18:00:53.109,0.6,6.881,0,3,1,2,0.6544165625,1,99.6875,46.9375,32.512501699456294
pan,Foraging,2016-06-10 18:00:53.762,0.6363636363636364,0.653,0,3,1,2,0.6537195,1,89.0625,46.5,25.02745175502113
pan,Foraging,2016-06-10 18:00:54.360,0.6666666666666666,0.598,0,3,1,2,0.6373518749999999,1,95.25,44.9375,39.02951084734283
pan,Foraging,2016-06-10 18:00:54.981,0.6923076923076923,0.621,0,3,1,2,0.6533806875,1,102.5,46.125,22.760587763408747
pan,Foraging,2016-06-10 18:00:55.604,0.7142857142857143,0.623,0,3,1,2,0.638858375,1,100.125,46.0625,22.576996209172382
pan,Foraging,2016-06-10 18:00:56.353,0.7333333333333333,0.749,0,3,1,2,0.6480446875,1,97.5625,45.375,38.37374912313923
pan,Foraging,2016-06-10 18:00:57.254,0.75,0.901,0,3,1,2,0.6324280625,1,105.0,46.375,7.092962607463688
pan,Foraging,2016-06-10 18:00:58.000,0.7647058823529411,0.746,0,1,1,2,0.65440125,1,99.375,46.375,21.086396462158323
pan,Foraging,2016-06-10 18:00:58.723,0.7777777777777778,0.723,0,3,1,2,0.6442717499999999,1,94.875,45.0625,21.96811122226667
pan,Foraging,2016-06-10 18:00:59.413,0.7894736842105263,0.69,0,3,1,2,0.61133975,1,71.5,45.9375,20.403822367308155
pan,Foraging,2016-06-10 18:01:00.274,0.8,0.861,0,3,1,2,0.6350065,1,58.0,45.0,7.038269215341249
pan,Foraging,2016-06-10 18:01:00.996,0.8095238095238095,0.722,0,3,1,2,0.6350065,1,58.0,45.0,18.65192736888294
pan,Foraging,2016-06-10 18:01:01.732,0.8181818181818182,0.736,0,3,1,2,0.6350065,1,58.0,45.0,20.556934671044356
pan,Foraging,2016-06-10 18:01:02.595,0.8260869565217391,0.863,0,3,1,2,0.6350065,1,58.0,45.0,298.5680129336537
pan,Foraging,2016-06-10 18:01:03.111,0.8333333333333334,0.516,0,3,1,2,0.6350065,1,58.0,45.0,247.37590059250545
pan,Foraging,2016-06-10 18:01:03.550,0.84,0.439,0,3,1,2,0.6350065,1,58.0,45.0,279.51348736529724
pan,Foraging,2016-06-10 18:01:03.951,0.8461538461538461,0.401,0,3,1,2,0.6442717499999999,1,94.875,45.0625,301.38077051434317
pan,Foraging,2016-06-10 18:01:04.419,0.8518518518518519,0.468,0,3,1,2,0.65440125,1,99.375,46.375,292.59225298184543
pan,Foraging,2016-06-10 18:01:04.899,0.8571428571428571,0.48,0,3,1,2,0.6324280625,1,105.0,46.375,241.39426595143223
pan,Foraging,2016-06-10 18:01:05.355,0.8620689655172413,0.456,0,3,1,2,0.6480446875,1,97.5625,45.375,284.1052245668607
pan,Foraging,2016-06-10 18:01:05.819,0.8666666666666667,0.464,0,3,1,2,0.6433225,1,87.5,44.5,320.73418003925286
pan,Foraging,2016-06-10 18:01:06.286,0.8709677419354839,0.467,0,3,1,2,0.638858375,1,100.125,46.0625,225.63689644168633
pan,Foraging,2016-06-10 18:01:06.791,0.875,0.505,0,3,1,2,0.6533806875,1,102.5,46.125,286.37436870283864
pan,Foraging,2016-06-10 18:01:07.267,0.8787878787878788,0.476,0,3,1,2,0.6373518749999999,1,95.25,44.9375,325.60863218476004
pan,Foraging,2016-06-10 18:01:07.743,0.8823529411764706,0.476,0,3,1,2,0.6450739999999999,1,78.5,44.5,236.57452002396505
pan,Foraging,2016-06-10 18:01:08.255,0.8857142857142857,0.512,0,3,1,2,0.6537195,1,89.0625,46.5,223.36218676792464
pan,Foraging,2016-06-10 18:01:08.731,0.8888888888888888,0.476,0,3,1,2,0.6544165625,1,99.6875,46.9375,208.83065666056723
pan,Foraging,2016-06-10 18:01:09.239,0.8918918918918919,0.508,0,3,1,2,0.66972275,1,101.125,46.375,306.3255197606238
pan,Foraging,2016-06-10 18:01:09.715,0.8947368421052632,0.476,0,3,1,2,0.663892375,1,102.5625,46.25,354.0255577552592
pan,Foraging,2016-06-10 18:01:10.219,0.8974358974358975,0.504,0,3,1,2,0.6571875,1,89.5,44.5,18.57529535903334
pan,Foraging,2016-06-10 18:01:11.531,0.9,1.312,0,3,1,2,0.6310904374999999,1,88.1875,47.125,200.90009208666265
pan,Foraging,2016-06-10 18:01:12.265,0.9024390243902439,0.734,0,3,1,2,0.657051625,1,103.0625,46.6875,254.0673671641275
pan,Foraging,2016-06-10 18:01:12.851,0.9047619047619048,0.586,0,3,1,2,0.659735,1,89.5,44.5,348.8167946769963
pan,Foraging,2016-06-10 18:01:13.418,0.9069767441860465,0.567,0,3,1,2,0.659735,1,89.5,44.5,177.4008288147694
pan,Foraging,2016-06-10 18:01:14.168,0.9090909090909091,0.75,0,3,1,2,0.659735,1,89.5,44.5,172.11656212222422
radioClick,Answering,2016-06-10 18:01:30.383,0.5,16.215,0,3,1,2,0.659735,1,89.5,44.5,0.0
